# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-02-21
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,RIGL,2026-02-20,CupHandle,35.46,76.5,2,76.6,61.1,95.3,49.8,0.0
2,EQFN,2026-02-06,DarvasBox,16.25,76.4,2,81.3,72.3,77.6,4.2,19.9
3,GLDD,2026-02-11,DarvasBox,16.95,76.3,2,84.4,65.9,34.4,53.9,0.0
4,LINC,2026-02-13,DarvasBox,28.90,73.5,3,83.9,66.3,8.9,92.6,0.0
5,ORBT,2026-02-10,CupHandle,5.18,72.9,3,76.7,62.2,100.0,14.7,19.9
6,GDFN,2026-02-20,CupHandle,27.95,72.7,3,81.3,70.6,50.0,30.5,19.6
7,MESO,2026-02-10,CupHandle,17.99,71.8,3,75.4,63.0,75.5,39.1,0.0
8,EYPT,2026-02-17,CupHandle,14.91,71.6,3,73.5,69.0,59.4,98.3,0.0
9,BLTE,2026-02-03,DarvasBox,187.27,71.4,3,80.3,71.1,31.2,28.6,0.0
10,DVXB,2026-02-03,CupHandle,28.80,70.7,3,83.5,57.3,50.0,15.7,20.0
11,ROIV,2026-02-06,DarvasBox,25.82,70.6,3,91.7,57.3,16.1,38.7,1.0
12,HYP,2026-02-03,CupHandle,27.11,69.2,3,76.9,74.0,50.0,19.5,13.8
13,STLY,2026-02-05,CupHandle,4.67,68.1,3,80.6,77.2,4.2,100.0,29.9
14,OVBC,2026-02-04,DarvasBox,42.56,68.0,3,73.0,69.9,69.3,50.3,17.7
15,ABEO,2026-02-19,CupHandle,5.29,67.1,3,71.2,69.7,64.6,39.2,0.0
16,BIDU,2026-02-13,CupHandle,137.01,66.8,3,75.2,64.4,44.8,41.1,0.0
17,PPH,2026-02-09,DarvasBox,109.86,66.2,3,80.7,53.8,27.1,26.6,0.0
18,GLIBK,2026-02-17,CupHandle,39.42,65.5,3,71.6,66.9,50.0,62.2,0.0
19,PSCF,2026-02-06,DarvasBox,61.81,65.2,3,84.1,41.5,11.5,100.0,17.6
20,CAKE,2026-02-17,CupHandle,62.56,65.2,3,73.9,83.6,1.0,77.9,0.0
21,ACNT,2026-02-03,DarvasBox,17.10,64.6,4,81.3,32.9,51.0,36.7,7.9
22,JOUT,2026-02-04,DarvasBox,49.52,64.5,4,81.5,47.7,23.4,43.4,8.3
23,WING,2026-02-18,CupHandle,279.08,64.4,4,75.6,72.5,5.7,92.8,8.0
24,VEON,2026-02-11,CupHandle,55.50,64.3,4,71.2,85.0,28.1,37.1,6.5
25,MBCN,2026-02-09,CupHandle,35.02,63.6,4,71.9,72.4,40.1,44.6,8.8
26,TBLD,2026-02-04,DarvasBox,21.36,63.6,4,76.4,74.1,6.2,39.6,5.2
27,MCBK,2026-02-17,CupHandle,29.00,63.3,4,67.7,73.3,66.7,88.8,27.9
28,PIE,2026-02-20,DarvasBox,27.65,63.1,4,74.3,71.0,5.7,100.0,6.3
29,EBC,2026-02-02,DarvasBox,21.20,63.1,4,84.1,33.5,15.1,42.7,0.0
30,SRBK,2026-02-03,DarvasBox,17.23,63.1,4,80.4,33.5,47.4,44.4,11.4
31,WAFD,2026-02-05,CupHandle,33.59,63.0,4,73.6,44.4,63.5,49.2,0.0
32,FUSB,2026-02-02,DarvasBox,15.94,62.8,4,82.7,37.7,20.8,70.7,17.8
33,GLIBA,2026-02-18,CupHandle,39.51,62.4,4,67.4,79.8,50.0,53.5,12.5
34,UTMD,2026-02-20,CupHandle,67.82,61.9,4,69.3,82.7,21.4,93.7,16.8
35,MAR,2026-02-10,DarvasBox,359.35,61.5,4,88.0,30.5,3.1,54.8,2.7
36,ALOT,2026-02-06,CupHandle,9.50,61.3,4,72.3,73.5,29.7,40.2,17.2
37,IPAR,2026-02-19,CupHandle,101.15,61.2,4,76.2,56.2,16.7,48.8,0.0
38,AIPO,2026-02-09,CupHandle,25.50,61.1,4,66.5,73.8,50.0,50.4,0.0
39,SIMO,2026-02-04,DarvasBox,128.37,61.0,4,82.7,35.3,12.5,32.9,1.0
40,BFC,2026-02-02,DarvasBox,144.96,60.9,4,82.4,21.2,31.8,54.8,2.0
41,DXJS,2026-02-06,DarvasBox,55.02,60.9,4,91.7,30.0,2.6,44.7,1.2
42,OFLX,2026-02-02,CupHandle,35.53,60.9,4,77.7,54.9,20.8,33.4,12.8
43,OPPJ,2026-02-06,DarvasBox,55.02,60.8,4,91.7,30.0,2.6,43.8,1.6
44,PSIG,2026-02-13,CupHandle,5.59,60.8,4,79.0,47.2,0.5,100.0,6.4
45,BPRN,2026-02-02,DarvasBox,37.15,60.6,4,77.6,60.1,14.6,30.5,15.7
46,RPRX,2026-02-05,DarvasBox,44.10,60.6,4,82.8,30.0,15.1,41.1,0.0
47,NFBK,2026-02-02,DarvasBox,13.79,60.4,4,81.1,39.6,12.5,32.8,1.0
48,BHFAN,2026-02-20,CupHandle,13.84,60.1,4,60.7,73.4,72.4,85.2,0.0
49,FCFS,2026-02-05,DarvasBox,177.65,59.8,4,75.6,46.5,27.6,51.6,0.0
50,FISI,2026-02-02,DarvasBox,33.95,59.8,4,82.6,25.3,19.3,42.1,0.0
