# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-04-05
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,ASTH,2026-03-20,CupHandle,24.23,1.60x,36.0,Depth:25.3% Handle:2.6% Vol:1.60x Target:30.34
2,FIVE,2026-03-19,DarvasBox,235.17,4.47x,62.7,Box:[206.75-229.33] Ht:9.8% Vol:4.47x Boxes:6 Stop:206.75
3,MXL,2026-03-31,CupHandle,17.39,1.39x,43.9,Depth:25.8% Handle:7.2% Vol:1.39x Target:21.83
4,MXL,2026-03-20,CupHandle,16.56,1.82x,38.2,Depth:21.2% Handle:9.3% Vol:1.82x Target:20.00
5,AMLX,2026-04-02,CupHandle,14.95,1.33x,43.3,Depth:25.4% Handle:9.2% Vol:1.33x Target:18.64
6,OS,2026-03-27,CupHandle,23.98,5.12x,75.0,Depth:30.2% Handle:0.8% Vol:5.12x Target:31.11
7,SCHL,2026-03-20,DarvasBox,37.25,5.74x,68.0,Box:[32.86-36.24] Ht:9.3% Vol:5.74x Boxes:3 Stop:32.86
8,TVTX,2026-04-01,CupHandle,31.42,2.07x,50.7,Depth:20.1% Handle:5.4% Vol:2.07x Target:37.11
9,VKTX,2026-04-02,CupHandle,34.80,1.49x,44.9,Depth:26.2% Handle:9.2% Vol:1.49x Target:43.96
10,TERN,2026-03-18,CupHandle,47.78,1.66x,36.6,Depth:26.0% Handle:14.6% Vol:1.66x Target:59.53
11,PENN,2026-03-31,CupHandle,15.03,1.86x,48.6,Depth:18.5% Handle:3.0% Vol:1.86x Target:17.68
12,ON,2026-03-31,CupHandle,61.92,1.83x,48.3,Depth:26.9% Handle:11.3% Vol:1.83x Target:78.34
13,FRHC,2026-03-31,CupHandle,144.88,1.62x,46.2,Depth:22.8% Handle:10.3% Vol:1.62x Target:176.74
14,CVLG,2026-03-24,CupHandle,26.61,1.43x,34.3,Depth:29.1% Handle:5.0% Vol:1.43x Target:33.99
15,AIRT,2026-03-31,CupHandle,21.80,2.10x,51.0,Depth:14.2% Handle:0.0% Vol:2.10x Target:24.85
16,INTG,2026-03-18,CupHandle,37.51,1.76x,37.6,Depth:23.8% Handle:3.6% Vol:1.76x Target:45.30
17,INVA,2026-03-20,CupHandle,21.70,2.71x,47.1,Depth:17.4% Handle:4.9% Vol:2.71x Target:25.17
18,RDNW,2026-03-30,CupHandle,6.40,1.58x,40.8,Depth:23.7% Handle:11.7% Vol:1.58x Target:7.85
19,ZION,2026-03-23,CupHandle,55.05,1.44x,34.4,Depth:15.8% Handle:4.6% Vol:1.44x Target:63.67
20,LBTYB,2026-03-20,CupHandle,14.17,2.61x,46.1,Depth:22.4% Handle:15.0% Vol:2.61x Target:17.11
