# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-03-11
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,EHAB,2026-02-23,DarvasBox,13.60,31.09x,68.0,Box:[10.21-11.35] Ht:10.0% Vol:31.09x Boxes:2 Stop:10.21
2,BP,2026-03-06,DarvasBox,40.44,2.39x,51.9,Box:[36.15-39.51] Ht:8.5% Vol:2.39x Boxes:5 Stop:36.15
3,VRT,2026-03-09,DarvasBox,264.35,2.94x,57.4,Box:[232.12-255.54] Ht:9.2% Vol:2.94x Boxes:2 Stop:232.12
4,RYAM,2026-02-25,DarvasBox,10.23,9.37x,68.0,Box:[7.65-8.95] Ht:14.5% Vol:9.37x Boxes:3 Stop:7.65
5,NTR,2026-03-02,DarvasBox,75.74,2.24x,45.4,Box:[69.03-73.55] Ht:6.1% Vol:2.24x Boxes:3 Stop:69.03
6,MPW,2026-02-19,CupHandle,6.02,4.17x,61.7,Depth:23.9% Handle:7.1% Vol:4.17x Target:7.22
7,AMPX,2026-03-04,CupHandle,12.55,1.31x,38.1,Depth:28.4% Handle:9.8% Vol:1.31x Target:15.61
8,GEV,2026-03-03,CupHandle,842.00,1.34x,38.4,Depth:19.0% Handle:2.3% Vol:1.34x Target:966.23
9,GRDN,2026-03-04,CupHandle,34.76,1.46x,39.6,Depth:21.5% Handle:4.2% Vol:1.46x Target:41.96
10,AGX,2026-03-09,DarvasBox,466.38,1.86x,46.6,Box:[397.02-449.90] Ht:11.8% Vol:1.86x Boxes:6 Stop:397.02
11,GRDN,2026-03-10,CupHandle,33.65,3.39x,63.9,Depth:21.2% Handle:4.8% Vol:3.39x Target:40.73
12,EFXT,2026-02-26,DarvasBox,23.23,2.05x,38.5,Box:[17.09-19.65] Ht:13.0% Vol:2.05x Boxes:6 Stop:17.09
13,GNT,2026-02-23,DarvasBox,8.98,2.35x,41.5,Box:[7.80-8.79] Ht:11.3% Vol:2.35x Boxes:11 Stop:7.80
14,LHX,2026-03-02,DarvasBox,378.48,1.86x,41.6,Box:[336.55-369.59] Ht:8.9% Vol:1.86x Boxes:9 Stop:336.55
15,MPC,2026-03-02,CupHandle,209.82,1.66x,41.6,Depth:22.7% Handle:7.2% Vol:1.66x Target:257.29
16,CNR,2026-03-03,CupHandle,92.01,2.45x,49.5,Depth:18.5% Handle:6.9% Vol:2.45x Target:108.96
17,CINT,2026-03-11,CupHandle,5.36,2.44x,54.4,Depth:20.4% Handle:12.2% Vol:2.44x Target:6.39
18,FTK,2026-03-04,CupHandle,17.35,1.70x,42.0,Depth:27.7% Handle:8.1% Vol:1.70x Target:22.40
19,AGRO,2026-03-02,CupHandle,9.32,1.61x,41.1,Depth:24.8% Handle:8.8% Vol:1.61x Target:11.59
20,OUT,2026-02-26,DarvasBox,28.52,2.08x,38.8,Box:[24.78-27.04] Ht:8.4% Vol:2.08x Boxes:4 Stop:24.78
