# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-05-06
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,GLW,2026-05-06,DarvasBox,181.57,83.6,1,86.5,68.0,100.0,64.6,20.0
2,VAC,2026-05-05,CupHandle,73.72,81.1,1,79.6,70.2,57.8,63.0,0.0
3,NET,2026-05-05,CupHandle,244.43,79.6,1,73.7,68.0,100.0,45.2,12.0
4,TNC,2026-04-24,CupHandle,81.52,78.2,1,81.0,68.6,51.0,65.6,17.1
5,ZGN,2026-04-24,CupHandle,11.96,78.1,1,79.5,56.1,62.5,62.9,0.0
6,KGS,2026-04-17,DarvasBox,63.25,78.0,1,77.0,68.0,60.9,65.3,0.8
7,CX,2026-05-06,CupHandle,13.55,76.2,1,73.2,68.0,97.9,51.6,1.2
8,DINO,2026-04-29,DarvasBox,65.93,75.5,1,73.5,67.5,75.0,73.6,1.0
9,SB,2026-05-05,DarvasBox,7.11,73.9,1,82.1,66.6,79.7,58.2,0.0
10,DAC,2026-05-04,DarvasBox,123.35,73.4,1,79.2,68.0,53.1,82.0,4.5
11,AROC,2026-05-06,DarvasBox,39.10,73.2,1,85.7,45.0,55.2,65.0,0.7
12,ORN,2026-04-30,CupHandle,13.62,73.1,1,72.2,72.9,60.4,87.6,2.4
13,BRIE,2026-05-06,Spoon,29.79,72.6,1,100.0,71.7,50.0,37.2,2.9
14,BROS,2026-05-06,CupHandle,59.06,72.5,1,79.9,73.9,82.8,58.9,17.1
15,DELL,2026-05-06,CupHandle,238.80,71.7,1,66.9,68.0,100.0,43.0,13.4
16,TWO,2026-05-04,CupHandle,12.23,71.2,1,77.6,39.9,93.2,81.4,4.7
17,WLKP,2026-05-06,DarvasBox,23.45,70.8,1,80.0,69.1,81.8,86.6,17.9
18,KTB,2026-05-06,CupHandle,74.94,70.7,1,76.5,68.9,87.0,62.5,0.0
19,FLR,2026-05-06,CupHandle,54.20,70.5,1,73.2,69.3,82.3,62.7,0.0
20,ULS,2026-05-06,CupHandle,104.89,70.0,1,72.8,68.0,54.2,67.2,4.2
21,DNOW,2026-05-06,CupHandle,13.50,69.6,1,71.2,66.9,93.2,56.6,11.4
22,FG,2026-05-06,CupHandle,29.47,69.5,1,71.3,37.9,100.0,55.9,11.4
23,MTUS,2026-05-05,CupHandle,19.28,69.4,1,75.5,41.3,84.9,64.5,17.9
24,WT,2026-05-06,CupHandle,19.06,69.0,1,73.6,68.0,37.5,56.3,0.0
25,AXP,2026-04-17,Spoon,331.69,68.6,1,100.0,45.0,100.0,51.4,22.9
26,IRM,2026-04-30,CupHandle,125.99,67.6,1,67.0,65.6,74.0,73.1,3.6
27,KEN,2026-04-28,DarvasBox,88.58,67.6,1,75.3,50.2,92.2,50.3,11.0
28,AMH,2026-05-06,CupHandle,32.44,67.5,1,68.1,70.8,80.7,61.5,5.7
29,IIPR,2026-05-05,DarvasBox,60.32,67.4,1,73.1,72.1,6.8,63.8,0.0
30,DXYZ,2026-05-04,CupHandle,38.53,67.4,1,74.1,68.0,28.6,77.4,5.5
31,NREF,2026-05-06,CupHandle,15.51,67.1,1,62.3,73.9,100.0,64.0,11.4
32,SAH,2026-05-01,CupHandle,76.43,66.9,1,71.9,71.3,25.5,75.0,5.7
33,MSM,2026-04-27,CupHandle,104.17,66.0,1,68.3,67.5,91.7,45.2,0.0
34,NXG,2026-05-04,DarvasBox,57.57,65.8,1,71.1,69.1,52.6,84.8,4.3
35,BNED,2026-04-20,CupHandle,10.97,65.8,1,74.9,50.6,79.2,52.6,0.0
36,CDLR,2026-04-29,DarvasBox,27.52,65.5,1,62.1,74.5,92.7,40.7,6.2
37,APD,2026-04-30,CupHandle,300.05,65.4,1,73.6,72.3,95.8,59.6,11.4
38,ACA,2026-04-30,CupHandle,126.47,65.2,1,66.9,68.7,59.9,76.8,12.3
39,CTRI,2026-04-30,DarvasBox,37.60,64.9,1,64.7,68.0,71.4,92.8,5.3
40,HZO,2026-04-23,CupHandle,29.62,64.8,1,70.1,63.7,50.5,56.8,0.0
41,TROw,2026-04-30,CupHandle,102.88,64.6,1,70.2,49.7,60.4,60.7,6.8
42,RSI,2026-04-29,DarvasBox,27.98,64.5,1,83.5,19.3,21.9,83.4,1.4
43,MTW,2026-05-05,CupHandle,13.67,64.4,1,70.9,70.4,63.0,69.4,12.1
44,CXW,2026-05-06,CupHandle,21.17,64.1,1,81.3,31.8,93.2,63.7,11.4
45,NVT,2026-04-23,CupHandle,142.76,64.0,1,65.7,68.0,66.7,75.2,7.2
46,RHP,2026-04-28,CupHandle,103.76,63.9,1,62.7,68.0,81.8,63.9,0.0
47,MOV,2026-04-17,DarvasBox,28.41,63.8,1,68.2,55.2,96.9,38.1,0.0
48,UAN,2026-04-29,CupHandle,133.27,63.7,1,82.5,37.5,83.9,49.9,13.2
49,INN,2026-04-30,CupHandle,4.97,63.6,1,66.4,71.8,44.8,56.8,5.7
50,SNDR,2026-05-01,CupHandle,31.47,63.4,1,83.1,21.2,56.2,47.0,0.7
