# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-04-27
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,UPS,2026-04-08,Spoon,100.45,1.03x,25.3,Depth:18.1% Roundness:1.00 Vol:1.03x Days:180
2,APLE,2026-04-08,CupHandle,12.02,1.31x,33.1,Depth:12.1% Handle:14.3% Vol:1.31x Target:13.49
3,ZGN,2026-04-24,CupHandle,11.96,1.82x,48.2,Depth:24.7% Handle:5.7% Vol:1.82x Target:14.79
4,WSR,2026-04-09,DarvasBox,18.93,18.62x,68.0,Box:[15.90-16.62] Ht:4.3% Vol:18.62x Boxes:9 Stop:15.90
5,AAMI,2026-04-08,DarvasBox,59.43,2.20x,40.0,Box:[49.05-57.03] Ht:14.0% Vol:2.20x Boxes:4 Stop:49.05
6,MAC,2026-04-10,DarvasBox,21.42,2.04x,38.4,Box:[17.91-20.93] Ht:14.4% Vol:2.04x Boxes:2 Stop:17.91
7,KGS,2026-04-17,DarvasBox,63.25,1.66x,39.6,Box:[56.51-60.07] Ht:5.9% Vol:1.66x Boxes:10 Stop:56.51
8,TWN,2026-04-09,DarvasBox,72.06,2.15x,39.5,Box:[59.59-67.83] Ht:12.1% Vol:2.15x Boxes:8 Stop:59.59
9,TNC,2026-04-24,CupHandle,81.52,2.13x,51.3,Depth:23.6% Handle:4.4% Vol:2.13x Target:100.11
10,TNC,2026-04-23,CupHandle,80.16,1.80x,48.0,Depth:24.8% Handle:5.7% Vol:1.80x Target:99.98
11,NIO,2026-04-09,CupHandle,6.07,1.44x,34.4,Depth:23.2% Handle:6.1% Vol:1.44x Target:7.39
12,TG,2026-04-07,CupHandle,8.38,1.39x,33.9,Depth:20.7% Handle:8.0% Vol:1.39x Target:10.01
13,RXO,2026-04-16,CupHandle,17.98,1.55x,35.5,Depth:24.4% Handle:0.8% Vol:1.55x Target:21.58
14,LUXE,2026-04-17,CupHandle,8.89,2.13x,46.3,Depth:21.2% Handle:4.7% Vol:2.13x Target:10.77
15,CSV,2026-04-23,DarvasBox,50.48,1.51x,43.1,Box:[46.54-49.16] Ht:5.3% Vol:1.51x Boxes:9 Stop:46.54
16,WSO,2026-04-27,CupHandle,456.86,3.03x,60.3,Depth:24.6% Handle:6.2% Vol:3.03x Target:561.15
17,KRO,2026-04-23,CupHandle,6.84,1.56x,45.6,Depth:28.0% Handle:1.3% Vol:1.56x Target:8.41
18,AAP,2026-04-10,CupHandle,54.59,1.45x,34.5,Depth:27.7% Handle:5.0% Vol:1.45x Target:69.05
19,CTOS,2026-04-08,CupHandle,7.00,1.79x,37.9,Depth:20.9% Handle:0.7% Vol:1.79x Target:8.37
20,UNP,2026-04-23,DarvasBox,271.26,3.07x,58.7,Box:[231.75-268.11] Ht:13.6% Vol:3.07x Boxes:2 Stop:231.75
