# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-05-19
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,GLW,2026-05-06,DarvasBox,181.57,3.12x,49.2,Box:[158.50-176.75] Ht:10.3% Vol:3.12x Boxes:7 Stop:158.50
2,PSTG,2026-05-11,CupHandle,87.34,4.69x,71.9,Depth:23.7% Handle:5.9% Vol:4.69x Target:104.97
3,KNX,2026-05-15,DarvasBox,69.06,1.51x,43.1,Box:[60.37-67.75] Ht:10.9% Vol:1.51x Boxes:3 Stop:60.37
4,PSTG,2026-05-07,CupHandle,76.05,1.33x,33.3,Depth:22.3% Handle:5.0% Vol:1.33x Target:92.38
5,FTW,2026-05-11,CupHandle,10.99,1.42x,39.2,Depth:12.8% Handle:5.8% Vol:1.42x Target:12.38
6,ULS,2026-05-05,DarvasBox,104.74,2.37x,41.7,Box:[86.45-94.04] Ht:8.1% Vol:2.37x Boxes:5 Stop:86.45
7,FTW,2026-05-15,CupHandle,11.86,4.14x,71.4,Depth:13.1% Handle:2.8% Vol:4.14x Target:13.29
8,TWO,2026-04-29,CupHandle,11.56,1.62x,36.2,Depth:20.8% Handle:0.4% Vol:1.62x Target:13.87
9,SNDR,2026-05-01,CupHandle,31.47,1.58x,35.8,Depth:24.2% Handle:0.0% Vol:1.58x Target:38.87
10,FTW,2026-05-14,CupHandle,11.25,1.32x,43.2,Depth:12.7% Handle:5.8% Vol:1.32x Target:12.63
11,PSTG,2026-05-08,CupHandle,78.16,1.44x,34.4,Depth:23.6% Handle:10.0% Vol:1.44x Target:95.73
12,TWO,2026-05-11,CupHandle,12.62,3.58x,60.8,Depth:24.3% Handle:2.5% Vol:3.58x Target:15.44
13,ENB,2026-05-14,DarvasBox,56.22,3.80x,66.0,Box:[53.33-55.48] Ht:3.9% Vol:3.80x Boxes:10 Stop:53.33
14,DEC,2026-05-07,CupHandle,15.57,1.56x,35.6,Depth:20.5% Handle:3.8% Vol:1.56x Target:18.76
15,CLDT,2026-05-07,DarvasBox,9.96,4.35x,61.5,Box:[8.43-8.93] Ht:5.6% Vol:4.35x Boxes:2 Stop:8.43
16,DELL,2026-05-06,CupHandle,238.80,1.54x,35.4,Depth:29.8% Handle:4.9% Vol:1.54x Target:285.65
17,SNDR,2026-05-14,CupHandle,33.21,2.85x,58.5,Depth:25.2% Handle:6.5% Vol:2.85x Target:41.04
18,AAMI,2026-05-11,DarvasBox,72.38,1.73x,40.3,Box:[62.48-69.87] Ht:10.6% Vol:1.73x Boxes:5 Stop:62.48
19,RAMP,2026-05-18,CupHandle,37.77,29.03x,80.0,Depth:27.3% Handle:5.5% Vol:29.03x Target:45.93
20,MUFG,2026-05-15,CupHandle,18.84,1.73x,47.3,Depth:12.0% Handle:4.1% Vol:1.73x Target:21.06
