# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-06-23
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,BWFG,2026-06-09,DarvasBox,55.31,87.6,1,81.0,66.8,72.4,89.1,4.1
2,PCB,2026-06-18,DarvasBox,26.80,84.8,1,86.9,74.2,35.9,78.0,11.8
3,CIVB,2026-06-09,CupHandle,26.48,83.2,1,75.2,71.1,78.1,77.2,0.0
4,PKOH,2026-06-18,DarvasBox,36.00,83.0,1,78.4,70.6,72.9,72.7,4.5
5,BOTJ,2026-06-08,DarvasBox,24.27,82.1,1,88.0,64.2,27.6,70.0,22.9
6,TILE,2026-06-18,CupHandle,32.56,80.8,1,81.9,69.4,50.0,47.6,0.8
7,ONEW,2026-06-18,CupHandle,11.33,80.5,1,78.5,62.9,52.6,60.0,12.4
8,OPHC,2026-06-15,DarvasBox,5.75,80.3,1,81.3,54.2,58.3,56.0,9.8
9,MFIN,2026-06-10,CupHandle,9.90,79.3,1,73.8,75.0,73.4,35.9,5.7
10,HWBK,2026-06-17,DarvasBox,38.09,78.7,1,81.4,69.1,19.8,95.4,12.9
11,SWBI,2026-06-18,DarvasBox,16.08,78.0,1,82.4,69.8,4.2,100.0,0.7
12,JMSB,2026-06-09,Spoon,21.81,77.5,1,72.4,74.2,67.7,78.2,7.5
13,CNOB,2026-06-08,DarvasBox,31.15,77.0,1,74.3,71.3,58.9,48.4,0.0
14,NEWT,2026-06-18,CupHandle,13.91,76.8,1,76.8,73.9,43.2,77.7,0.0
15,AVBH,2026-06-23,CupHandle,32.70,76.2,1,67.4,73.1,77.6,68.2,0.0
16,ADAM,2026-06-15,CupHandle,9.28,76.2,1,75.5,72.2,49.0,81.4,0.0
17,MASS,2026-06-18,CupHandle,8.85,76.0,1,79.5,65.8,24.5,70.1,0.0
18,JBLU,2026-06-15,CupHandle,5.36,74.8,1,73.0,72.4,67.7,49.4,0.7
19,MNST,2026-06-18,CupHandle,91.34,74.7,1,72.9,68.0,65.1,52.6,11.4
20,TRVI,2026-06-16,CupHandle,15.40,74.7,1,70.8,68.7,85.4,87.9,2.0
21,ANAB,2026-06-15,CupHandle,59.51,74.5,1,72.0,63.1,95.8,46.3,2.9
22,HCSG,2026-06-18,CupHandle,22.94,74.3,1,67.4,70.7,93.8,66.6,1.2
23,VACHU,2026-06-03,DarvasBox,18.15,74.3,1,85.9,28.7,31.8,95.3,20.6
24,ONB,2026-06-10,CupHandle,24.37,74.3,1,72.1,74.8,44.3,61.6,0.0
25,FGBI,2026-06-12,CupHandle,10.66,74.1,1,76.1,67.1,42.7,47.5,10.8
26,FXNC,2026-06-12,CupHandle,30.19,73.6,1,66.8,73.2,65.1,68.1,2.7
27,HOPE,2026-06-22,CupHandle,12.96,73.6,1,69.5,74.3,52.6,67.4,0.0
28,VLY,2026-06-12,CupHandle,14.63,73.4,1,71.5,73.3,44.8,52.9,0.0
29,LQDT,2026-06-18,CupHandle,37.89,73.2,1,69.2,69.3,72.9,63.9,11.4
30,HRMY,2026-06-10,CupHandle,35.48,72.9,1,71.7,64.2,68.8,38.7,17.1
31,CATY,2026-06-16,CupHandle,60.30,72.7,1,73.8,68.0,36.5,65.6,0.0
32,ESQ,2026-06-18,CupHandle,113.53,72.6,1,70.3,71.1,61.5,66.1,0.0
33,DCOM,2026-06-04,CupHandle,37.55,72.6,1,68.7,72.1,63.0,56.6,0.0
34,MNSB,2026-06-23,CupHandle,24.51,72.6,1,66.1,74.4,60.9,82.5,7.2
35,FLXS,2026-06-18,CupHandle,64.85,72.4,1,76.7,68.0,41.7,55.3,6.6
36,MGRC,2026-06-18,CupHandle,118.19,72.4,1,64.1,68.0,97.4,65.4,0.2
37,WLFC,2026-06-11,CupHandle,191.84,71.9,1,69.7,68.0,76.6,68.9,1.6
38,MCRI,2026-06-10,DarvasBox,127.22,71.7,1,75.6,47.3,57.3,64.5,11.4
39,KINS,2026-06-18,CupHandle,16.25,71.6,1,64.0,71.1,97.4,62.7,1.7
40,LYTS,2026-06-12,DarvasBox,25.58,71.5,1,78.9,58.0,26.0,35.7,7.1
41,TFSL,2026-06-04,CupHandle,16.33,71.4,1,67.4,74.6,62.0,51.7,0.0
42,PFIS,2026-06-08,CupHandle,60.82,71.3,1,71.8,68.0,49.0,56.5,6.0
43,HWAY,2026-06-22,CupHandle,39.32,71.1,1,74.7,29.3,81.2,100.0,14.9
44,EFSC,2026-06-17,CupHandle,61.97,71.0,1,69.7,65.4,52.6,79.2,0.0
45,MCFT,2026-06-18,CupHandle,23.29,70.7,1,69.6,68.0,81.8,60.0,0.0
46,CHEF,2026-06-11,DarvasBox,89.76,70.6,1,86.8,31.4,31.8,57.1,1.0
47,SFNC,2026-06-09,CupHandle,21.71,70.4,1,70.3,74.3,38.0,55.3,0.0
48,VBNK,2026-06-03,DarvasBox,20.07,70.4,1,94.3,25.9,8.3,42.5,2.0
49,AGYS,2026-06-18,CupHandle,87.51,70.4,1,79.7,52.0,33.3,58.2,22.9
50,EBMT,2026-06-05,CupHandle,23.00,70.1,1,66.9,73.9,46.9,72.2,1.9
