# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-06-11
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,SUPP,2026-06-02,DarvasBox,84.92,2.29x,45.9,Box:[77.73-82.91] Ht:6.3% Vol:2.29x Boxes:6 Stop:77.73
2,TDI,2026-06-02,DarvasBox,46.47,4.68x,69.8,Box:[43.58-45.74] Ht:4.7% Vol:4.68x Boxes:6 Stop:43.58
3,BWFG,2026-06-09,DarvasBox,55.31,2.10x,49.0,Box:[46.92-53.86] Ht:12.9% Vol:2.10x Boxes:9 Stop:46.92
4,NEWT,2026-05-26,CupHandle,13.86,1.42x,34.2,Depth:23.8% Handle:7.7% Vol:1.42x Target:17.11
5,TXUG,2026-06-02,CupHandle,26.94,2.13x,46.3,Depth:13.5% Handle:0.0% Vol:2.13x Target:30.48
6,VTWG,2026-05-28,DarvasBox,279.37,5.37x,68.0,Box:[255.40-274.40] Ht:6.9% Vol:5.37x Boxes:9 Stop:255.40
7,TXUG,2026-05-29,CupHandle,26.82,2.13x,41.3,Depth:13.1% Handle:0.0% Vol:2.13x Target:30.24
8,MFIN,2026-06-10,CupHandle,9.90,9.32x,80.0,Depth:23.0% Handle:9.6% Vol:9.32x Target:12.25
9,SUPP,2026-06-02,CupHandle,84.92,2.35x,48.5,Depth:15.7% Handle:0.0% Vol:2.35x Target:97.44
10,TXUG,2026-05-27,CupHandle,26.51,2.13x,41.3,Depth:12.7% Handle:0.0% Vol:2.13x Target:29.82
11,UNIT,2026-06-11,DarvasBox,12.52,3.04x,58.4,Box:[10.53-12.39] Ht:15.0% Vol:3.04x Boxes:4 Stop:10.53
12,SUPP,2026-06-11,CupHandle,83.97,12.03x,80.0,Depth:16.8% Handle:0.9% Vol:12.03x Target:97.60
13,DVLU,2026-05-29,DarvasBox,38.85,11.39x,68.0,Box:[36.90-38.45] Ht:4.0% Vol:11.39x Boxes:10 Stop:36.90
14,CHEF,2026-06-11,DarvasBox,89.76,2.70x,55.0,Box:[74.62-82.81] Ht:9.9% Vol:2.70x Boxes:4 Stop:74.62
15,OPRT,2026-05-26,CupHandle,5.44,1.34x,33.4,Depth:25.6% Handle:9.4% Vol:1.34x Target:6.83
16,GLUE,2026-05-29,CupHandle,19.71,1.68x,36.8,Depth:25.9% Handle:7.4% Vol:1.68x Target:24.68
17,COPJ,2026-05-26,CupHandle,44.35,1.77x,37.7,Depth:22.3% Handle:7.1% Vol:1.77x Target:54.07
18,TARK,2026-05-29,CupHandle,50.08,2.50x,45.0,Depth:30.5% Handle:0.0% Vol:2.50x Target:63.57
19,ACWX,2026-06-01,DarvasBox,76.94,2.20x,45.0,Box:[73.13-76.08] Ht:3.9% Vol:2.20x Boxes:8 Stop:73.13
20,MNST,2026-06-02,CupHandle,88.24,1.39x,38.9,Depth:19.5% Handle:8.2% Vol:1.39x Target:105.42
