# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-08-31
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,DB,2026-08-26,CupHandle,40.23,1.76x,47.6,Depth:27.0% Handle:2.7% Vol:1.76x Target:50.63
2,ETW,2026-08-13,DarvasBox,9.88,1.72x,35.2,Box:[9.27-9.68] Ht:4.2% Vol:1.72x Boxes:8 Stop:9.27
3,SB,2026-08-21,DarvasBox,8.53,1.60x,39.0,Box:[7.24-8.04] Ht:10.0% Vol:1.60x Boxes:5 Stop:7.24
4,CHWY,2026-08-26,CupHandle,22.97,1.36x,43.6,Depth:23.4% Handle:9.0% Vol:1.36x Target:28.30
5,DB,2026-08-19,CupHandle,38.03,1.60x,36.0,Depth:27.3% Handle:3.1% Vol:1.60x Target:48.59
6,GFL,2026-08-28,CupHandle,42.83,2.10x,51.0,Depth:21.2% Handle:5.8% Vol:2.10x Target:51.82
7,OOMA,2026-08-27,DarvasBox,23.04,3.47x,62.7,Box:[19.73-22.72] Ht:13.1% Vol:3.47x Boxes:4 Stop:19.73
8,WTRG,2026-08-24,Spoon,41.34,1.34x,33.4,Depth:10.5% Roundness:0.00 Vol:1.34x Days:75
9,NAT,2026-08-27,CupHandle,6.76,2.74x,57.4,Depth:22.3% Handle:11.1% Vol:2.74x Target:8.20
10,OPY,2026-08-14,CupHandle,116.34,1.80x,38.0,Depth:24.2% Handle:14.4% Vol:1.80x Target:145.05
11,EQNR,2026-08-25,CupHandle,41.21,1.73x,42.3,Depth:24.9% Handle:7.8% Vol:1.73x Target:51.43
12,INSW,2026-08-31,CupHandle,98.64,1.74x,47.4,Depth:22.2% Handle:9.5% Vol:1.74x Target:120.02
13,GFL,2026-08-18,CupHandle,40.49,1.50x,35.0,Depth:16.6% Handle:1.8% Vol:1.50x Target:47.13
14,SCCO,2026-08-21,CupHandle,216.00,1.71x,42.1,Depth:19.1% Handle:9.2% Vol:1.71x Target:254.07
15,G,2026-08-20,CupHandle,36.93,2.27x,42.7,Depth:24.5% Handle:10.9% Vol:2.27x Target:45.62
16,TRGP,2026-08-18,DarvasBox,297.77,2.34x,41.4,Box:[255.08-290.68] Ht:12.2% Vol:2.34x Boxes:8 Stop:255.08
17,SAIL,2026-08-13,CupHandle,19.99,1.63x,36.3,Depth:24.3% Handle:10.3% Vol:1.63x Target:23.29
18,NEXA,2026-08-21,CupHandle,15.40,2.01x,45.1,Depth:23.6% Handle:2.8% Vol:2.01x Target:18.97
19,LW,2026-08-31,CupHandle,54.53,1.64x,46.4,Depth:29.1% Handle:0.0% Vol:1.64x Target:69.94
20,XZO,2026-08-25,CupHandle,17.13,1.60x,41.0,Depth:24.0% Handle:7.9% Vol:1.60x Target:21.04
