# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-07-01
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,STRT,2026-06-26,CupHandle,82.64,3.38x,63.8,Depth:29.4% Handle:2.1% Vol:3.38x Target:106.42
2,SCHL,2026-06-26,DarvasBox,46.01,2.31x,51.1,Box:[41.05-44.54] Ht:7.8% Vol:2.31x Boxes:7 Stop:41.05
3,PGC,2026-06-26,DarvasBox,47.99,4.23x,70.3,Box:[43.44-46.57] Ht:6.7% Vol:4.23x Boxes:5 Stop:43.44
4,ICCC,2026-07-01,DarvasBox,11.00,2.29x,50.9,Box:[9.29-10.75] Ht:13.6% Vol:2.29x Boxes:3 Stop:9.29
5,GSBC,2026-06-26,DarvasBox,79.05,2.54x,53.4,Box:[73.15-76.92] Ht:4.9% Vol:2.54x Boxes:6 Stop:73.15
6,OPHC,2026-06-15,DarvasBox,5.75,10.35x,68.0,Box:[5.36-5.61] Ht:4.4% Vol:10.35x Boxes:3 Stop:5.36
7,DGII,2026-06-29,DarvasBox,73.23,1.66x,44.6,Box:[63.15-70.79] Ht:10.8% Vol:1.66x Boxes:8 Stop:63.15
8,EXEL,2026-06-26,DarvasBox,54.77,2.75x,55.5,Box:[50.80-53.93] Ht:5.8% Vol:2.75x Boxes:9 Stop:50.80
9,UFCS,2026-06-26,DarvasBox,52.55,4.50x,73.0,Box:[43.01-49.94] Ht:13.9% Vol:4.50x Boxes:5 Stop:43.01
10,MASS,2026-06-18,CupHandle,8.85,4.10x,61.0,Depth:23.7% Handle:4.0% Vol:4.10x Target:10.62
11,GTX,2026-06-26,DarvasBox,35.11,2.54x,53.4,Box:[30.90-34.34] Ht:10.0% Vol:2.54x Boxes:5 Stop:30.90
12,CIVB,2026-06-26,DarvasBox,28.67,8.28x,78.0,Box:[24.17-28.31] Ht:14.6% Vol:8.28x Boxes:4 Stop:24.17
13,TAX,2026-07-01,DarvasBox,31.39,4.07x,68.7,Box:[29.64-31.02] Ht:4.4% Vol:4.07x Boxes:3 Stop:29.64
14,TRIN,2026-06-29,CupHandle,17.73,1.90x,49.0,Depth:18.2% Handle:6.2% Vol:1.90x Target:20.87
15,KINS,2026-06-26,CupHandle,18.19,5.20x,80.0,Depth:16.2% Handle:0.0% Vol:5.20x Target:20.86
16,RAAQ,2026-07-01,DarvasBox,13.42,4.24x,70.4,Box:[10.36-12.10] Ht:14.4% Vol:4.24x Boxes:1 Stop:10.36
17,AGYS,2026-06-18,CupHandle,87.51,1.66x,36.6,Depth:23.1% Handle:8.2% Vol:1.66x Target:106.01
18,DWAS,2026-06-23,DarvasBox,120.84,2.20x,45.0,Box:[110.36-117.53] Ht:6.1% Vol:2.20x Boxes:9 Stop:110.36
19,ANAB,2026-06-15,CupHandle,59.51,1.33x,33.3,Depth:31.1% Handle:1.9% Vol:1.33x Target:75.81
20,CLNN,2026-06-22,CupHandle,5.89,1.95x,44.5,Depth:21.8% Handle:9.7% Vol:1.95x Target:7.13
