# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-08-20
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,WRBY,2026-08-04,CupHandle,29.92,1.46x,34.6,Depth:23.1% Handle:1.2% Vol:1.46x Target:35.88
2,NMM,2026-08-20,DarvasBox,85.32,2.66x,54.6,Box:[77.64-82.84] Ht:6.3% Vol:2.66x Boxes:9 Stop:77.64
3,QGEN,2026-08-07,CupHandle,42.30,1.39x,33.9,Depth:25.5% Handle:3.7% Vol:1.39x Target:53.46
4,MRK,2026-08-19,DarvasBox,152.20,4.00x,68.0,Box:[126.22-135.05] Ht:6.5% Vol:4.00x Boxes:4 Stop:126.22
5,QGEN,2026-08-06,CupHandle,41.73,1.49x,34.9,Depth:20.1% Handle:2.5% Vol:1.49x Target:49.92
6,TRGP,2026-08-18,DarvasBox,297.77,2.34x,51.4,Box:[255.08-290.68] Ht:12.2% Vol:2.34x Boxes:8 Stop:255.08
7,MBC,2026-08-04,CupHandle,9.48,1.77x,37.7,Depth:24.8% Handle:13.3% Vol:1.77x Target:11.65
8,MLR,2026-08-06,DarvasBox,54.41,2.86x,46.6,Box:[46.76-52.93] Ht:11.7% Vol:2.86x Boxes:4 Stop:46.76
9,DHT,2026-08-13,Spoon,19.20,0.88x,28.8,Depth:14.8% Roundness:0.05 Vol:0.88x Days:75
10,A,2026-08-19,CupHandle,155.41,1.57x,45.7,Depth:27.8% Handle:6.4% Vol:1.57x Target:197.09
11,NEXA,2026-08-04,CupHandle,13.50,1.80x,38.0,Depth:28.9% Handle:3.1% Vol:1.80x Target:17.10
12,BWLP,2026-08-19,CupHandle,23.32,1.35x,43.5,Depth:21.6% Handle:4.0% Vol:1.35x Target:28.07
13,A,2026-08-20,CupHandle,156.30,1.82x,48.2,Depth:28.3% Handle:3.3% Vol:1.82x Target:199.11
14,AUNA,2026-08-07,CupHandle,5.32,2.20x,42.0,Depth:24.1% Handle:7.7% Vol:2.20x Target:6.62
15,USFD,2026-08-06,DarvasBox,106.97,2.02x,38.2,Box:[93.14-105.17] Ht:11.4% Vol:2.02x Boxes:6 Stop:93.14
16,SKE,2026-08-20,CupHandle,34.83,1.41x,44.1,Depth:26.5% Handle:13.9% Vol:1.41x Target:43.71
17,WRBY,2026-08-06,CupHandle,26.96,2.60x,46.0,Depth:23.8% Handle:13.2% Vol:2.60x Target:33.16
18,BBVA,2026-07-31,CupHandle,27.95,1.66x,36.6,Depth:25.4% Handle:1.8% Vol:1.66x Target:34.64
19,DB,2026-08-19,CupHandle,38.03,1.60x,46.0,Depth:25.6% Handle:3.4% Vol:1.60x Target:47.70
20,CPB,2026-08-19,CupHandle,23.81,2.32x,53.2,Depth:15.7% Handle:8.5% Vol:2.32x Target:27.46
