# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-05-12
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,LINC,2026-05-05,DarvasBox,45.09,3.61x,59.1,Box:[39.09-42.85] Ht:8.8% Vol:3.61x Boxes:4 Stop:39.09
2,KALV,2026-04-29,DarvasBox,26.67,54.37x,68.0,Box:[19.10-21.31] Ht:10.3% Vol:54.37x Boxes:3 Stop:19.10
3,TH,2026-05-11,DarvasBox,18.08,3.48x,62.8,Box:[14.02-16.12] Ht:13.0% Vol:3.48x Boxes:2 Stop:14.02
4,BBP,2026-05-06,DarvasBox,90.39,20.77x,73.0,Box:[82.99-87.94] Ht:5.6% Vol:20.77x Boxes:6 Stop:82.99
5,ALKS,2026-05-04,CupHandle,34.17,1.58x,40.8,Depth:23.5% Handle:5.7% Vol:1.58x Target:42.46
6,SPRX,2026-05-12,DarvasBox,47.03,1.85x,46.5,Box:[41.26-45.56] Ht:9.4% Vol:1.85x Boxes:7 Stop:41.26
7,SPRX,2026-05-07,CupHandle,43.90,1.74x,47.4,Depth:24.2% Handle:5.7% Vol:1.74x Target:54.38
8,SPRX,2026-05-12,CupHandle,47.03,1.79x,47.9,Depth:24.3% Handle:4.0% Vol:1.79x Target:57.56
9,OPPJ,2026-05-12,DarvasBox,59.66,1.54x,43.4,Box:[54.19-58.60] Ht:7.5% Vol:1.54x Boxes:9 Stop:54.19
10,DRTS,2026-04-30,CupHandle,8.34,3.02x,50.2,Depth:23.3% Handle:8.6% Vol:3.02x Target:10.19
11,KYIV,2026-05-08,CupHandle,13.29,2.73x,57.3,Depth:23.2% Handle:9.6% Vol:2.73x Target:16.10
12,ESGE,2026-05-06,DarvasBox,53.88,5.08x,73.0,Box:[49.39-51.47] Ht:4.0% Vol:5.08x Boxes:8 Stop:49.39
13,KYIV,2026-05-11,CupHandle,13.92,3.27x,62.7,Depth:26.7% Handle:8.8% Vol:3.27x Target:17.31
14,NXT,2026-05-11,CupHandle,126.26,1.86x,48.6,Depth:20.4% Handle:5.7% Vol:1.86x Target:151.21
15,HAWK,2026-05-07,CupHandle,34.00,10650.74x,80.0,Depth:20.0% Handle:0.0% Vol:10650.74x Target:34.01
16,XPER,2026-05-07,CupHandle,7.72,5.82x,80.0,Depth:24.3% Handle:8.3% Vol:5.82x Target:9.34
17,PSL,2026-04-30,Spoon,112.07,0.40x,19.0,Depth:10.5% Roundness:0.72 Vol:0.40x Days:179
18,SPYQ,2026-05-08,CupHandle,182.97,4.46x,74.6,Depth:21.0% Handle:1.6% Vol:4.46x Target:218.89
19,JSMD,2026-05-08,DarvasBox,92.46,2.37x,51.7,Box:[86.84-90.96] Ht:4.5% Vol:2.37x Boxes:8 Stop:86.84
20,DXJS,2026-05-12,DarvasBox,59.66,1.54x,43.4,Box:[54.17-58.60] Ht:7.6% Vol:1.54x Boxes:9 Stop:54.17
