# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-08-06
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,BANFP,2026-08-03,DarvasBox,27.95,17.49x,78.0,Box:[26.11-27.09] Ht:3.6% Vol:17.49x Boxes:2 Stop:26.11
2,BKSC,2026-08-04,DarvasBox,18.93,5.62x,78.0,Box:[17.65-18.41] Ht:4.1% Vol:5.62x Boxes:5 Stop:17.65
3,RDVY,2026-08-04,DarvasBox,83.20,2.11x,49.1,Box:[78.52-81.36] Ht:3.5% Vol:2.11x Boxes:12 Stop:78.52
4,RCMT,2026-08-03,CupHandle,28.47,2.30x,53.0,Depth:25.4% Handle:5.7% Vol:2.30x Target:35.52
5,DGRS,2026-07-28,DarvasBox,60.51,3.29x,55.9,Box:[57.57-59.78] Ht:3.7% Vol:3.29x Boxes:6 Stop:57.57
6,CCEC,2026-07-27,CupHandle,23.65,1.57x,40.7,Depth:26.3% Handle:5.4% Vol:1.57x Target:29.63
7,UIVM,2026-07-30,DarvasBox,76.22,2.06x,43.6,Box:[70.92-74.45] Ht:4.7% Vol:2.06x Boxes:9 Stop:70.92
8,VFLO,2026-07-28,DarvasBox,49.56,1.84x,41.4,Box:[44.80-48.24] Ht:7.1% Vol:1.84x Boxes:11 Stop:44.80
9,GRIN,2026-08-03,CupHandle,31.80,118.89x,80.0,Depth:16.5% Handle:0.0% Vol:118.89x Target:36.98
10,NOVT,2026-08-04,CupHandle,159.49,1.32x,43.2,Depth:25.4% Handle:11.2% Vol:1.32x Target:197.56
11,NFBK,2026-07-20,DarvasBox,15.31,3.01x,48.1,Box:[14.42-15.01] Ht:3.9% Vol:3.01x Boxes:7 Stop:14.42
12,CVCO,2026-08-05,CupHandle,587.73,1.94x,49.4,Depth:24.6% Handle:10.9% Vol:1.94x Target:732.06
13,BLFS,2026-07-22,DarvasBox,31.15,9.52x,68.0,Box:[26.98-30.00] Ht:10.1% Vol:9.52x Boxes:3 Stop:26.98
14,RCMT,2026-08-05,CupHandle,29.06,1.30x,43.0,Depth:28.1% Handle:3.1% Vol:1.30x Target:37.16
15,MFIN,2026-08-03,CupHandle,10.60,2.24x,52.4,Depth:22.2% Handle:0.0% Vol:2.24x Target:12.84
16,MFIN,2026-08-04,CupHandle,10.90,7.14x,80.0,Depth:23.0% Handle:0.0% Vol:7.14x Target:13.24
17,TBCH,2026-07-28,CupHandle,13.01,1.57x,40.7,Depth:22.6% Handle:2.8% Vol:1.57x Target:15.89
18,RFDI,2026-07-31,DarvasBox,90.99,2.56x,48.6,Box:[86.22-89.46] Ht:3.6% Vol:2.56x Boxes:9 Stop:86.22
19,CLFD,2026-07-28,CupHandle,31.25,1.80x,43.0,Depth:23.4% Handle:10.0% Vol:1.80x Target:38.52
20,EXUS,2026-07-21,CupHandle,28.16,2.99x,49.9,Depth:16.6% Handle:6.7% Vol:2.99x Target:32.80
