# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Polygon | End Date: 2026-01-21
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,ISOU,2026-01-13,CupHandle,11.37,72.8,3,78.4,63.0,50.0,79.7,0.3
2,ESP,2026-01-20,CupHandle,52.08,65.3,3,77.1,56.7,45.8,54.0,17.2
3,BTG,2026-01-20,CupHandle,4.91,63.9,4,63.5,86.6,59.9,67.1,0.0
4,GGN,2026-01-20,CupHandle,5.40,63.0,4,66.7,74.0,59.4,50.4,0.0
5,GTE,2026-01-12,CupHandle,4.62,62.7,4,70.2,69.9,42.2,51.2,1.0
6,LGCY,2026-01-08,CupHandle,10.31,61.7,4,68.6,47.2,93.2,49.1,12.7
7,IE,2026-01-20,CupHandle,17.98,56.7,4,67.6,50.0,53.6,58.1,0.0
8,SCCF,2026-01-13,CupHandle,23.49,55.2,4,67.4,56.8,47.4,60.4,19.4
9,BKTI,2026-01-12,CupHandle,82.99,53.6,4,67.1,38.5,65.6,54.8,11.1
10,UUUU,2026-01-14,CupHandle,20.91,52.4,4,57.3,70.0,60.4,72.8,3.1
11,CNL,2026-01-21,CupHandle,15.90,51.7,4,62.7,84.0,5.7,61.9,10.5
12,BHB,2026-01-20,CupHandle,32.29,50.0,4,54.1,78.3,54.7,72.3,4.6
13,ACU,2026-01-16,CupHandle,43.69,45.1,4,68.3,19.3,41.1,60.4,18.5
14,UUU,2026-01-16,CupHandle,4.95,45.1,4,57.1,72.9,14.6,68.6,2.0
