# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-03-29
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,OS,2026-03-27,CupHandle,23.98,5.12x,80.0,Depth:30.2% Handle:0.8% Vol:5.12x Target:31.11
2,ARKR,2026-03-25,CupHandle,6.90,1.31x,43.1,Depth:19.0% Handle:3.0% Vol:1.31x Target:8.25
3,INTG,2026-03-11,CupHandle,35.90,2.13x,41.3,Depth:25.0% Handle:0.2% Vol:2.13x Target:44.22
4,SSBI,2026-03-20,CupHandle,13.25,2.12x,46.2,Depth:19.1% Handle:0.8% Vol:2.12x Target:15.70
5,SSBI,2026-03-26,CupHandle,13.36,1.95x,49.5,Depth:20.4% Handle:0.4% Vol:1.95x Target:16.01
6,ASTH,2026-03-20,CupHandle,24.23,1.60x,41.0,Depth:25.3% Handle:2.6% Vol:1.60x Target:30.34
7,ARKR,2026-03-27,CupHandle,6.90,1.43x,44.3,Depth:17.6% Handle:3.3% Vol:1.43x Target:8.13
8,INVA,2026-03-20,CupHandle,21.70,2.71x,52.1,Depth:17.4% Handle:4.9% Vol:2.71x Target:25.17
9,DVUT,2026-03-09,CupHandle,29.22,3.05x,50.5,Depth:16.5% Handle:0.0% Vol:3.05x Target:34.01
10,DMLP,2026-03-20,CupHandle,27.57,1.42x,39.2,Depth:25.2% Handle:6.7% Vol:1.42x Target:34.39
11,INTG,2026-03-18,CupHandle,37.51,1.76x,37.6,Depth:23.8% Handle:3.6% Vol:1.76x Target:45.30
12,IAC,2026-03-16,CupHandle,37.78,1.33x,33.3,Depth:21.3% Handle:10.9% Vol:1.33x Target:45.79
13,SPC,2026-03-16,CupHandle,19.49,3.29x,52.9,Depth:12.5% Handle:0.0% Vol:3.29x Target:21.90
14,ARKR,2026-03-18,CupHandle,6.87,1.82x,38.2,Depth:19.6% Handle:0.0% Vol:1.82x Target:8.27
15,WEEI,2026-03-24,DarvasBox,24.65,7.64x,78.0,Box:[23.50-24.27] Ht:3.2% Vol:7.64x Boxes:2 Stop:23.50
16,PALD,2026-03-27,CupHandle,29.09,1.63x,46.3,Depth:22.4% Handle:0.0% Vol:1.63x Target:34.81
17,PALD,2026-03-24,CupHandle,27.38,1.41x,44.1,Depth:23.2% Handle:5.5% Vol:1.41x Target:33.37
18,FFWM,2026-03-23,CupHandle,5.85,1.56x,40.6,Depth:19.8% Handle:10.2% Vol:1.56x Target:7.03
19,QCMD,2026-03-09,CupHandle,26.45,2.35x,43.5,Depth:28.9% Handle:0.8% Vol:2.35x Target:33.75
20,METD,2026-03-27,CupHandle,19.36,1.78x,47.8,Depth:20.7% Handle:4.7% Vol:1.78x Target:22.99
