# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-04-01
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,NIO,2026-03-31,CupHandle,6.03,66.5,1,100.0,65.0,100.0,47.9,12.1
2,DELL,2026-03-20,CupHandle,157.67,65.2,1,100.0,65.0,100.0,52.8,22.9
3,SO,2026-03-20,CupHandle,93.39,60.8,1,100.0,65.0,100.0,47.2,11.4
4,ETR,2026-03-27,DarvasBox,109.88,57.3,1,84.0,68.0,23.4,76.7,0.4
5,ELPC,2026-03-19,DarvasBox,11.89,56.9,1,80.0,72.8,30.2,99.7,0.0
6,AXR,2026-03-17,CupHandle,28.39,55.9,1,72.6,65.0,100.0,62.6,24.0
7,RSI,2026-03-31,CupHandle,21.75,55.0,1,74.3,66.7,75.0,48.1,0.0
8,CODI,2026-03-30,CupHandle,7.67,54.8,2,77.9,68.0,64.6,74.8,1.7
9,DXYZ,2026-03-25,CupHandle,30.58,52.4,2,66.2,65.0,100.0,84.8,12.1
10,FFWM,2026-03-31,CupHandle,5.90,52.2,2,69.7,70.2,70.8,98.2,2.9
11,CHH,2026-03-26,CupHandle,101.54,50.8,2,69.9,68.0,94.3,50.2,11.4
12,MXL,2026-03-31,CupHandle,17.39,49.7,2,71.8,49.2,81.2,46.9,5.7
13,AAMI,2026-04-01,CupHandle,56.20,49.7,2,69.4,68.8,75.0,50.0,0.0
14,TBN,2026-03-27,DarvasBox,43.40,49.0,2,77.8,68.0,10.9,100.0,4.5
15,DLR,2026-03-31,CupHandle,180.21,48.0,2,65.8,72.5,77.1,49.4,0.0
16,UGP,2026-03-31,DarvasBox,5.51,47.7,2,73.8,72.4,14.6,50.9,0.0
17,RRC,2026-03-19,CupHandle,45.28,47.2,2,62.3,65.0,100.0,46.9,18.6
18,ATEN,2026-03-17,CupHandle,21.27,46.8,2,60.1,65.0,100.0,43.7,11.4
19,MCB,2026-03-31,CupHandle,83.29,46.8,2,62.9,68.0,99.5,39.3,2.9
20,BLX,2026-03-31,CupHandle,51.08,46.5,2,66.7,68.2,47.9,45.8,0.0
21,PUMP,2026-03-12,CupHandle,14.39,45.9,2,79.6,15.0,52.6,47.7,11.4
22,FLG,2026-03-24,CupHandle,13.14,45.1,2,58.2,68.9,91.7,51.4,2.9
23,SOBO,2026-03-26,CupHandle,34.00,44.7,3,63.3,65.0,100.0,71.5,11.4
24,PSX,2026-03-12,DarvasBox,174.09,44.1,3,82.0,15.0,3.1,51.3,0.0
25,CRC,2026-03-31,DarvasBox,69.22,43.9,3,67.0,51.9,47.4,46.1,0.0
26,AD,2026-03-31,CupHandle,46.14,43.8,3,62.2,74.9,87.0,100.0,2.9
27,GKOS,2026-04-01,CupHandle,112.64,43.7,3,63.7,68.0,83.3,49.9,7.1
28,PAM,2026-03-19,CupHandle,86.61,43.6,3,61.6,63.1,49.0,60.4,2.9
29,CWAN,2026-04-01,CupHandle,23.79,43.3,3,60.5,73.3,49.0,61.2,0.0
30,TS,2026-03-19,DarvasBox,56.07,43.2,3,75.3,23.2,43.8,45.1,2.9
31,JBS,2026-03-26,CupHandle,16.64,42.9,3,65.0,68.0,50.0,70.2,3.2
32,CBT,2026-03-31,CupHandle,75.31,42.9,3,59.3,73.4,78.6,41.3,0.0
33,EQT,2026-03-19,CupHandle,64.68,42.8,3,60.9,65.0,100.0,51.7,22.9
34,PEB,2026-03-31,CupHandle,12.63,42.7,3,62.4,72.4,58.3,51.5,0.0
35,ECVT,2026-03-24,DarvasBox,12.51,42.4,3,73.5,48.2,21.9,35.9,0.0
36,CMP,2026-03-31,CupHandle,23.35,42.2,3,63.4,63.5,84.9,42.9,5.7
37,DSMC,2026-04-01,CupHandle,37.43,42.2,3,60.5,67.2,79.2,48.6,15.9
38,EMN,2026-03-30,CupHandle,72.55,42.2,3,64.6,68.0,37.0,47.3,0.0
39,MGM,2026-03-24,CupHandle,37.11,41.6,3,65.4,37.8,69.3,39.8,0.0
40,IDA,2026-03-31,CupHandle,142.97,41.4,3,59.6,68.0,58.3,61.7,0.0
41,BEP,2026-03-18,CupHandle,31.67,41.3,3,59.4,72.2,44.3,53.3,0.0
42,EPD,2026-03-26,DarvasBox,39.10,41.2,3,75.7,15.0,31.2,72.0,0.0
43,PDS,2026-03-19,DarvasBox,98.20,41.1,3,76.4,15.0,20.8,38.8,0.0
44,CTRA,2026-03-19,DarvasBox,33.90,41.1,3,74.2,15.0,38.0,33.4,0.0
45,ENB,2026-03-20,CupHandle,53.46,41.0,3,67.4,30.4,68.8,59.1,0.0
46,CVLG,2026-03-24,CupHandle,26.61,41.0,3,67.8,71.7,57.3,38.9,0.0
47,FLNG,2026-03-19,DarvasBox,31.57,41.0,3,75.1,52.2,4.7,26.9,11.4
48,COP,2026-03-20,DarvasBox,126.92,40.8,3,76.2,15.0,25.5,45.2,0.0
49,BRX,2026-03-20,CupHandle,28.71,40.7,3,66.0,71.3,45.8,41.5,11.4
50,EAT,2026-03-20,CupHandle,143.40,40.6,3,54.6,71.1,75.0,42.1,22.9
