# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-04-16
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,NIO,2026-03-31,CupHandle,6.03,1.57x,35.7,Depth:25.5% Handle:2.0% Vol:1.57x Target:7.53
2,UPS,2026-04-08,Spoon,100.45,0.90x,29.0,Depth:18.1% Roundness:1.00 Vol:0.90x Days:180
3,MAC,2026-04-10,DarvasBox,21.42,1.84x,41.4,Box:[17.91-20.93] Ht:14.4% Vol:1.84x Boxes:2 Stop:17.91
4,WSR,2026-04-09,DarvasBox,18.93,19.19x,73.0,Box:[15.90-16.62] Ht:4.3% Vol:19.19x Boxes:9 Stop:15.90
5,NIO,2026-04-09,CupHandle,6.07,1.46x,39.6,Depth:20.9% Handle:6.9% Vol:1.46x Target:7.23
6,QUAD,2026-04-07,CupHandle,7.05,1.34x,38.4,Depth:23.8% Handle:2.8% Vol:1.34x Target:8.65
7,TWN,2026-04-09,DarvasBox,72.06,2.16x,44.6,Box:[59.59-67.83] Ht:12.1% Vol:2.16x Boxes:8 Stop:59.59
8,QUAD,2026-04-06,CupHandle,7.08,1.44x,39.4,Depth:23.7% Handle:11.3% Vol:1.44x Target:8.67
9,BNED,2026-04-16,CupHandle,10.36,1.94x,49.4,Depth:25.5% Handle:10.8% Vol:1.94x Target:12.85
10,AMWL,2026-04-14,CupHandle,5.51,1.32x,43.2,Depth:24.9% Handle:7.4% Vol:1.32x Target:6.87
11,AAMI,2026-04-08,DarvasBox,59.43,1.66x,39.6,Box:[49.05-57.03] Ht:14.0% Vol:1.66x Boxes:4 Stop:49.05
12,IRM,2026-04-16,CupHandle,117.73,1.53x,45.3,Depth:26.0% Handle:2.6% Vol:1.53x Target:145.06
13,NIO,2026-04-10,CupHandle,6.50,1.37x,38.7,Depth:28.5% Handle:13.1% Vol:1.37x Target:8.25
14,SBS,2026-04-15,CupHandle,34.01,1.41x,44.1,Depth:20.3% Handle:6.5% Vol:1.41x Target:39.74
15,TG,2026-04-07,CupHandle,8.38,1.44x,39.4,Depth:20.7% Handle:7.4% Vol:1.44x Target:10.01
16,GRMN,2026-04-08,Spoon,252.79,0.61x,26.1,Depth:22.7% Roundness:0.00 Vol:0.61x Days:155
17,RSI,2026-03-31,CupHandle,21.75,1.95x,39.5,Depth:24.8% Handle:7.2% Vol:1.95x Target:26.87
18,MAC,2026-04-08,CupHandle,20.68,1.44x,39.4,Depth:16.9% Handle:3.9% Vol:1.44x Target:23.91
19,DFIN,2026-04-13,CupHandle,48.91,1.38x,43.8,Depth:24.0% Handle:14.6% Vol:1.38x Target:60.63
20,CTS,2026-04-09,CupHandle,53.39,2.58x,50.8,Depth:24.0% Handle:3.2% Vol:2.58x Target:64.76
