# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-07-30
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,UIVM,2026-07-30,DarvasBox,76.22,2.06x,48.6,Box:[70.92-74.45] Ht:4.7% Vol:2.06x Boxes:9 Stop:70.92
2,BLFS,2026-07-22,DarvasBox,31.15,9.52x,73.0,Box:[26.98-30.00] Ht:10.1% Vol:9.52x Boxes:3 Stop:26.98
3,NFBK,2026-07-20,DarvasBox,15.31,3.01x,53.1,Box:[14.42-15.01] Ht:3.9% Vol:3.01x Boxes:7 Stop:14.42
4,OSBC,2026-07-27,DarvasBox,24.72,1.56x,43.6,Box:[22.60-23.95] Ht:5.6% Vol:1.56x Boxes:6 Stop:22.60
5,VFLO,2026-07-28,DarvasBox,49.56,1.84x,46.4,Box:[44.80-48.24] Ht:7.1% Vol:1.84x Boxes:11 Stop:44.80
6,FRBA,2026-07-28,DarvasBox,18.87,1.90x,47.0,Box:[16.97-18.19] Ht:6.7% Vol:1.90x Boxes:7 Stop:16.97
7,ACNB,2026-07-27,DarvasBox,64.00,1.93x,47.3,Box:[58.00-61.73] Ht:6.0% Vol:1.93x Boxes:4 Stop:58.00
8,CERT,2026-07-24,CupHandle,7.51,1.44x,39.4,Depth:24.2% Handle:3.9% Vol:1.44x Target:8.93
9,ADSE,2026-07-30,CupHandle,12.50,2.32x,53.2,Depth:23.1% Handle:14.1% Vol:2.32x Target:15.40
10,CAC,2026-07-28,DarvasBox,57.85,1.59x,43.9,Box:[52.15-56.23] Ht:7.3% Vol:1.59x Boxes:4 Stop:52.15
11,RILYZ,2026-07-16,CupHandle,19.00,2.24x,42.4,Depth:17.9% Handle:5.7% Vol:2.24x Target:22.31
12,SKYY,2026-07-20,CupHandle,136.66,1.56x,40.6,Depth:22.1% Handle:10.4% Vol:1.56x Target:166.12
13,KNSA,2026-07-28,DarvasBox,79.44,4.19x,69.9,Box:[60.06-67.53] Ht:11.1% Vol:4.19x Boxes:15 Stop:60.06
14,CCEC,2026-07-27,CupHandle,23.65,1.57x,45.7,Depth:26.3% Handle:5.4% Vol:1.57x Target:29.63
15,RILYZ,2026-07-17,CupHandle,19.00,2.55x,45.5,Depth:17.5% Handle:7.3% Vol:2.55x Target:22.24
16,COWS,2026-07-16,DarvasBox,37.53,3.50x,53.0,Box:[35.84-36.98] Ht:3.1% Vol:3.50x Boxes:7 Stop:35.84
17,CLOD,2026-07-14,CupHandle,31.93,1.71x,37.1,Depth:22.1% Handle:9.0% Vol:1.71x Target:38.93
18,DGRS,2026-07-28,DarvasBox,60.51,3.29x,60.9,Box:[57.57-59.78] Ht:3.7% Vol:3.29x Boxes:6 Stop:57.57
19,ABIG,2026-07-14,CupHandle,34.77,6.84x,70.0,Depth:15.9% Handle:0.6% Vol:6.84x Target:40.13
20,MVBF,2026-07-29,DarvasBox,30.90,1.85x,46.5,Box:[27.61-30.23] Ht:8.7% Vol:1.85x Boxes:5 Stop:27.61
