# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-04-24
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,FTXL,2026-04-08,DarvasBox,167.02,3.73x,55.3,Box:[139.56-163.32] Ht:14.6% Vol:3.73x Boxes:7 Stop:139.56
2,AMSC,2026-04-21,CupHandle,41.93,1.50x,45.0,Depth:25.7% Handle:3.9% Vol:1.50x Target:50.54
3,EZPW,2026-04-08,DarvasBox,28.03,1.94x,37.4,Box:[24.38-27.30] Ht:10.7% Vol:1.94x Boxes:8 Stop:24.38
4,USGO,2026-04-21,CupHandle,12.40,1.68x,46.8,Depth:26.2% Handle:7.2% Vol:1.68x Target:15.46
5,PTF,2026-04-08,DarvasBox,98.66,3.83x,56.3,Box:[83.85-96.34] Ht:13.0% Vol:3.83x Boxes:5 Stop:83.85
6,TOUR,2026-04-22,CupHandle,6.00,2.47x,54.7,Depth:25.7% Handle:0.3% Vol:2.47x Target:6.20
7,NYAX,2026-04-23,DarvasBox,66.24,35.52x,78.0,Box:[53.05-61.65] Ht:14.0% Vol:35.52x Boxes:3 Stop:53.05
8,BTSGU,2026-04-15,DarvasBox,152.65,3.22x,55.2,Box:[137.41-150.25] Ht:8.5% Vol:3.22x Boxes:6 Stop:137.41
9,AIP,2026-04-16,CupHandle,21.52,1.70x,42.0,Depth:27.4% Handle:12.5% Vol:1.70x Target:26.64
10,WAVE,2026-04-16,CupHandle,6.73,1.32x,38.2,Depth:28.3% Handle:5.6% Vol:1.32x Target:8.51
11,MCRI,2026-04-22,Spoon,114.24,4.00x,65.0,Depth:10.5% Roundness:0.13 Vol:4.00x Days:81
12,BBCP,2026-04-17,CupHandle,7.58,1.30x,38.0,Depth:22.2% Handle:12.0% Vol:1.30x Target:9.16
13,HTLD,2026-04-24,CupHandle,13.03,3.36x,63.6,Depth:16.0% Handle:2.8% Vol:3.36x Target:14.81
14,RYM,2026-04-20,CupHandle,27.06,1.42x,44.2,Depth:27.1% Handle:0.0% Vol:1.42x Target:32.25
15,USGO,2026-04-20,CupHandle,13.20,1.47x,44.7,Depth:31.3% Handle:8.1% Vol:1.47x Target:17.14
16,AIFD,2026-04-09,DarvasBox,42.22,2.45x,42.5,Box:[36.22-40.80] Ht:11.2% Vol:2.45x Boxes:5 Stop:36.22
17,SYNA,2026-04-21,CupHandle,86.83,2.05x,50.5,Depth:23.2% Handle:10.9% Vol:2.05x Target:104.48
18,RAPP,2026-04-17,CupHandle,39.71,5.75x,75.0,Depth:25.3% Handle:6.4% Vol:5.75x Target:48.24
19,FLEX,2026-04-21,CupHandle,85.14,1.58x,45.8,Depth:19.6% Handle:14.1% Vol:1.58x Target:98.59
20,RDNW,2026-04-20,CupHandle,6.95,4.48x,74.8,Depth:31.1% Handle:12.8% Vol:4.48x Target:9.06
