# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-07-29
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,ELAN,2026-07-29,CupHandle,26.39,1.76x,47.6,Depth:26.4% Handle:7.9% Vol:1.76x Target:33.36
2,ELAN,2026-07-21,CupHandle,25.48,1.46x,39.6,Depth:23.7% Handle:10.8% Vol:1.46x Target:31.49
3,CIB,2026-07-28,DarvasBox,89.07,2.03x,48.3,Box:[77.94-87.68] Ht:11.1% Vol:2.03x Boxes:10 Stop:77.94
4,STRW,2026-07-17,DarvasBox,14.15,2.61x,44.1,Box:[13.23-13.91] Ht:4.9% Vol:2.61x Boxes:6 Stop:13.23
5,J,2026-07-28,CupHandle,140.61,1.53x,45.3,Depth:21.8% Handle:5.1% Vol:1.53x Target:170.03
6,JRS,2026-07-28,DarvasBox,8.87,2.17x,49.7,Box:[8.46-8.75] Ht:3.3% Vol:2.17x Boxes:6 Stop:8.46
7,JHX,2026-07-21,CupHandle,24.90,1.64x,41.4,Depth:26.5% Handle:0.1% Vol:1.64x Target:31.17
8,KO,2026-07-28,DarvasBox,88.27,2.22x,50.2,Box:[80.83-85.68] Ht:5.7% Vol:2.22x Boxes:10 Stop:80.83
9,VVX,2026-07-21,CupHandle,78.87,1.96x,44.6,Depth:19.8% Handle:6.1% Vol:1.96x Target:94.08
10,DRH,2026-07-21,DarvasBox,12.97,1.60x,39.0,Box:[11.57-12.54] Ht:7.7% Vol:1.60x Boxes:5 Stop:11.57
11,BRC,2026-07-23,CupHandle,93.68,1.64x,41.4,Depth:23.4% Handle:7.5% Vol:1.64x Target:115.27
12,CIB,2026-07-24,CupHandle,86.01,1.65x,46.5,Depth:24.7% Handle:4.9% Vol:1.65x Target:106.47
13,DGX,2026-07-23,DarvasBox,227.90,4.64x,69.4,Box:[201.00-219.20] Ht:8.3% Vol:4.64x Boxes:11 Stop:201.00
14,RVLV,2026-07-23,CupHandle,24.42,1.41x,39.1,Depth:25.2% Handle:9.0% Vol:1.41x Target:30.28
15,F,2026-07-22,CupHandle,14.42,1.32x,38.2,Depth:21.9% Handle:5.8% Vol:1.32x Target:17.53
16,CNNE,2026-07-16,CupHandle,15.27,1.37x,33.7,Depth:29.6% Handle:3.6% Vol:1.37x Target:19.66
17,ARDT,2026-07-29,CupHandle,10.93,1.40x,44.0,Depth:24.6% Handle:6.0% Vol:1.40x Target:13.45
18,F,2026-07-23,CupHandle,14.15,1.37x,38.7,Depth:21.2% Handle:3.0% Vol:1.37x Target:17.14
19,TISI,2026-07-28,CupHandle,17.63,13.46x,80.0,Depth:24.3% Handle:3.2% Vol:13.46x Target:21.66
20,TISI,2026-07-27,CupHandle,17.00,2.34x,53.4,Depth:24.2% Handle:6.2% Vol:2.34x Target:21.02
