# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Yahoo | End Date: 2026-02-16
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,BDL,2026-02-09,CupHandle,33.21,60.7,4,68.7,61.6,77.1,22.4,20.9
2,ESP,2026-02-09,DarvasBox,60.14,60.4,4,75.9,66.6,0.5,81.4,17.9
3,ACU,2026-02-04,CupHandle,44.00,54.1,4,66.1,68.3,36.5,36.1,18.2
4,AULTpD,2026-02-02,CupHandle,23.42,52.3,4,66.1,26.7,94.3,39.0,19.8
5,CIX,2026-02-13,CupHandle,24.58,52.1,4,60.4,64.8,65.1,46.3,19.4
6,OPHC,2026-02-04,CupHandle,4.95,51.9,4,67.7,65.7,10.4,51.4,15.6
7,GENC,2026-01-30,CupHandle,14.34,51.5,4,68.3,59.6,18.8,33.4,14.3
8,SIM,2026-02-10,CupHandle,30.75,50.4,4,61.7,63.2,47.4,58.1,22.9
9,TMP,2026-01-30,DarvasBox,80.12,49.4,4,67.0,63.6,1.0,38.6,4.9
10,LGCY,2026-02-13,CupHandle,11.55,48.4,4,62.0,50.9,33.9,100.0,10.6
11,EVI,2026-01-30,CupHandle,25.70,44.0,4,63.6,23.4,63.5,40.8,18.2
12,BCV,2026-01-29,CupHandle,24.24,42.2,4,61.7,28.5,59.9,28.3,16.8
13,RLGT,2026-02-09,CupHandle,7.04,37.3,4,59.6,38.4,1.0,92.3,1.0
14,PRK,2026-02-03,CupHandle,171.21,33.9,4,53.2,61.8,1.0,44.1,6.9
15,NML,2026-02-11,CupHandle,9.74,33.5,4,55.0,45.5,5.7,63.0,0.0
16,INTT,2026-02-03,DarvasBox,9.67,33.0,4,51.1,59.8,13.5,41.2,7.4
17,OBE,2026-02-11,DarvasBox,8.03,30.1,4,54.8,39.1,0.5,51.9,0.0
