# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-03-30
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,DELL,2026-03-20,CupHandle,157.67,2.50x,50.0,Depth:28.7% Handle:5.0% Vol:2.50x Target:202.00
2,SO,2026-03-20,CupHandle,93.39,1.70x,42.0,Depth:12.5% Handle:9.8% Vol:1.70x Target:105.41
3,ETR,2026-03-27,DarvasBox,109.88,4.48x,72.8,Box:[102.73-107.93] Ht:4.8% Vol:4.48x Boxes:6 Stop:102.73
4,PEO,2026-03-26,DarvasBox,27.82,2.09x,48.9,Box:[25.36-27.12] Ht:6.5% Vol:2.09x Boxes:7 Stop:25.36
5,AXR,2026-03-17,CupHandle,28.39,5.11x,70.0,Depth:18.9% Handle:5.9% Vol:5.11x Target:32.49
6,EPD,2026-03-26,DarvasBox,39.10,1.65x,44.5,Box:[36.36-38.22] Ht:4.9% Vol:1.65x Boxes:7 Stop:36.36
7,CODI,2026-03-30,CupHandle,7.67,3.25x,62.5,Depth:23.9% Handle:3.5% Vol:3.25x Target:9.11
8,CHH,2026-03-26,CupHandle,101.54,1.34x,43.4,Depth:19.3% Handle:3.8% Vol:1.34x Target:121.60
9,PUMP,2026-03-12,CupHandle,14.39,2.11x,41.1,Depth:26.9% Handle:6.8% Vol:2.11x Target:17.63
10,SOBO,2026-03-13,CupHandle,33.49,1.53x,35.3,Depth:15.0% Handle:1.4% Vol:1.53x Target:37.92
11,MNR,2026-03-12,CupHandle,13.43,1.32x,33.2,Depth:21.6% Handle:5.6% Vol:1.32x Target:16.31
12,CTRA,2026-03-19,DarvasBox,33.90,1.74x,35.4,Box:[29.32-32.67] Ht:10.3% Vol:1.74x Boxes:2 Stop:29.32
13,ENB,2026-03-20,CupHandle,53.46,1.49x,39.9,Depth:14.3% Handle:2.8% Vol:1.49x Target:60.97
14,TXO,2026-03-20,CupHandle,12.77,2.93x,54.3,Depth:24.1% Handle:13.0% Vol:2.93x Target:15.99
15,SOBO,2026-03-26,CupHandle,34.00,1.54x,45.4,Depth:15.0% Handle:1.4% Vol:1.54x Target:38.43
16,PSX,2026-03-12,DarvasBox,174.09,2.06x,38.6,Box:[149.14-163.79] Ht:8.9% Vol:2.06x Boxes:4 Stop:149.14
17,APD,2026-03-12,CupHandle,290.48,1.68x,36.8,Depth:23.4% Handle:13.8% Vol:1.68x Target:360.00
18,BGR,2026-03-19,DarvasBox,16.72,1.56x,33.6,Box:[15.60-16.23] Ht:3.9% Vol:1.56x Boxes:6 Stop:15.60
19,COP,2026-03-20,DarvasBox,126.92,3.27x,55.7,Box:[112.93-122.50] Ht:7.8% Vol:3.27x Boxes:1 Stop:112.93
20,TBN,2026-03-27,DarvasBox,43.40,5.15x,78.0,Box:[28.25-32.88] Ht:14.1% Vol:5.15x Boxes:1 Stop:28.25
