# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Polygon | End Date: 2026-02-09
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,SWBI,2026-02-04,CupHandle,11.63,76.3,2,81.3,87.1,21.4,46.9,0.0
2,DAKT,2026-02-02,CupHandle,23.56,71.9,3,76.0,71.2,44.8,87.8,0.0
3,ZEUS,2026-01-20,CupHandle,49.17,71.2,3,81.9,71.4,10.9,57.0,0.4
4,DGICB,2026-01-20,CupHandle,17.38,69.1,3,73.0,66.9,91.7,24.3,21.7
5,CIZN,2026-01-30,CupHandle,8.22,68.0,3,71.5,60.7,99.0,40.5,20.3
6,CNTA,2026-01-21,CupHandle,23.23,67.7,3,77.5,39.8,78.6,30.6,0.0
7,GLIBK,2026-02-04,CupHandle,39.10,67.2,3,73.6,65.1,50.0,62.4,0.0
8,FRST,2026-01-21,CupHandle,14.02,66.8,3,72.5,80.6,30.2,72.5,4.5
9,LNSR,2026-01-30,CupHandle,12.73,66.8,3,76.3,46.1,75.5,51.7,13.6
10,OVLY,2026-01-21,CupHandle,32.17,66.7,3,73.5,79.8,34.9,71.6,17.1
11,INBK,2026-02-02,CupHandle,23.00,65.5,3,77.5,74.2,3.1,74.2,8.6
12,DVXP,2026-01-27,CupHandle,25.04,65.4,3,76.6,50.2,50.0,100.0,21.0
13,MBCN,2026-01-22,CupHandle,35.99,65.2,3,75.2,65.7,26.6,100.0,13.6
14,APEI,2026-02-05,CupHandle,44.28,65.1,3,78.4,50.0,30.7,63.3,0.0
15,GLIBA,2026-02-04,CupHandle,39.56,63.8,4,71.0,69.8,50.0,62.3,13.5
16,THAR,2026-01-29,CupHandle,4.47,63.1,4,73.3,68.5,17.2,100.0,7.7
17,CCFE,2026-02-03,CupHandle,28.88,61.3,4,66.5,74.7,50.0,100.0,19.9
18,SHLS,2026-02-04,CupHandle,10.18,61.2,4,71.6,58.1,42.2,53.2,0.0
19,WNEB,2026-01-28,CupHandle,13.17,60.8,4,68.2,82.4,22.9,71.6,8.6
20,AVBH,2026-01-30,CupHandle,29.10,60.8,4,66.0,66.6,60.9,82.1,10.1
21,INVA,2026-02-02,CupHandle,20.98,60.5,4,57.3,84.8,87.5,54.1,0.0
22,UNB,2026-01-30,CupHandle,24.89,60.4,4,69.1,60.0,64.1,53.1,17.9
23,AMAL,2026-01-22,CupHandle,38.44,60.4,4,76.4,61.7,2.1,46.6,0.0
24,ARCB,2026-01-29,CupHandle,85.31,60.3,4,78.3,50.0,2.1,71.2,1.2
25,HYP,2026-02-03,CupHandle,27.11,60.2,4,79.0,23.5,50.0,78.5,16.9
26,DXPE,2026-01-30,CupHandle,130.05,60.2,4,72.1,56.8,33.9,57.4,0.0
27,QCRH,2026-01-28,CupHandle,89.49,60.0,4,68.3,69.4,35.9,69.1,3.3
28,STRS,2026-01-26,CupHandle,26.48,59.9,4,71.5,68.9,27.1,72.1,20.9
29,VEON,2026-01-22,CupHandle,55.28,59.9,4,78.4,15.1,66.1,44.6,4.1
30,PESI,2026-01-30,CupHandle,15.27,59.6,4,72.0,40.5,53.1,73.6,0.0
31,TILE,2026-01-28,CupHandle,31.43,59.2,4,68.2,72.7,28.6,51.9,0.0
32,WSTL,2026-01-20,CupHandle,6.12,58.9,4,67.9,40.9,100.0,30.5,17.4
33,RUSHA,2026-01-30,CupHandle,64.19,58.8,4,77.4,50.0,1.6,70.8,4.6
34,PNRG,2026-01-21,CupHandle,177.16,58.3,4,68.1,64.7,45.8,43.2,8.2
35,TXN,2026-01-26,CupHandle,196.59,58.3,4,73.5,62.0,5.2,64.0,3.5
36,WING,2026-02-04,CupHandle,282.86,58.2,4,70.2,69.2,14.1,57.2,0.0
37,FSUN,2026-01-22,CupHandle,39.93,58.0,4,77.8,33.6,13.5,86.0,0.0
38,DAPP,2026-01-21,CupHandle,19.68,58.0,4,65.2,50.3,82.3,40.5,1.0
39,AEBI,2026-02-02,CupHandle,15.14,57.9,4,70.4,43.4,50.0,69.1,0.0
40,DCOM,2026-01-21,CupHandle,32.72,57.8,4,66.6,80.0,9.4,87.1,1.0
41,HLIT,2026-01-22,CupHandle,10.50,57.4,4,58.5,73.8,76.6,62.7,0.0
42,TSBK,2026-01-22,CupHandle,37.48,57.3,4,66.6,67.9,40.6,75.8,16.6
43,CAKE,2026-01-20,CupHandle,57.67,57.1,4,75.0,53.7,6.2,41.5,0.0
44,NSYS,2026-02-02,CupHandle,9.61,57.1,4,70.7,73.2,14.1,48.5,19.8
45,SMHX,2026-01-29,CupHandle,40.03,56.9,4,61.6,72.6,61.5,41.9,0.0
46,TRNS,2026-02-04,CupHandle,70.64,56.8,4,70.2,50.0,27.6,91.9,0.0
47,SAFT,2026-01-30,CupHandle,78.70,56.8,4,62.7,82.8,30.2,73.2,3.5
48,HIFS,2026-02-04,CupHandle,328.58,56.5,4,68.8,50.0,53.1,42.9,5.8
49,PKOH,2026-02-03,CupHandle,24.23,56.5,4,68.8,68.6,25.5,56.2,15.8
50,TCBI,2026-01-21,CupHandle,102.28,56.1,4,73.2,50.0,14.6,55.3,0.0
