# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-09-16
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,MEOH,2026-09-09,CupHandle,62.27,1.61x,41.1,Depth:30.5% Handle:11.3% Vol:1.61x Target:81.49
2,MEOH,2026-09-08,CupHandle,60.39,1.40x,39.0,Depth:27.4% Handle:6.1% Vol:1.40x Target:76.88
3,PDBA,2026-09-08,CupHandle,38.87,2.33x,48.3,Depth:12.3% Handle:7.2% Vol:2.33x Target:43.61
4,TLX,2026-09-08,CupHandle,11.98,2.40x,49.0,Depth:26.2% Handle:10.7% Vol:2.40x Target:15.06
5,IMPP,2026-09-08,CupHandle,5.33,1.49x,39.9,Depth:15.5% Handle:14.7% Vol:1.49x Target:6.15
6,IBEX,2026-09-11,CupHandle,39.80,3.44x,64.4,Depth:33.8% Handle:3.9% Vol:3.44x Target:53.02
7,QRVO,2026-09-08,CupHandle,104.07,1.56x,40.6,Depth:17.9% Handle:13.6% Vol:1.56x Target:121.79
8,KMTS,2026-09-08,CupHandle,25.64,1.42x,39.2,Depth:33.1% Handle:4.2% Vol:1.42x Target:34.19
9,COMT,2026-09-15,CupHandle,38.19,1.74x,47.4,Depth:13.4% Handle:7.5% Vol:1.74x Target:42.84
10,EWTX,2026-09-15,CupHandle,43.63,2.64x,56.4,Depth:25.0% Handle:14.6% Vol:2.64x Target:53.90
11,ARQT,2026-09-08,CupHandle,24.39,2.89x,53.9,Depth:22.4% Handle:13.6% Vol:2.89x Target:29.97
12,ICOP,2026-09-09,CupHandle,59.17,1.69x,41.9,Depth:23.4% Handle:0.3% Vol:1.69x Target:73.04
13,VG,2026-09-09,CupHandle,15.29,1.42x,39.2,Depth:30.0% Handle:8.5% Vol:1.42x Target:19.68
14,FTGC,2026-09-15,CupHandle,31.57,2.21x,52.1,Depth:13.4% Handle:4.8% Vol:2.21x Target:35.69
15,FTGC,2026-09-11,CupHandle,31.31,1.34x,43.4,Depth:13.0% Handle:1.4% Vol:1.34x Target:35.31
16,BGC,2026-09-15,CupHandle,12.14,1.55x,45.5,Depth:16.8% Handle:13.2% Vol:1.55x Target:14.15
17,ACET,2026-09-11,CupHandle,9.52,1.36x,43.6,Depth:35.0% Handle:2.5% Vol:1.36x Target:12.76
18,DBX,2026-09-15,CupHandle,37.63,1.32x,43.2,Depth:29.7% Handle:13.3% Vol:1.32x Target:46.80
19,AVO,2026-09-09,CupHandle,13.42,3.74x,62.4,Depth:22.4% Handle:11.7% Vol:3.74x Target:16.32
20,AVO,2026-09-08,CupHandle,12.87,1.73x,42.3,Depth:23.5% Handle:6.1% Vol:1.73x Target:15.97
