# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-09-09
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,AVO,2026-09-09,CupHandle,13.42,3.74x,67.4,Depth:24.4% Handle:10.5% Vol:3.74x Target:16.66
2,AVO,2026-09-08,CupHandle,12.87,1.73x,47.3,Depth:26.3% Handle:5.3% Vol:1.73x Target:16.47
3,NEOG,2026-09-08,CupHandle,11.89,1.95x,49.5,Depth:29.7% Handle:7.8% Vol:1.95x Target:15.34
4,TLX,2026-09-08,CupHandle,11.98,2.40x,54.0,Depth:26.2% Handle:10.7% Vol:2.40x Target:15.06
5,TRDA,2026-09-08,CupHandle,7.52,1.94x,49.4,Depth:22.4% Handle:14.5% Vol:1.94x Target:9.17
6,SBRA,2026-09-08,CupHandle,20.81,1.36x,43.6,Depth:15.8% Handle:4.1% Vol:1.36x Target:24.09
7,CMPS,2026-09-08,CupHandle,14.04,1.65x,46.5,Depth:26.3% Handle:13.7% Vol:1.65x Target:17.81
8,LMNR,2026-09-09,CupHandle,14.94,1.65x,46.5,Depth:17.3% Handle:7.4% Vol:1.65x Target:17.38
9,LMNR,2026-09-03,CupHandle,15.00,2.13x,46.3,Depth:18.1% Handle:7.0% Vol:2.13x Target:17.57
10,MLYS,2026-09-08,CupHandle,31.12,2.91x,59.1,Depth:16.6% Handle:13.3% Vol:2.91x Target:35.55
11,ARQT,2026-09-08,CupHandle,24.39,2.89x,58.9,Depth:22.4% Handle:13.6% Vol:2.89x Target:29.97
12,QCOM,2026-09-08,CupHandle,174.09,2.83x,58.3,Depth:26.9% Handle:5.1% Vol:2.83x Target:219.05
13,IMPP,2026-09-08,CupHandle,5.33,1.49x,44.9,Depth:15.5% Handle:14.7% Vol:1.49x Target:6.15
14,ESGE,2026-09-04,CupHandle,55.54,1.39x,43.9,Depth:13.5% Handle:3.8% Vol:1.39x Target:63.16
15,TSMX,2026-09-08,CupHandle,84.43,2.12x,51.2,Depth:22.7% Handle:11.6% Vol:2.12x Target:102.83
16,GYRE,2026-09-08,CupHandle,7.17,4.48x,74.8,Depth:21.3% Handle:10.2% Vol:4.48x Target:8.64
17,NKTR,2026-09-08,CupHandle,75.44,1.62x,46.2,Depth:28.1% Handle:11.9% Vol:1.62x Target:96.64
18,QRVO,2026-09-08,CupHandle,104.07,1.56x,45.6,Depth:17.9% Handle:13.6% Vol:1.56x Target:121.79
19,NUAI,2026-09-08,CupHandle,6.60,2.74x,57.4,Depth:31.7% Handle:12.3% Vol:2.74x Target:8.23
20,VOD,2026-09-04,CupHandle,16.90,1.73x,47.3,Depth:19.3% Handle:4.4% Vol:1.73x Target:19.99
