# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-09-22
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,PSKY,2026-09-08,CupHandle,10.80,1.41x,34.1,Depth:32.0% Handle:5.0% Vol:1.41x Target:14.39
2,ILMN,2026-09-17,DarvasBox,245.18,2.10x,49.0,Box:[206.82-231.81] Ht:10.8% Vol:2.10x Boxes:4 Stop:206.82
3,RDWR,2026-09-15,CupHandle,29.77,2.00x,45.0,Depth:23.3% Handle:13.0% Vol:2.00x Target:36.79
4,ARQT,2026-09-08,CupHandle,24.39,2.89x,48.9,Depth:22.4% Handle:13.6% Vol:2.89x Target:29.97
5,IBRX,2026-09-17,CupHandle,8.46,2.68x,56.8,Depth:20.1% Handle:13.2% Vol:2.68x Target:10.13
6,IBRX,2026-09-09,CupHandle,8.06,1.33x,33.3,Depth:17.1% Handle:10.2% Vol:1.33x Target:9.43
7,ADMA,2026-09-21,CupHandle,9.51,1.65x,46.5,Depth:24.0% Handle:1.7% Vol:1.65x Target:11.86
8,IRDM,2026-09-17,CupHandle,47.48,1.68x,46.8,Depth:17.0% Handle:7.0% Vol:1.68x Target:55.82
9,SHOP,2026-09-08,CupHandle,134.10,2.17x,41.7,Depth:26.3% Handle:1.1% Vol:2.17x Target:167.72
10,EGBN,2026-09-09,CupHandle,27.33,1.37x,33.7,Depth:12.6% Handle:8.3% Vol:1.37x Target:30.81
11,COYA,2026-09-15,CupHandle,4.65,2.35x,48.5,Depth:24.0% Handle:12.8% Vol:2.35x Target:5.82
12,NTRA,2026-09-15,DarvasBox,350.78,1.62x,39.2,Box:[318.36-343.18] Ht:7.2% Vol:1.62x Boxes:10 Stop:318.36
13,BRKU,2026-09-17,CupHandle,23.23,2.38x,53.8,Depth:15.6% Handle:2.1% Vol:2.38x Target:26.97
14,QCOM,2026-09-08,CupHandle,174.09,2.83x,48.3,Depth:26.9% Handle:5.1% Vol:2.83x Target:219.05
15,SONO,2026-09-17,CupHandle,16.07,1.31x,43.1,Depth:16.0% Handle:13.3% Vol:1.31x Target:18.56
16,GLBE,2026-09-21,CupHandle,39.69,1.35x,43.5,Depth:32.8% Handle:0.8% Vol:1.35x Target:52.80
17,AMPH,2026-09-21,CupHandle,24.48,1.38x,43.8,Depth:28.5% Handle:10.0% Vol:1.38x Target:31.10
18,AMPH,2026-09-04,CupHandle,23.18,1.54x,35.4,Depth:24.6% Handle:9.2% Vol:1.54x Target:28.60
19,WCBR,2026-09-17,DarvasBox,44.44,3.26x,60.6,Box:[37.55-43.80] Ht:14.3% Vol:3.26x Boxes:3 Stop:37.55
20,CEG,2026-09-08,CupHandle,299.05,1.46x,34.6,Depth:21.7% Handle:13.8% Vol:1.46x Target:362.40
