# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-02-09
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,DVXB,2026-02-03,CupHandle,28.80,1.43x,39.3,Depth:21.0% Handle:0.0% Vol:1.43x Target:34.32
2,HYP,2026-02-03,CupHandle,27.11,3.71x,62.1,Depth:20.9% Handle:6.6% Vol:3.71x Target:32.68
3,PESI,2026-01-28,CupHandle,15.56,1.43x,34.3,Depth:24.6% Handle:1.4% Vol:1.43x Target:19.21
4,BUUU,2026-01-30,CupHandle,11.49,4.51x,70.1,Depth:26.8% Handle:13.2% Vol:4.51x Target:13.58
5,GLIBK,2026-02-05,CupHandle,38.80,1.54x,45.4,Depth:20.4% Handle:2.7% Vol:1.54x Target:46.47
6,QCMD,2026-02-04,CupHandle,24.74,11.49x,80.0,Depth:25.0% Handle:0.0% Vol:11.49x Target:30.73
7,GLIBA,2026-02-05,CupHandle,38.98,1.62x,46.2,Depth:19.4% Handle:0.4% Vol:1.62x Target:46.28
8,GLIBK,2026-02-09,CupHandle,38.98,1.43x,44.3,Depth:20.9% Handle:5.6% Vol:1.43x Target:46.88
9,HYP,2026-01-28,CupHandle,28.53,1.37x,33.7,Depth:21.1% Handle:4.8% Vol:1.37x Target:34.16
10,KOID,2026-01-26,CupHandle,34.20,3.35x,53.5,Depth:19.1% Handle:4.2% Vol:3.35x Target:40.67
11,VEON,2026-01-22,CupHandle,55.28,2.63x,46.3,Depth:21.3% Handle:1.0% Vol:2.63x Target:66.84
12,GLIBK,2026-02-04,CupHandle,39.10,2.50x,55.0,Depth:21.4% Handle:5.0% Vol:2.50x Target:47.22
13,GLIBA,2026-02-04,CupHandle,39.56,1.41x,44.1,Depth:21.1% Handle:4.7% Vol:1.41x Target:47.66
14,APEI,2026-02-05,CupHandle,44.28,1.51x,45.1,Depth:25.7% Handle:3.6% Vol:1.51x Target:54.75
15,INVA,2026-02-03,CupHandle,21.00,2.16x,46.6,Depth:19.9% Handle:2.4% Vol:2.16x Target:25.11
16,ADTN,2026-01-23,CupHandle,9.55,1.60x,36.0,Depth:24.7% Handle:1.7% Vol:1.60x Target:11.88
17,GLIBA,2026-02-03,CupHandle,38.73,1.95x,44.5,Depth:21.4% Handle:9.0% Vol:1.95x Target:46.94
18,OFLX,2026-02-02,CupHandle,35.53,2.13x,46.3,Depth:22.6% Handle:5.8% Vol:2.13x Target:42.92
19,BIDU,2026-01-21,CupHandle,162.28,1.64x,36.4,Depth:25.3% Handle:5.4% Vol:1.64x Target:198.88
20,SPRX,2026-01-20,CupHandle,41.35,1.91x,39.1,Depth:18.3% Handle:2.0% Vol:1.91x Target:48.78
