# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-03-06
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,FGBIP,2026-03-02,CupHandle,17.97,2.37x,53.7,Depth:21.3% Handle:0.0% Vol:2.37x Target:21.87
2,LFMDP,2026-02-25,CupHandle,22.67,1.43x,39.3,Depth:22.3% Handle:0.5% Vol:1.43x Target:27.85
3,GDEV,2026-02-25,CupHandle,16.44,1.74x,42.4,Depth:27.2% Handle:0.0% Vol:1.74x Target:20.65
4,RLAY,2026-02-27,DarvasBox,10.26,3.80x,61.0,Box:[8.42-9.54] Ht:11.7% Vol:3.80x Boxes:3 Stop:8.42
5,ESLT,2026-02-24,DarvasBox,761.52,2.81x,51.1,Box:[647.25-740.67] Ht:12.6% Vol:2.81x Boxes:8 Stop:647.25
6,LFMDP,2026-02-26,CupHandle,22.79,1.91x,44.1,Depth:20.3% Handle:2.8% Vol:1.91x Target:27.38
7,ARKR,2026-02-23,CupHandle,6.96,4.74x,67.4,Depth:19.6% Handle:2.1% Vol:4.74x Target:8.36
8,GHRS,2026-03-02,CupHandle,16.01,1.51x,45.1,Depth:20.9% Handle:2.8% Vol:1.51x Target:19.19
9,ARKR,2026-02-26,CupHandle,6.91,1.42x,39.2,Depth:19.1% Handle:0.0% Vol:1.42x Target:8.27
10,MCW,2026-02-18,CupHandle,6.98,37.23x,70.0,Depth:25.8% Handle:3.7% Vol:37.23x Target:8.58
11,AARD,2026-02-27,CupHandle,12.49,2.67x,51.7,Depth:29.6% Handle:2.7% Vol:2.67x Target:16.19
12,HSPTU,2026-02-24,DarvasBox,12.51,2.80x,51.0,Box:[9.50-10.90] Ht:12.8% Vol:2.80x Boxes:1 Stop:9.50
13,CLYM,2026-02-25,DarvasBox,7.09,3.43x,57.3,Box:[5.31-6.22] Ht:14.6% Vol:3.43x Boxes:1 Stop:5.31
14,GDFN,2026-02-20,CupHandle,27.95,2.39x,43.9,Depth:22.0% Handle:0.0% Vol:2.39x Target:33.91
15,SLNHP,2026-02-27,CupHandle,9.08,1.50x,40.0,Depth:31.1% Handle:0.0% Vol:1.50x Target:11.92
16,GDFN,2026-02-23,CupHandle,27.45,6.72x,70.0,Depth:21.2% Handle:0.0% Vol:6.72x Target:33.12
17,USGO,2026-03-02,CupHandle,14.54,12.29x,80.0,Depth:25.0% Handle:9.4% Vol:12.29x Target:17.42
18,ECPG,2026-02-26,DarvasBox,63.94,4.40x,67.0,Box:[56.49-59.20] Ht:4.6% Vol:4.40x Boxes:3 Stop:56.49
19,DRS,2026-02-24,CupHandle,43.82,2.85x,53.5,Depth:19.5% Handle:4.7% Vol:2.85x Target:51.68
20,WDGF,2026-03-02,CupHandle,35.86,2.41x,54.1,Depth:17.4% Handle:4.7% Vol:2.41x Target:41.85
