# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-06-08
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,AGM,2026-05-28,CupHandle,179.50,1.38x,33.8,Depth:22.8% Handle:1.6% Vol:1.38x Target:219.77
2,VOYA,2026-06-08,DarvasBox,88.48,1.94x,47.4,Box:[78.52-84.00] Ht:6.5% Vol:1.94x Boxes:5 Stop:78.52
3,KREF,2026-06-08,CupHandle,6.97,2.11x,51.1,Depth:25.5% Handle:1.7% Vol:2.11x Target:8.77
4,RDDT,2026-05-29,CupHandle,176.00,1.84x,43.4,Depth:26.9% Handle:8.8% Vol:1.84x Target:220.00
5,XHR,2026-06-03,DarvasBox,17.76,1.73x,45.3,Box:[15.81-17.23] Ht:8.2% Vol:1.73x Boxes:5 Stop:15.81
6,VIRT,2026-05-19,DarvasBox,54.16,1.78x,35.8,Box:[46.86-52.21] Ht:10.2% Vol:1.78x Boxes:8 Stop:46.86
7,PDM,2026-06-04,CupHandle,8.92,1.51x,45.1,Depth:21.8% Handle:4.3% Vol:1.51x Target:10.68
8,KREF,2026-06-04,CupHandle,7.04,1.47x,44.7,Depth:22.5% Handle:5.2% Vol:1.47x Target:8.56
9,WKC,2026-06-08,CupHandle,30.15,1.35x,43.5,Depth:24.9% Handle:5.9% Vol:1.35x Target:37.44
10,IHD,2026-06-03,DarvasBox,8.02,2.99x,57.9,Box:[7.08-7.59] Ht:6.7% Vol:2.99x Boxes:7 Stop:7.08
11,TD,2026-05-27,DarvasBox,112.20,3.07x,48.7,Box:[105.81-109.22] Ht:3.1% Vol:3.07x Boxes:8 Stop:105.81
12,FRT,2026-05-29,DarvasBox,119.63,2.34x,46.4,Box:[112.67-117.21] Ht:3.9% Vol:2.34x Boxes:7 Stop:112.67
13,C,2026-05-29,CupHandle,125.90,1.80x,43.0,Depth:18.0% Handle:0.9% Vol:1.80x Target:148.34
14,ARES,2026-06-02,CupHandle,128.28,1.46x,39.6,Depth:27.1% Handle:2.3% Vol:1.46x Target:163.90
15,IVT,2026-06-08,DarvasBox,34.28,6.95x,78.0,Box:[30.66-33.19] Ht:7.6% Vol:6.95x Boxes:7 Stop:30.66
16,ARES,2026-05-29,CupHandle,128.50,1.61x,41.1,Depth:27.1% Handle:6.5% Vol:1.61x Target:164.12
17,IHG,2026-05-20,CupHandle,155.10,1.49x,34.9,Depth:16.3% Handle:1.4% Vol:1.49x Target:179.67
18,CNI,2026-06-08,DarvasBox,120.81,5.05x,78.0,Box:[108.00-115.80] Ht:6.7% Vol:5.05x Boxes:2 Stop:108.00
19,TROw,2026-05-29,CupHandle,104.53,2.30x,48.0,Depth:21.1% Handle:6.4% Vol:2.30x Target:127.28
20,SPMC,2026-05-29,CupHandle,11.25,1.95x,44.5,Depth:24.6% Handle:7.8% Vol:1.95x Target:13.95
