# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-09-17
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,TLX,2026-09-08,CupHandle,11.98,2.40x,49.0,Depth:26.2% Handle:10.7% Vol:2.40x Target:15.06
2,MEOH,2026-09-09,CupHandle,62.27,1.61x,41.1,Depth:30.5% Handle:11.3% Vol:1.61x Target:81.49
3,MEOH,2026-09-08,CupHandle,60.39,1.40x,39.0,Depth:27.4% Handle:6.1% Vol:1.40x Target:76.88
4,ARQT,2026-09-08,CupHandle,24.39,2.89x,53.9,Depth:22.4% Handle:13.6% Vol:2.89x Target:29.97
5,GYRE,2026-09-08,CupHandle,7.17,4.48x,69.8,Depth:21.3% Handle:10.2% Vol:4.48x Target:8.64
6,RDWR,2026-09-15,CupHandle,29.77,2.00x,50.0,Depth:23.3% Handle:13.0% Vol:2.00x Target:36.79
7,BGC,2026-09-15,CupHandle,12.14,1.55x,45.5,Depth:16.8% Handle:13.2% Vol:1.55x Target:14.15
8,NEOG,2026-09-08,CupHandle,11.89,1.95x,44.5,Depth:29.7% Handle:7.8% Vol:1.95x Target:15.34
9,QRVO,2026-09-08,CupHandle,104.07,1.56x,40.6,Depth:17.9% Handle:13.6% Vol:1.56x Target:121.79
10,KMTS,2026-09-08,CupHandle,25.64,1.42x,39.2,Depth:33.1% Handle:4.2% Vol:1.42x Target:34.19
11,IRDM,2026-09-17,CupHandle,47.48,1.68x,46.8,Depth:13.6% Handle:9.1% Vol:1.68x Target:53.86
12,PRAA,2026-09-09,CupHandle,19.14,2.17x,46.7,Depth:28.1% Handle:1.5% Vol:2.17x Target:24.61
13,EWTX,2026-09-15,CupHandle,43.63,2.64x,56.4,Depth:25.0% Handle:14.6% Vol:2.64x Target:53.90
14,QCOM,2026-09-08,CupHandle,174.09,2.83x,53.3,Depth:26.9% Handle:5.1% Vol:2.83x Target:219.05
15,CBLL,2026-09-17,CupHandle,25.00,2.65x,56.5,Depth:15.1% Handle:10.3% Vol:2.65x Target:27.82
16,IBEX,2026-09-11,CupHandle,39.80,3.44x,59.4,Depth:33.8% Handle:3.9% Vol:3.44x Target:53.02
17,COKE,2026-09-15,CupHandle,198.63,1.44x,44.4,Depth:19.9% Handle:12.1% Vol:1.44x Target:238.55
18,AVO,2026-09-09,CupHandle,13.42,3.74x,62.4,Depth:22.4% Handle:11.7% Vol:3.74x Target:16.32
19,AVO,2026-09-08,CupHandle,12.87,1.73x,42.3,Depth:23.5% Handle:6.1% Vol:1.73x Target:15.97
20,COMT,2026-09-15,CupHandle,38.19,1.74x,47.4,Depth:13.4% Handle:7.5% Vol:1.74x Target:42.84
