# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-09-24
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,MG,2026-09-18,DarvasBox,20.75,11.91x,73.0,Box:[18.17-20.20] Ht:10.1% Vol:11.91x Boxes:4 Stop:18.17
2,TMO,2026-09-17,DarvasBox,658.32,2.85x,51.5,Box:[599.52-647.00] Ht:7.3% Vol:2.85x Boxes:3 Stop:599.52
3,LLY,2026-09-18,CupHandle,1152.93,2.04x,45.4,Depth:25.0% Handle:3.8% Vol:2.04x Target:1436.95
4,AMRX,2026-09-21,DarvasBox,20.16,3.44x,62.4,Box:[16.77-19.26] Ht:12.9% Vol:3.44x Boxes:12 Stop:16.77
5,DHR,2026-09-18,CupHandle,211.81,2.79x,52.9,Depth:21.9% Handle:3.2% Vol:2.79x Target:256.93
6,ONTO,2026-09-18,CupHandle,263.43,2.34x,48.4,Depth:20.3% Handle:14.6% Vol:2.34x Target:318.33
7,KT,2026-09-11,CupHandle,19.90,1.65x,36.5,Depth:16.3% Handle:4.2% Vol:1.65x Target:23.24
8,QGEN,2026-09-23,CupHandle,43.71,1.81x,48.1,Depth:23.7% Handle:1.4% Vol:1.81x Target:53.83
9,DT,2026-09-21,DarvasBox,56.40,1.67x,44.7,Box:[49.56-54.83] Ht:9.6% Vol:1.67x Boxes:2 Stop:49.56
10,USPH,2026-09-14,CupHandle,80.52,1.33x,38.3,Depth:28.3% Handle:1.6% Vol:1.33x Target:103.67
11,CLF,2026-09-23,CupHandle,12.87,1.66x,46.6,Depth:26.5% Handle:7.5% Vol:1.66x Target:16.06
12,SBH,2026-09-14,CupHandle,16.01,1.38x,38.8,Depth:26.9% Handle:3.8% Vol:1.38x Target:20.25
13,MTRN,2026-09-18,CupHandle,251.53,1.72x,42.2,Depth:22.8% Handle:13.8% Vol:1.72x Target:307.35
14,CNK,2026-09-21,CupHandle,36.25,1.65x,46.5,Depth:20.0% Handle:10.5% Vol:1.65x Target:43.38
15,SPNT,2026-09-14,CupHandle,24.62,2.59x,50.9,Depth:15.8% Handle:7.3% Vol:2.59x Target:28.45
16,ASX,2026-09-08,CupHandle,39.79,1.50x,35.0,Depth:21.0% Handle:8.6% Vol:1.50x Target:48.06
17,AApB,2026-09-09,CupHandle,39.13,1.45x,34.5,Depth:23.9% Handle:4.1% Vol:1.45x Target:48.74
18,KODK,2026-09-18,CupHandle,9.55,3.40x,59.0,Depth:21.1% Handle:4.0% Vol:3.40x Target:11.55
19,ASPN,2026-09-24,CupHandle,5.30,3.47x,64.7,Depth:21.7% Handle:7.1% Vol:3.47x Target:6.43
20,WS,2026-09-24,CupHandle,35.48,1.47x,44.7,Depth:24.4% Handle:9.8% Vol:1.47x Target:44.27
