# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-07-06
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,FIHL,2026-06-26,DarvasBox,24.74,97.1,1,93.1,65.0,100.0,82.5,11.4
2,ACA,2026-06-22,DarvasBox,144.90,90.9,1,87.8,55.0,100.0,45.9,0.7
3,VNOpN,2026-06-16,CupHandle,17.53,86.7,1,100.0,65.0,100.0,92.6,20.1
4,CW,2026-06-18,DarvasBox,771.93,82.6,1,84.2,72.4,36.5,48.3,4.5
5,GKOS,2026-07-02,CupHandle,148.34,78.0,1,71.3,74.0,92.2,55.6,0.0
6,IFF,2026-06-30,CupHandle,79.22,77.1,1,69.2,73.3,83.9,64.0,0.0
7,PSTL,2026-06-26,DarvasBox,24.88,77.1,1,86.2,31.0,50.5,46.0,0.0
8,S,2026-07-06,CupHandle,18.15,76.4,1,74.3,70.4,70.8,64.1,0.7
9,GUT,2026-06-23,DarvasBox,6.48,76.2,1,87.4,43.6,32.8,52.0,1.0
10,MSM,2026-07-01,DarvasBox,123.34,75.8,1,83.2,71.1,9.9,78.6,0.0
11,NXG,2026-06-30,DarvasBox,64.71,75.7,1,89.0,40.2,39.1,100.0,0.2
12,UBS,2026-06-16,CupHandle,50.46,73.6,1,76.0,68.6,35.9,34.8,0.0
13,AGM,2026-06-23,CupHandle,189.38,72.6,1,77.4,50.6,47.9,52.8,0.0
14,AMG,2026-06-30,CupHandle,338.40,72.2,1,73.7,62.7,68.2,52.6,11.4
15,LION,2026-06-16,DarvasBox,16.36,72.2,1,90.5,15.0,69.8,36.8,12.1
16,SAN,2026-07-01,CupHandle,13.81,71.7,1,73.5,73.4,41.1,48.6,1.2
17,DT,2026-06-26,CupHandle,43.37,70.9,1,72.4,72.6,70.3,47.8,5.7
18,GE,2026-06-25,CupHandle,371.36,70.8,1,73.8,55.0,65.1,37.7,0.0
19,BOW,2026-06-29,CupHandle,30.01,70.7,1,74.8,55.2,60.9,53.1,0.4
20,PPG,2026-06-23,CupHandle,117.70,70.7,1,70.9,64.5,45.8,47.5,0.0
21,TDG,2026-06-16,Spoon,1301.20,70.3,1,70.4,70.8,46.4,50.3,17.1
22,KRC,2026-06-16,CupHandle,38.09,69.3,1,73.0,72.3,37.0,42.6,5.7
23,AVTR,2026-07-01,CupHandle,10.01,69.1,1,71.3,73.1,42.7,48.9,5.7
24,ING,2026-06-18,CupHandle,31.36,69.0,1,76.3,68.0,29.7,33.3,11.8
25,HXL,2026-07-06,CupHandle,101.30,68.9,1,68.8,44.7,85.9,52.2,0.0
26,PD,2026-06-23,CupHandle,8.49,68.9,1,74.3,73.9,57.3,50.9,11.4
27,EQH,2026-06-24,CupHandle,43.31,68.9,1,67.6,67.4,75.5,33.7,5.7
28,LOAR,2026-06-26,CupHandle,79.14,68.6,1,78.3,37.9,62.0,47.0,5.8
29,MUFG,2026-06-22,CupHandle,20.86,68.5,1,74.1,69.3,30.7,44.9,0.0
30,BAX,2026-06-26,CupHandle,22.04,68.5,1,79.6,43.1,38.0,46.8,5.7
31,LNG,2026-06-17,CupHandle,231.41,67.9,1,68.1,71.1,58.9,43.3,0.0
32,SDHC,2026-07-01,CupHandle,15.51,67.5,1,76.8,61.6,22.9,50.0,14.9
33,UVE,2026-06-23,CupHandle,39.97,67.4,1,70.4,47.9,67.7,68.1,0.0
34,CUZ,2026-06-26,CupHandle,29.96,67.3,1,74.8,57.7,23.4,39.3,0.0
35,SARO,2026-06-25,CupHandle,27.79,67.3,1,64.4,73.7,85.4,48.3,7.8
36,CPA,2026-06-18,CupHandle,151.04,67.2,1,75.3,32.1,65.1,39.3,0.0
37,FG,2026-06-16,CupHandle,27.15,67.2,1,66.0,74.6,60.4,35.8,5.7
38,TFX,2026-07-02,CupHandle,133.99,67.1,1,67.7,68.0,77.6,49.6,0.0
39,TSQ,2026-07-02,CupHandle,7.25,66.9,1,68.3,60.4,50.5,85.9,4.9
40,PSBD,2026-06-25,CupHandle,10.80,66.4,1,71.5,50.1,88.0,100.0,11.4
41,PSO,2026-07-01,CupHandle,16.39,66.2,1,67.2,73.1,47.4,53.1,1.6
42,GD,2026-06-18,CupHandle,350.01,66.2,1,69.2,69.9,27.1,48.0,0.1
43,DV,2026-06-26,CupHandle,10.82,65.9,1,67.7,73.7,52.6,38.5,5.7
44,LGI,2026-07-01,CupHandle,18.55,65.8,1,68.7,73.4,51.0,51.6,9.6
45,ABG,2026-07-02,CupHandle,205.40,65.7,1,63.8,71.5,53.1,54.4,18.6
46,FMS,2026-07-02,CupHandle,23.53,65.6,1,63.5,61.2,72.4,70.5,17.1
47,EGP,2026-07-02,DarvasBox,211.33,65.3,1,69.8,66.5,20.3,60.6,0.0
48,LW,2026-07-02,CupHandle,45.91,65.3,1,68.0,62.1,37.0,56.4,11.4
49,BXP,2026-06-18,CupHandle,64.70,65.2,1,72.9,68.0,14.1,42.4,5.7
50,CNS,2026-06-16,CupHandle,76.53,65.1,1,65.7,73.5,43.8,48.1,0.0
