# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-06-18
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,AXP,2026-06-15,Spoon,335.38,0.81x,33.1,Depth:11.0% Roundness:1.00 Vol:0.81x Days:179
2,GRC,2026-06-11,DarvasBox,82.82,2.26x,45.6,Box:[68.94-79.54] Ht:13.3% Vol:2.26x Boxes:7 Stop:68.94
3,CW,2026-06-18,DarvasBox,771.93,3.81x,66.1,Box:[685.64-760.72] Ht:9.9% Vol:3.81x Boxes:13 Stop:685.64
4,UBS,2026-06-09,CupHandle,47.86,1.88x,43.8,Depth:25.8% Handle:3.4% Vol:1.88x Target:60.14
5,VNOpN,2026-06-16,CupHandle,17.53,3.38x,63.8,Depth:12.1% Handle:7.2% Vol:3.38x Target:19.71
6,BLD,2026-05-29,CupHandle,417.48,1.74x,37.4,Depth:23.0% Handle:3.3% Vol:1.74x Target:516.62
7,ING,2026-06-18,CupHandle,31.36,3.25x,62.5,Depth:23.8% Handle:6.3% Vol:3.25x Target:38.81
8,TDI,2026-06-02,DarvasBox,46.47,4.68x,64.8,Box:[43.58-45.74] Ht:4.7% Vol:4.68x Boxes:6 Stop:43.58
9,UBS,2026-06-16,CupHandle,50.46,1.35x,43.5,Depth:26.1% Handle:5.9% Vol:1.35x Target:62.99
10,VOYA,2026-06-08,DarvasBox,88.48,1.94x,42.4,Box:[78.52-84.00] Ht:6.5% Vol:1.94x Boxes:5 Stop:78.52
11,CPA,2026-06-18,CupHandle,151.04,1.81x,48.1,Depth:21.5% Handle:1.5% Vol:1.81x Target:180.55
12,IX,2026-06-03,CupHandle,39.25,4.07x,60.7,Depth:22.6% Handle:5.5% Vol:4.07x Target:47.72
13,OSG,2026-06-15,CupHandle,5.76,2.05x,50.5,Depth:30.0% Handle:6.0% Vol:2.05x Target:7.42
14,AIT,2026-06-16,DarvasBox,324.38,2.42x,52.2,Box:[295.83-317.10] Ht:6.7% Vol:2.42x Boxes:3 Stop:295.83
15,EVR,2026-05-29,CupHandle,340.86,1.42x,34.2,Depth:23.3% Handle:0.7% Vol:1.42x Target:421.53
16,KLAR,2026-05-29,CupHandle,18.29,1.35x,33.5,Depth:24.2% Handle:7.8% Vol:1.35x Target:22.13
17,KWR,2026-06-09,CupHandle,142.94,1.34x,38.4,Depth:20.9% Handle:8.6% Vol:1.34x Target:172.55
18,HGV,2026-05-29,CupHandle,52.02,1.31x,33.1,Depth:24.0% Handle:2.7% Vol:1.31x Target:63.82
19,ACA,2026-06-18,CupHandle,135.84,1.45x,44.5,Depth:21.8% Handle:1.6% Vol:1.45x Target:163.59
20,GE,2026-06-18,CupHandle,357.64,1.94x,49.4,Depth:19.9% Handle:0.6% Vol:1.94x Target:424.61
