# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-09-09
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,CRT,2026-09-08,CupHandle,11.22,2.39x,53.9,Depth:23.2% Handle:4.7% Vol:2.39x Target:13.75
2,TEN,2026-09-02,CupHandle,43.25,1.40x,39.0,Depth:20.9% Handle:5.2% Vol:1.40x Target:52.47
3,TALO,2026-09-01,CupHandle,17.27,1.58x,40.8,Depth:24.7% Handle:9.0% Vol:1.58x Target:21.48
4,NRT,2026-09-08,CupHandle,9.37,2.79x,57.9,Depth:26.2% Handle:4.5% Vol:2.79x Target:11.79
5,SM,2026-08-31,CupHandle,37.18,1.47x,39.7,Depth:28.3% Handle:3.3% Vol:1.47x Target:47.21
6,CVE,2026-08-25,CupHandle,30.76,1.86x,38.6,Depth:17.1% Handle:0.6% Vol:1.86x Target:35.75
7,MGY,2026-09-08,CupHandle,27.42,2.03x,50.3,Depth:16.7% Handle:6.9% Vol:2.03x Target:32.10
8,OPY,2026-09-03,CupHandle,124.74,1.63x,41.3,Depth:23.0% Handle:6.3% Vol:1.63x Target:151.60
9,OPY,2026-09-01,CupHandle,119.61,1.33x,38.3,Depth:22.4% Handle:6.4% Vol:1.33x Target:145.60
10,SHEL,2026-09-01,CupHandle,93.51,1.93x,44.3,Depth:16.8% Handle:1.1% Vol:1.93x Target:108.89
11,GNW,2026-09-03,DarvasBox,10.38,2.35x,46.5,Box:[9.80-10.27] Ht:4.6% Vol:2.35x Boxes:10 Stop:9.80
12,OXY,2026-09-09,CupHandle,61.30,1.33x,43.3,Depth:20.4% Handle:6.8% Vol:1.33x Target:73.56
13,BP,2026-09-01,CupHandle,44.47,2.00x,45.0,Depth:18.4% Handle:7.1% Vol:2.00x Target:52.62
14,GLP,2026-09-09,CupHandle,53.47,1.54x,45.4,Depth:19.6% Handle:9.5% Vol:1.54x Target:63.67
15,EQNR,2026-08-25,CupHandle,41.21,1.73x,37.3,Depth:24.9% Handle:7.8% Vol:1.73x Target:51.43
16,ARL,2026-09-03,CupHandle,16.76,1.60x,41.0,Depth:20.2% Handle:0.0% Vol:1.60x Target:19.91
17,EQNR,2026-09-08,CupHandle,43.39,1.49x,44.9,Depth:26.5% Handle:7.5% Vol:1.49x Target:54.48
18,COP,2026-08-21,CupHandle,134.87,1.38x,33.8,Depth:19.3% Handle:1.6% Vol:1.38x Target:159.51
19,AApB,2026-09-09,CupHandle,39.13,1.45x,44.5,Depth:21.3% Handle:4.7% Vol:1.45x Target:47.41
20,TEN,2026-09-03,CupHandle,43.28,1.62x,41.2,Depth:18.2% Handle:2.8% Vol:1.62x Target:51.04
