# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-07-14
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,FIHL,2026-06-26,DarvasBox,24.74,4.24x,60.4,Box:[21.08-24.06] Ht:12.4% Vol:4.24x Boxes:3 Stop:21.08
2,CX,2026-06-25,CupHandle,12.38,1.48x,34.8,Depth:22.0% Handle:0.2% Vol:1.48x Target:15.17
3,WT,2026-07-09,CupHandle,19.86,1.43x,44.3,Depth:24.6% Handle:2.3% Vol:1.43x Target:24.16
4,BNS,2026-06-25,DarvasBox,86.46,2.04x,38.4,Box:[78.45-82.22] Ht:4.6% Vol:2.04x Boxes:7 Stop:78.45
5,KWR,2026-07-07,CupHandle,153.41,1.68x,41.8,Depth:28.2% Handle:0.7% Vol:1.68x Target:197.29
6,MSM,2026-07-01,DarvasBox,123.34,3.61x,54.1,Box:[114.05-119.13] Ht:4.3% Vol:3.61x Boxes:4 Stop:114.05
7,KWR,2026-06-26,CupHandle,160.63,1.81x,38.1,Depth:25.2% Handle:7.1% Vol:1.81x Target:198.33
8,NXDT,2026-06-29,CupHandle,5.17,1.38x,33.8,Depth:19.1% Handle:2.1% Vol:1.38x Target:6.11
9,CX,2026-07-14,CupHandle,12.80,1.56x,45.6,Depth:24.1% Handle:15.0% Vol:1.56x Target:15.94
10,CNNE,2026-06-30,CupHandle,14.40,1.35x,33.5,Depth:27.5% Handle:4.8% Vol:1.35x Target:18.36
11,CX,2026-07-13,CupHandle,12.45,1.78x,47.8,Depth:23.8% Handle:7.8% Vol:1.78x Target:15.54
12,AMG,2026-06-30,CupHandle,338.40,1.74x,37.4,Depth:20.4% Handle:4.7% Vol:1.74x Target:403.72
13,GS,2026-07-14,DarvasBox,1140.00,2.02x,48.2,Box:[1003.10-1125.00] Ht:10.8% Vol:2.02x Boxes:12 Stop:1003.10
14,RVLV,2026-06-26,CupHandle,23.76,1.59x,35.9,Depth:21.5% Handle:1.9% Vol:1.59x Target:28.51
15,KREF,2026-06-25,CupHandle,7.00,2.39x,43.9,Depth:26.4% Handle:2.9% Vol:2.39x Target:8.88
16,TXO,2026-07-13,CupHandle,13.13,1.82x,48.2,Depth:12.1% Handle:4.5% Vol:1.82x Target:14.68
17,OMF,2026-06-29,CupHandle,62.35,1.96x,39.6,Depth:23.8% Handle:4.0% Vol:1.96x Target:76.68
18,BCS,2026-07-14,CupHandle,27.53,1.36x,43.6,Depth:27.1% Handle:2.6% Vol:1.36x Target:34.89
19,HXL,2026-07-06,CupHandle,101.30,1.60x,41.0,Depth:22.0% Handle:10.8% Vol:1.60x Target:122.76
20,MUFG,2026-07-14,DarvasBox,22.50,1.62x,44.2,Box:[19.73-21.17] Ht:6.8% Vol:1.62x Boxes:11 Stop:19.73
