# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-03-23
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,DELL,2026-03-20,CupHandle,157.67,68.0,1,100.0,72.0,100.0,52.2,12.1
2,SO,2026-03-20,CupHandle,93.39,62.2,1,100.0,41.8,100.0,52.1,11.4
3,AMTB,2026-03-06,CupHandle,21.34,58.3,1,78.4,71.6,48.4,51.7,14.3
4,CF,2026-03-03,DarvasBox,106.30,57.0,1,70.6,72.0,100.0,62.6,12.9
5,AXR,2026-03-17,CupHandle,28.39,56.4,1,72.6,71.9,100.0,77.9,35.8
6,ELPC,2026-03-19,DarvasBox,11.89,55.8,1,80.0,72.4,18.8,75.4,0.7
7,TS,2026-03-19,DarvasBox,56.07,54.9,2,75.3,77.6,44.3,75.8,0.0
8,TXO,2026-03-20,CupHandle,12.77,53.8,2,73.0,71.8,41.1,68.1,11.4
9,SPNT,2026-03-04,CupHandle,21.24,51.6,2,62.1,70.1,82.3,61.0,0.0
10,CTRA,2026-03-19,DarvasBox,33.90,51.3,2,74.2,66.3,43.8,68.5,0.0
11,BP,2026-03-06,DarvasBox,40.44,50.6,2,83.6,30.0,30.2,77.5,0.0
12,GKOS,2026-03-23,CupHandle,106.84,50.2,2,64.6,70.0,77.6,61.2,14.3
13,GEL,2026-03-05,CupHandle,18.49,49.8,2,72.0,33.4,76.6,72.7,11.4
14,SOBO,2026-03-13,CupHandle,33.49,49.6,2,64.9,60.0,100.0,43.8,11.4
15,BURL,2026-03-05,CupHandle,321.47,49.0,2,68.1,89.6,14.6,43.8,0.0
16,PEBPE,2026-03-17,CupHandle,20.07,49.0,2,62.2,64.0,83.3,100.0,28.4
17,MXL,2026-03-20,CupHandle,16.56,48.5,2,62.6,65.2,77.6,54.7,14.3
18,PUMP,2026-03-12,CupHandle,14.39,48.2,2,79.6,33.3,54.2,48.3,0.0
19,LPG,2026-03-03,CupHandle,36.32,48.0,2,72.7,65.3,16.1,45.6,0.7
20,PDS,2026-03-19,DarvasBox,98.20,48.0,2,76.4,50.0,41.1,59.0,0.0
21,COP,2026-03-20,DarvasBox,126.92,48.0,2,76.2,61.7,18.2,60.6,0.7
22,ANF,2026-03-03,CupHandle,99.22,48.0,2,61.3,72.0,100.0,45.4,23.6
23,TTE,2026-03-19,DarvasBox,90.06,48.0,2,76.8,69.4,6.8,57.2,2.0
24,PEBpE,2026-03-17,CupHandle,20.07,47.5,2,60.8,64.0,83.3,88.7,28.2
25,NOA,2026-03-09,CupHandle,16.46,47.4,2,74.1,64.4,14.1,55.1,12.1
26,BLX,2026-03-20,CupHandle,49.00,46.4,2,65.2,65.8,42.7,51.3,0.0
27,TDSpU,2026-03-03,CupHandle,22.45,46.4,2,63.9,56.0,100.0,58.8,33.8
28,UAA,2026-03-10,CupHandle,6.68,46.3,2,67.6,58.0,71.9,42.5,14.3
29,SPIR,2026-03-18,CupHandle,10.74,46.2,2,66.2,70.4,62.5,87.4,1.2
30,CRC,2026-03-06,CupHandle,64.74,46.2,2,75.7,41.4,24.5,65.5,0.7
31,MNR,2026-03-12,CupHandle,13.43,46.0,2,72.0,72.8,7.8,56.3,6.4
32,EQT,2026-03-19,CupHandle,64.68,45.9,2,60.9,60.0,100.0,56.9,22.9
33,AGX,2026-03-09,DarvasBox,466.38,45.9,2,74.8,38.9,31.8,80.8,11.4
34,BGR,2026-03-19,DarvasBox,16.72,45.8,2,69.3,45.9,52.1,55.3,0.0
35,GRDN,2026-03-10,CupHandle,33.65,45.3,2,72.9,50.0,29.2,100.0,0.7
36,NPK,2026-03-09,DarvasBox,141.48,45.2,2,82.4,21.6,2.6,58.2,13.6
37,PSX,2026-03-12,DarvasBox,174.09,45.0,3,82.0,30.0,4.2,55.3,0.0
38,UNFI,2026-03-11,CupHandle,40.76,44.9,3,73.0,45.6,15.6,55.2,11.4
39,SMG,2026-03-18,CupHandle,64.47,44.5,3,64.8,74.7,5.2,52.9,0.0
40,EAT,2026-03-20,CupHandle,143.40,44.3,3,54.6,85.9,75.0,40.9,14.3
41,GEV,2026-03-03,CupHandle,842.00,44.0,3,68.7,67.5,17.2,56.5,4.3
42,CSL,2026-03-09,CupHandle,352.94,43.8,3,67.7,58.2,41.7,61.6,22.9
43,MGY,2026-03-09,DarvasBox,29.06,43.6,3,69.5,66.4,22.9,43.0,0.0
44,NXG,2026-03-18,DarvasBox,56.30,43.5,3,73.4,49.9,0.5,58.0,7.4
45,PPG,2026-03-04,CupHandle,117.70,43.1,3,68.6,70.0,17.2,51.5,22.9
46,CNR,2026-03-03,CupHandle,92.01,42.8,3,70.6,55.8,17.7,69.2,0.0
47,ENB,2026-03-20,CupHandle,53.46,42.7,3,67.4,33.9,57.8,54.0,11.4
48,PBH,2026-03-03,CupHandle,69.00,42.5,3,60.6,71.9,33.3,68.6,11.4
49,CINT,2026-03-16,CupHandle,5.52,42.5,3,66.0,38.3,50.5,47.8,5.7
50,STZ,2026-03-20,CupHandle,149.62,42.4,3,56.2,50.3,86.5,54.8,2.9
