# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-02-19
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,KW,2026-02-17,DarvasBox,10.86,10.28x,78.0,Box:[9.75-10.09] Ht:3.4% Vol:10.28x Boxes:2 Stop:9.75
2,Kw,2026-02-17,DarvasBox,10.86,10.28x,78.0,Box:[9.75-10.09] Ht:3.4% Vol:10.28x Boxes:2 Stop:9.75
3,AOD,2026-02-18,DarvasBox,10.62,1.59x,43.9,Box:[9.70-10.08] Ht:3.7% Vol:1.59x Boxes:7 Stop:9.70
4,AER,2026-02-17,DarvasBox,152.56,2.71x,55.1,Box:[141.32-149.24] Ht:5.3% Vol:2.71x Boxes:8 Stop:141.32
5,NWG,2026-02-03,DarvasBox,19.07,1.60x,34.0,Box:[16.87-18.19] Ht:7.3% Vol:1.60x Boxes:7 Stop:16.87
6,ZIM,2026-02-17,DarvasBox,27.85,11.91x,78.0,Box:[21.07-24.47] Ht:13.9% Vol:11.91x Boxes:2 Stop:21.07
7,CRS,2026-02-06,DarvasBox,365.11,1.74x,35.4,Box:[313.04-348.79] Ht:10.2% Vol:1.74x Boxes:8 Stop:313.04
8,RBSpF,2026-02-03,DarvasBox,9.52,6.99x,68.0,Box:[8.02-9.31] Ht:13.9% Vol:6.99x Boxes:8 Stop:8.02
9,GSK,2026-02-04,DarvasBox,57.23,2.18x,39.8,Box:[47.62-51.46] Ht:7.5% Vol:2.18x Boxes:4 Stop:47.62
10,SPHR,2026-02-12,DarvasBox,115.72,3.46x,57.6,Box:[90.76-101.89] Ht:10.9% Vol:3.46x Boxes:3 Stop:90.76
11,DAN,2026-02-18,DarvasBox,34.77,1.68x,44.8,Box:[28.30-31.73] Ht:10.8% Vol:1.68x Boxes:9 Stop:28.30
12,HLF,2026-02-19,DarvasBox,19.57,5.59x,78.0,Box:[15.61-17.93] Ht:12.9% Vol:5.59x Boxes:1 Stop:15.61
13,GVA,2026-02-11,DarvasBox,133.17,1.50x,38.0,Box:[118.12-124.99] Ht:5.5% Vol:1.50x Boxes:6 Stop:118.12
14,PHG,2026-02-10,DarvasBox,32.91,8.10x,73.0,Box:[28.76-30.30] Ht:5.1% Vol:8.10x Boxes:3 Stop:28.76
15,GGZ,2026-02-19,DarvasBox,16.55,2.30x,51.0,Box:[15.47-16.35] Ht:5.4% Vol:2.30x Boxes:7 Stop:15.47
16,MCI,2026-02-13,CupHandle,20.85,2.39x,48.9,Depth:13.5% Handle:7.1% Vol:2.39x Target:23.67
17,WBS,2026-02-03,DarvasBox,71.95,15.65x,68.0,Box:[62.48-66.54] Ht:6.1% Vol:15.65x Boxes:3 Stop:62.48
18,JOF,2026-02-10,DarvasBox,11.98,3.08x,53.8,Box:[11.32-11.72] Ht:3.4% Vol:3.08x Boxes:8 Stop:11.32
19,CNK,2026-02-18,CupHandle,26.41,2.39x,53.9,Depth:15.8% Handle:7.4% Vol:2.39x Target:30.47
20,TDSpU,2026-02-17,CupHandle,22.40,2.84x,58.4,Depth:12.6% Handle:2.8% Vol:2.84x Target:25.21
