# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-06-29
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,PGC,2026-06-26,DarvasBox,47.99,90.3,1,83.7,74.4,56.8,77.5,0.0
2,STRT,2026-06-26,CupHandle,82.64,84.6,1,80.1,69.1,87.5,74.8,7.1
3,PKOH,2026-06-18,DarvasBox,36.00,84.5,1,78.4,74.4,73.4,83.9,1.9
4,CIVB,2026-06-26,DarvasBox,28.67,84.2,1,80.3,64.3,58.3,89.7,0.0
5,GTX,2026-06-26,DarvasBox,35.11,84.0,1,83.1,71.8,43.2,65.2,0.0
6,SCHL,2026-06-26,DarvasBox,46.01,83.6,1,83.3,68.0,40.6,59.8,0.0
7,UFCS,2026-06-26,DarvasBox,52.55,82.6,1,92.6,54.7,52.1,78.6,1.2
8,FRST,2026-06-26,DarvasBox,16.65,81.4,1,83.4,71.3,18.2,83.7,0.0
9,GSBC,2026-06-26,DarvasBox,79.05,81.0,1,77.5,71.3,53.6,58.5,0.6
10,RCKY,2026-06-26,CupHandle,41.28,80.8,1,76.5,69.3,62.5,73.5,7.0
11,HBNC,2026-06-26,DarvasBox,20.29,80.5,1,74.6,72.7,46.9,100.0,0.0
12,OPHC,2026-06-15,DarvasBox,5.75,80.4,1,81.3,61.0,49.5,53.9,9.3
13,DGII,2026-06-29,DarvasBox,73.23,79.5,1,79.1,68.0,42.2,80.3,0.0
14,MASS,2026-06-18,CupHandle,8.85,79.5,1,79.5,71.4,47.4,65.8,0.0
15,CTBI,2026-06-26,DarvasBox,72.36,79.3,1,75.4,73.3,42.7,76.8,0.0
16,ACNB,2026-06-26,DarvasBox,60.42,79.1,1,79.5,68.7,31.2,86.8,3.6
17,PCB,2026-06-18,DarvasBox,26.80,77.8,1,86.9,55.5,13.0,99.7,8.8
18,MFIN,2026-06-10,CupHandle,9.90,77.7,1,73.8,73.9,65.6,59.4,5.7
19,ILPT,2026-06-26,DarvasBox,9.28,77.5,1,79.2,70.7,51.6,68.2,0.0
20,MNST,2026-06-18,CupHandle,91.34,76.5,1,72.9,68.0,71.4,56.3,0.2
21,SIBN,2026-06-26,CupHandle,17.33,75.9,1,78.5,49.5,72.4,64.5,5.7
22,EXEL,2026-06-26,DarvasBox,54.77,75.9,1,76.8,69.1,40.1,64.1,11.4
23,GABC,2026-06-26,DarvasBox,47.65,75.1,1,77.8,64.3,15.6,79.9,0.7
24,DWAS,2026-06-23,DarvasBox,120.84,74.9,1,81.5,68.0,7.3,69.4,12.0
25,MCRI,2026-06-10,DarvasBox,127.22,74.7,1,75.6,64.7,43.8,50.4,0.0
26,HWAY,2026-06-22,CupHandle,39.32,74.5,1,74.7,55.2,73.4,57.6,14.9
27,TCMD,2026-06-26,CupHandle,30.28,74.5,1,75.7,68.0,54.7,70.4,1.4
28,ANIK,2026-06-26,CupHandle,15.10,74.5,1,70.1,70.7,80.2,53.6,4.2
29,BWFG,2026-06-09,DarvasBox,55.31,74.4,1,81.0,64.2,14.6,64.7,2.6
30,GH,2026-06-26,DarvasBox,149.22,74.2,1,75.9,68.0,45.3,96.5,0.4
31,LOB,2026-06-23,CupHandle,39.88,74.2,1,69.7,89.2,32.8,66.1,0.0
32,HUBG,2026-06-26,CupHandle,43.75,74.0,1,68.9,58.0,87.0,61.0,11.4
33,NEWT,2026-06-18,CupHandle,13.91,73.8,1,76.8,71.7,21.4,88.7,0.0
34,TRIN,2026-06-29,CupHandle,17.73,73.7,1,69.2,75.5,68.8,52.5,0.0
35,ICUI,2026-06-25,CupHandle,148.83,73.4,1,71.0,74.8,61.5,62.5,17.1
36,ADAM,2026-06-15,CupHandle,9.28,73.4,1,75.5,73.3,39.6,67.5,0.0
37,SHBI,2026-06-26,DarvasBox,23.29,73.4,1,75.1,59.0,45.8,67.2,0.0
38,ONB,2026-06-10,CupHandle,24.37,73.3,1,72.4,67.2,41.1,64.8,0.0
39,PIE,2026-06-22,DarvasBox,34.30,73.3,1,91.6,56.5,15.1,58.2,6.5
40,HCSG,2026-06-18,CupHandle,22.94,73.0,1,67.4,74.3,88.5,60.3,2.5
41,AFSC,2026-06-16,DarvasBox,37.50,72.8,1,82.5,68.1,1.6,50.5,26.0
42,ESQ,2026-06-18,CupHandle,113.53,72.2,1,70.3,68.0,50.0,60.1,0.0
43,INGN,2026-06-26,CupHandle,6.94,72.2,1,67.3,72.6,81.8,40.0,5.7
44,QQQA,2026-06-15,DarvasBox,85.93,72.1,1,83.8,50.8,0.5,44.5,6.0
45,INBK,2026-06-25,CupHandle,27.41,72.0,1,75.0,73.4,32.3,64.0,8.8
46,XCNY,2026-06-22,DarvasBox,34.41,72.0,1,80.7,66.0,38.5,24.9,14.2
47,HSIC,2026-06-26,CupHandle,84.95,71.9,1,67.2,73.8,66.7,50.0,0.0
48,KINS,2026-06-26,CupHandle,18.19,71.8,1,71.1,54.9,91.1,93.9,5.7
49,LYTS,2026-06-12,DarvasBox,25.58,71.7,1,78.9,65.9,13.5,44.9,7.1
50,NPCE,2026-06-26,CupHandle,16.47,71.5,1,65.9,73.4,92.2,78.6,0.0
