# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-03-26
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,DELL,2026-03-20,CupHandle,157.67,67.0,1,100.0,65.0,100.0,58.7,11.4
2,SO,2026-03-20,CupHandle,93.39,62.3,1,100.0,65.0,100.0,38.8,11.4
3,AMTB,2026-03-06,CupHandle,21.34,60.1,1,78.4,74.8,65.1,41.5,2.9
4,AXR,2026-03-17,CupHandle,28.39,55.3,1,72.6,65.0,100.0,71.8,31.3
5,PBA,2026-03-26,CupHandle,45.69,54.8,2,70.4,74.1,65.6,58.7,0.0
6,NPK,2026-03-09,DarvasBox,141.48,54.6,2,82.4,70.2,4.2,49.4,11.4
7,BP,2026-03-06,DarvasBox,40.44,54.5,2,83.6,59.0,32.8,59.6,1.7
8,ENB,2026-03-20,CupHandle,53.46,54.3,2,67.4,71.5,82.8,52.9,0.0
9,EPD,2026-03-26,DarvasBox,39.10,53.1,2,75.7,73.2,33.3,51.2,0.0
10,DXYZ,2026-03-25,CupHandle,30.58,52.4,2,66.2,57.8,100.0,100.0,12.1
11,PSX,2026-03-12,DarvasBox,174.09,52.2,2,82.0,72.8,4.2,45.9,0.0
12,TXO,2026-03-20,CupHandle,12.77,51.8,2,73.0,73.7,33.9,51.6,5.7
13,PUMP,2026-03-12,CupHandle,14.39,51.5,2,79.6,44.8,62.0,34.7,2.9
14,TS,2026-03-19,DarvasBox,56.07,51.2,2,75.3,71.8,34.9,46.3,0.0
15,CTRA,2026-03-19,DarvasBox,33.90,50.7,2,74.2,73.0,51.6,33.6,1.6
16,CHH,2026-03-26,CupHandle,101.54,50.6,2,69.9,68.0,86.5,44.9,11.4
17,CRC,2026-03-06,CupHandle,64.74,50.2,2,75.7,74.5,27.6,39.8,0.7
18,COP,2026-03-20,DarvasBox,126.92,48.6,2,76.2,68.0,25.5,38.3,1.7
19,SOBO,2026-03-26,CupHandle,34.00,48.5,2,63.3,65.0,100.0,52.2,22.9
20,ECVT,2026-03-24,DarvasBox,12.51,48.5,2,73.5,72.6,25.0,50.3,0.0
21,MNR,2026-03-12,CupHandle,13.43,48.4,2,72.0,71.8,35.9,43.8,0.0
22,FLG,2026-03-24,CupHandle,13.14,46.5,2,58.2,72.4,73.4,54.1,2.9
23,EQT,2026-03-19,CupHandle,64.68,46.4,2,60.9,65.0,100.0,44.9,22.9
24,FN,2026-03-24,CupHandle,600.91,45.7,2,69.4,47.8,56.8,58.9,4.3
25,ELPC,2026-03-19,DarvasBox,11.89,45.6,2,80.0,31.3,13.0,62.3,0.7
26,MXL,2026-03-20,CupHandle,16.56,45.2,2,62.6,62.9,88.0,36.6,14.3
27,RRC,2026-03-19,CupHandle,45.28,44.7,3,62.3,45.0,100.0,44.8,11.4
28,NXG,2026-03-18,DarvasBox,56.30,44.7,3,73.4,56.0,0.5,38.7,7.4
29,MGY,2026-03-09,DarvasBox,29.06,44.5,3,69.5,67.0,35.9,33.5,0.0
30,AGX,2026-03-09,DarvasBox,466.38,43.9,3,74.8,68.0,8.3,66.3,16.4
31,JBS,2026-03-26,CupHandle,16.64,43.5,3,65.0,68.0,50.0,58.2,0.0
32,FHI,2026-03-11,CupHandle,56.81,42.9,3,60.4,67.3,63.0,32.2,11.4
33,RGR,2026-03-25,CupHandle,43.53,42.9,3,70.9,41.6,23.4,56.7,0.0
34,CVLG,2026-03-24,CupHandle,26.61,42.8,3,67.8,71.5,56.2,44.6,2.9
35,GRDN,2026-03-10,CupHandle,33.65,42.7,3,72.9,28.6,27.1,41.5,0.7
36,TTE,2026-03-19,DarvasBox,90.06,42.5,3,76.8,40.8,8.9,39.9,0.0
37,ATEN,2026-03-17,CupHandle,21.27,42.2,3,60.1,45.0,100.0,51.4,22.9
38,OLN,2026-03-12,CupHandle,26.01,42.0,3,65.7,68.0,44.3,47.9,0.0
39,FTK,2026-03-11,CupHandle,17.29,41.9,3,61.1,59.4,43.8,29.2,0.7
40,DVN,2026-03-16,DarvasBox,46.65,41.7,3,62.2,72.5,47.4,61.5,0.8
41,AR,2026-03-20,CupHandle,43.09,41.7,3,70.4,45.0,44.8,40.3,0.0
42,UNFI,2026-03-26,CupHandle,45.12,41.5,3,70.5,68.0,7.8,50.5,0.0
43,LB,2026-03-17,CupHandle,77.41,41.5,3,70.0,58.2,39.1,31.6,11.4
44,MGM,2026-03-24,CupHandle,37.11,41.1,3,65.4,48.6,34.9,49.2,0.0
45,IRM,2026-03-20,CupHandle,99.61,41.1,3,73.2,38.4,72.4,44.0,14.3
46,BLX,2026-03-25,CupHandle,49.19,40.9,3,62.4,55.1,42.7,57.8,7.1
47,DLR,2026-03-20,CupHandle,173.30,40.7,3,61.4,56.5,58.3,37.7,11.4
48,BEP,2026-03-18,CupHandle,31.67,40.7,3,59.4,73.4,38.0,60.1,11.4
49,LIN,2026-03-20,CupHandle,488.15,40.5,3,65.9,68.0,18.8,46.4,11.4
50,NJR,2026-03-10,CupHandle,54.31,40.3,3,61.2,68.1,32.8,37.9,11.4
