# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-04-08
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,PTF,2026-04-08,DarvasBox,98.66,3.83x,66.3,Box:[83.85-96.34] Ht:13.0% Vol:3.83x Boxes:5 Stop:83.85
2,FTXL,2026-04-08,DarvasBox,167.02,2.67x,54.7,Box:[139.56-163.32] Ht:14.6% Vol:2.67x Boxes:7 Stop:139.56
3,ASTH,2026-03-20,CupHandle,24.23,1.60x,36.0,Depth:25.3% Handle:2.6% Vol:1.60x Target:30.34
4,DSGN,2026-04-06,DarvasBox,12.53,2.44x,52.4,Box:[9.90-11.23] Ht:11.8% Vol:2.44x Boxes:4 Stop:9.90
5,FRME,2026-04-08,Spoon,40.85,1.15x,36.5,Depth:12.5% Roundness:0.99 Vol:1.15x Days:154
6,EZPW,2026-04-08,DarvasBox,28.03,1.86x,46.6,Box:[24.38-27.30] Ht:10.7% Vol:1.86x Boxes:8 Stop:24.38
7,DCOM,2026-04-08,CupHandle,35.72,1.80x,48.0,Depth:22.6% Handle:1.4% Vol:1.80x Target:43.13
8,RBCAA,2026-04-08,Spoon,73.04,2.63x,51.3,Depth:10.7% Roundness:1.00 Vol:2.63x Days:155
9,MCHP,2026-04-08,CupHandle,70.73,1.62x,46.2,Depth:24.6% Handle:4.8% Vol:1.62x Target:86.43
10,SCHL,2026-03-20,DarvasBox,37.25,5.74x,68.0,Box:[32.86-36.24] Ht:9.3% Vol:5.74x Boxes:3 Stop:32.86
11,MXL,2026-04-08,CupHandle,19.14,1.69x,46.9,Depth:26.0% Handle:5.0% Vol:1.69x Target:23.62
12,MXL,2026-03-20,CupHandle,16.56,1.82x,38.2,Depth:21.2% Handle:9.3% Vol:1.82x Target:20.00
13,FOSL,2026-04-08,CupHandle,5.20,2.26x,52.6,Depth:21.5% Handle:6.7% Vol:2.26x Target:6.09
14,MXL,2026-03-31,CupHandle,17.39,1.39x,38.9,Depth:25.8% Handle:7.2% Vol:1.39x Target:21.83
15,PENN,2026-03-31,CupHandle,15.03,1.86x,43.6,Depth:18.5% Handle:3.0% Vol:1.86x Target:17.68
16,TCBI,2026-04-08,CupHandle,100.42,1.34x,43.4,Depth:20.3% Handle:1.5% Vol:1.34x Target:119.62
17,AMLX,2026-04-02,CupHandle,14.95,1.33x,38.3,Depth:25.4% Handle:9.2% Vol:1.33x Target:18.64
18,LSE,2026-04-07,CupHandle,5.68,2.84x,58.4,Depth:24.5% Handle:11.8% Vol:2.84x Target:6.91
19,OS,2026-03-27,CupHandle,23.98,5.12x,70.0,Depth:30.2% Handle:0.8% Vol:5.12x Target:31.11
20,ASTH,2026-04-07,CupHandle,27.75,1.60x,46.0,Depth:26.9% Handle:7.8% Vol:1.60x Target:34.39
