# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-06-04
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,DVLU,2026-05-29,DarvasBox,38.85,11.39x,73.0,Box:[36.90-38.45] Ht:4.0% Vol:11.39x Boxes:10 Stop:36.90
2,VBNK,2026-06-03,CupHandle,20.07,8.57x,80.0,Depth:25.3% Handle:3.1% Vol:8.57x Target:24.54
3,VBNK,2026-06-03,DarvasBox,20.07,10.13x,78.0,Box:[17.02-19.01] Ht:10.5% Vol:10.13x Boxes:5 Stop:17.02
4,ARBB,2026-06-03,CupHandle,5.37,1.33x,43.3,Depth:25.7% Handle:4.7% Vol:1.33x Target:6.65
5,FCTE,2026-05-26,CupHandle,27.00,2.01x,45.1,Depth:13.0% Handle:0.3% Vol:2.01x Target:30.56
6,DVXF,2026-05-26,CupHandle,23.52,10.95x,75.0,Depth:12.7% Handle:0.0% Vol:10.95x Target:26.50
7,NHPBP,2026-05-18,DarvasBox,22.11,3.35x,51.5,Box:[19.85-21.75] Ht:8.8% Vol:3.35x Boxes:6 Stop:19.85
8,ALKS,2026-05-29,DarvasBox,42.19,2.24x,45.4,Box:[36.25-39.56] Ht:8.4% Vol:2.24x Boxes:3 Stop:36.25
9,EFSI,2026-05-21,CupHandle,39.48,4.89x,68.9,Depth:21.7% Handle:13.4% Vol:4.89x Target:48.21
10,STHO,2026-05-27,CupHandle,8.81,1.33x,38.3,Depth:14.2% Handle:3.3% Vol:1.33x Target:10.02
11,COWS,2026-05-29,DarvasBox,36.19,15.31x,73.0,Box:[33.39-35.36] Ht:5.6% Vol:15.31x Boxes:5 Stop:33.39
12,MAR,2026-05-28,DarvasBox,385.76,1.54x,38.4,Box:[345.38-380.00] Ht:9.1% Vol:1.54x Boxes:7 Stop:345.38
13,STHO,2026-06-02,CupHandle,8.87,1.36x,43.6,Depth:17.3% Handle:6.5% Vol:1.36x Target:10.40
14,NFXS,2026-06-02,CupHandle,18.72,1.45x,44.5,Depth:18.3% Handle:4.4% Vol:1.45x Target:21.95
15,STHO,2026-06-01,CupHandle,8.88,1.46x,44.6,Depth:16.0% Handle:7.2% Vol:1.46x Target:10.27
16,VACHU,2026-06-03,DarvasBox,18.15,8.71x,78.0,Box:[14.50-15.70] Ht:7.6% Vol:8.71x Boxes:2 Stop:14.50
17,VIRT,2026-05-19,DarvasBox,54.16,1.73x,35.3,Box:[46.86-52.21] Ht:10.2% Vol:1.73x Boxes:8 Stop:46.86
18,FITB,2026-06-02,CupHandle,50.31,1.99x,49.9,Depth:17.0% Handle:3.7% Vol:1.99x Target:59.04
19,PFG,2026-05-29,CupHandle,103.62,2.19x,46.9,Depth:17.1% Handle:4.4% Vol:2.19x Target:121.12
20,MNST,2026-06-02,CupHandle,88.24,1.39x,43.9,Depth:19.5% Handle:8.2% Vol:1.39x Target:105.42
