# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-03-09
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,ESLT,2026-02-24,DarvasBox,761.52,2.81x,46.1,Box:[647.25-740.67] Ht:12.6% Vol:2.81x Boxes:8 Stop:647.25
2,RLAY,2026-02-27,DarvasBox,10.26,3.80x,61.0,Box:[8.42-9.54] Ht:11.7% Vol:3.80x Boxes:3 Stop:8.42
3,USGO,2026-03-02,CupHandle,14.54,12.29x,75.0,Depth:25.0% Handle:9.4% Vol:12.29x Target:17.42
4,FGBIP,2026-03-02,CupHandle,17.97,2.37x,48.7,Depth:21.3% Handle:0.0% Vol:2.37x Target:21.87
5,GDFN,2026-02-20,CupHandle,27.95,2.39x,43.9,Depth:22.0% Handle:0.0% Vol:2.39x Target:33.91
6,GDFN,2026-02-23,CupHandle,27.45,6.72x,70.0,Depth:21.2% Handle:0.0% Vol:6.72x Target:33.12
7,GHRS,2026-03-02,CupHandle,16.01,1.51x,40.1,Depth:20.9% Handle:2.8% Vol:1.51x Target:19.19
8,CLYM,2026-02-25,DarvasBox,7.09,3.43x,52.3,Box:[5.31-6.22] Ht:14.6% Vol:3.43x Boxes:1 Stop:5.31
9,MCW,2026-02-18,CupHandle,6.98,37.23x,70.0,Depth:25.8% Handle:3.7% Vol:37.23x Target:8.58
10,DRS,2026-02-24,CupHandle,43.82,2.85x,48.5,Depth:19.5% Handle:4.7% Vol:2.85x Target:51.68
11,WDGF,2026-03-02,CupHandle,35.86,2.41x,49.1,Depth:17.4% Handle:4.7% Vol:2.41x Target:41.85
12,KBWR,2026-03-06,DarvasBox,74.17,1.77x,45.7,Box:[67.48-71.50] Ht:5.6% Vol:1.77x Boxes:4 Stop:67.48
13,VMD,2026-03-09,DarvasBox,9.29,3.65x,64.5,Box:[7.98-8.94] Ht:10.7% Vol:3.65x Boxes:1 Stop:7.98
14,FCFS,2026-03-03,DarvasBox,195.23,2.13x,44.3,Box:[178.63-188.75] Ht:5.4% Vol:2.13x Boxes:6 Stop:178.63
15,LFMDP,2026-02-25,CupHandle,22.67,1.43x,34.3,Depth:22.3% Handle:0.5% Vol:1.43x Target:27.85
16,ARTV,2026-02-19,CupHandle,4.53,1.64x,36.4,Depth:30.2% Handle:13.3% Vol:1.64x Target:5.81
17,WDAF,2026-03-02,CupHandle,35.71,1.51x,40.1,Depth:18.4% Handle:12.7% Vol:1.51x Target:41.71
18,MBBC,2026-02-27,DarvasBox,14.04,4.71x,70.1,Box:[13.04-13.75] Ht:5.1% Vol:4.71x Boxes:1 Stop:13.04
19,ALDX,2026-03-09,CupHandle,5.26,1.76x,47.6,Depth:26.4% Handle:7.1% Vol:1.76x Target:6.67
20,DNLI,2026-03-09,CupHandle,21.31,1.47x,44.7,Depth:21.8% Handle:6.3% Vol:1.47x Target:25.60
