# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-02-10
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,AXR,2026-02-10,CupHandle,22.52,80.9,2,77.0,86.6,90.6,68.6,19.4
2,KVUE,2026-02-04,CupHandle,18.01,70.3,3,76.9,71.0,33.3,74.8,0.0
3,MATV,2026-02-04,CupHandle,13.79,69.1,3,75.1,83.1,21.4,63.8,0.0
4,WAL,2026-02-03,CupHandle,91.35,66.0,3,80.6,60.0,9.4,49.8,0.0
5,WTTR,2026-01-29,CupHandle,12.06,65.7,3,76.3,73.3,13.5,51.4,0.0
6,CDLR,2026-01-30,CupHandle,23.90,65.6,3,75.3,80.8,10.9,43.0,2.0
7,GXO,2026-01-28,CupHandle,57.56,65.1,3,74.9,70.8,21.4,56.6,0.0
8,CMP,2026-01-23,CupHandle,25.57,64.1,4,76.1,64.6,12.0,77.8,0.0
9,DXYZ,2026-01-28,CupHandle,35.42,64.1,4,74.8,70.5,20.3,46.7,1.0
10,CYD,2026-01-21,CupHandle,44.17,63.7,4,78.4,63.6,5.2,46.2,0.0
11,WHR,2026-02-04,CupHandle,87.69,63.5,4,76.0,72.2,8.3,39.0,1.0
12,ECVT,2026-01-29,CupHandle,10.82,63.3,4,73.5,72.1,17.2,58.1,0.0
13,MTW,2026-01-21,CupHandle,13.53,63.2,4,67.7,84.7,32.3,65.2,0.0
14,THO,2026-02-03,CupHandle,118.23,63.2,4,70.1,69.1,46.9,49.1,0.0
15,NOA,2026-01-21,CupHandle,15.41,63.2,4,69.3,68.7,54.7,42.2,0.0
16,AIN,2026-01-22,CupHandle,58.15,62.7,4,67.7,87.6,31.8,39.8,0.0
17,SPB,2026-02-05,CupHandle,75.43,62.4,4,71.5,71.4,26.0,67.8,3.1
18,UPS,2026-01-27,CupHandle,107.20,62.4,4,72.5,77.8,10.9,52.3,0.0
19,CTOS,2026-02-03,CupHandle,6.55,61.6,4,70.5,65.6,39.6,51.2,0.0
20,JKS,2026-02-04,CupHandle,27.56,61.3,4,72.0,70.4,20.8,55.7,2.0
21,JMIA,2026-01-29,CupHandle,13.78,61.3,4,68.9,53.7,64.6,68.3,2.0
22,CPAY,2026-02-05,CupHandle,335.00,60.8,4,71.0,86.9,0.5,56.8,7.0
23,TRN,2026-01-29,Spoon,28.70,60.8,4,70.9,64.6,39.1,35.7,0.5
24,MBC,2026-02-06,CupHandle,13.59,60.7,4,72.7,66.4,11.5,77.5,0.0
25,CNM,2026-02-10,CupHandle,57.83,60.7,4,71.1,74.9,15.6,49.7,0.0
26,ALG,2026-02-04,CupHandle,203.23,60.4,4,66.6,65.8,59.9,44.8,0.0
27,NVGS,2026-02-04,CupHandle,17.69,60.3,4,72.4,71.5,12.0,45.6,0.0
28,GNRC,2026-02-10,CupHandle,182.30,60.1,4,70.8,70.5,22.4,47.1,0.5
29,VRT,2026-02-09,CupHandle,202.00,59.8,4,68.8,61.7,43.8,68.6,2.5
30,SOBO,2026-01-29,Spoon,28.63,59.7,4,72.2,58.3,33.3,39.4,0.0
31,SEM,2026-02-05,CupHandle,15.47,59.7,4,65.2,68.1,58.3,53.3,0.0
32,RKT,2026-02-03,CupHandle,20.35,59.4,4,72.4,70.0,13.0,38.6,3.0
33,TBN,2026-01-29,CupHandle,30.18,59.3,4,68.9,73.1,35.4,37.1,9.5
34,CNH,2026-02-04,CupHandle,11.96,59.3,4,73.3,66.1,11.5,50.3,5.7
35,SRV,2026-02-09,CupHandle,42.40,59.2,4,63.2,70.6,74.5,49.7,12.1
36,USPH,2026-02-10,CupHandle,85.41,59.2,4,64.0,68.5,65.6,43.8,0.0
37,NYT,2026-02-02,CupHandle,73.70,58.8,4,69.9,69.1,8.3,100.0,1.3
38,PBF,2026-02-03,Spoon,34.46,58.8,4,71.6,44.4,54.7,41.9,1.0
39,CINT,2026-02-03,CupHandle,5.04,58.6,4,71.1,69.7,15.1,41.6,1.0
40,HY,2026-02-05,CupHandle,34.81,58.6,4,70.4,53.6,40.6,58.4,0.4
41,LPX,2026-02-04,CupHandle,94.19,58.4,4,67.6,78.6,13.0,69.6,0.0
42,KRO,2026-02-04,CupHandle,6.17,58.3,4,66.5,89.6,7.3,51.6,0.5
43,TpC,2026-01-28,CupHandle,79.38,58.2,4,67.8,73.5,23.4,54.6,0.0
44,TPC,2026-01-28,CupHandle,79.38,58.2,4,67.8,73.5,23.4,54.6,0.0
45,SITE,2026-02-10,CupHandle,148.78,57.8,4,70.3,44.7,52.1,56.1,0.0
46,TWI,2026-02-04,CupHandle,10.65,57.6,4,69.9,77.7,0.5,62.6,5.0
47,AS,2026-02-09,CupHandle,39.54,57.5,4,67.0,80.5,9.4,66.2,0.0
48,AMTB,2026-01-23,CupHandle,21.26,57.1,4,72.4,63.8,6.8,41.6,0.0
49,TOL,2026-02-06,CupHandle,153.28,57.1,4,65.8,88.5,5.7,53.5,0.0
50,CLH,2026-02-05,CupHandle,262.19,57.1,4,65.9,75.1,27.6,51.4,0.0
