# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-07-17
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,IRMD,2026-07-08,CupHandle,96.31,1.84x,43.4,Depth:23.3% Handle:5.9% Vol:1.84x Target:119.74
2,MDRR,2026-06-30,CupHandle,11.65,7.44x,70.0,Depth:16.5% Handle:7.5% Vol:7.44x Target:13.52
3,COWS,2026-07-16,DarvasBox,37.53,3.50x,63.0,Box:[35.84-36.98] Ht:3.1% Vol:3.50x Boxes:7 Stop:35.84
4,MBAVU,2026-07-17,CupHandle,11.02,4.62x,76.2,Depth:13.0% Handle:0.0% Vol:4.62x Target:12.42
5,CVLG,2026-07-16,DarvasBox,48.21,2.28x,50.8,Box:[42.00-47.08] Ht:10.8% Vol:2.28x Boxes:5 Stop:42.00
6,FRAF,2026-07-01,DarvasBox,63.84,3.33x,51.3,Box:[58.63-62.84] Ht:6.7% Vol:3.33x Boxes:6 Stop:58.63
7,CHRW,2026-07-14,CupHandle,199.61,1.36x,43.6,Depth:22.2% Handle:7.2% Vol:1.36x Target:242.59
8,LCNB,2026-07-16,DarvasBox,19.78,2.91x,57.1,Box:[17.31-18.52] Ht:6.5% Vol:2.91x Boxes:4 Stop:17.31
9,GREEL,2026-07-09,DarvasBox,24.00,2.27x,45.7,Box:[21.30-22.95] Ht:7.2% Vol:2.27x Boxes:3 Stop:21.30
10,DCBO,2026-07-17,CupHandle,20.38,2.80x,58.0,Depth:25.0% Handle:14.8% Vol:2.80x Target:25.18
11,CHRW,2026-07-17,CupHandle,208.50,2.13x,51.3,Depth:21.4% Handle:6.1% Vol:2.13x Target:249.37
12,UG,2026-07-16,CupHandle,7.50,1.35x,43.5,Depth:17.7% Handle:5.5% Vol:1.35x Target:8.81
13,CHRW,2026-07-16,CupHandle,205.75,1.85x,48.5,Depth:21.8% Handle:9.1% Vol:1.85x Target:247.64
14,GIII,2026-07-16,CupHandle,35.90,1.46x,44.6,Depth:29.1% Handle:4.8% Vol:1.46x Target:46.01
15,JBHT,2026-07-16,DarvasBox,298.41,2.45x,52.5,Box:[269.39-294.98] Ht:8.7% Vol:2.45x Boxes:5 Stop:269.39
16,DVRE,2026-06-30,CupHandle,24.39,2.44x,44.4,Depth:15.9% Handle:0.0% Vol:2.44x Target:28.40
17,HPK,2026-07-08,CupHandle,7.44,1.60x,41.0,Depth:30.0% Handle:13.3% Vol:1.60x Target:9.55
18,DVXF,2026-07-06,CupHandle,27.40,7.98x,70.0,Depth:20.3% Handle:0.0% Vol:7.98x Target:32.59
19,DVXF,2026-07-02,CupHandle,26.90,3.22x,52.2,Depth:22.8% Handle:4.5% Vol:3.22x Target:32.94
20,HUBG,2026-07-15,CupHandle,47.80,1.71x,47.1,Depth:27.7% Handle:7.7% Vol:1.71x Target:60.43
