# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-05-14
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,KALV,2026-04-29,DarvasBox,26.67,83.6,1,83.2,55.0,87.0,27.9,0.9
2,TH,2026-05-11,DarvasBox,18.08,81.3,1,85.2,70.2,38.5,54.9,2.8
3,FBIOP,2026-05-11,CupHandle,13.56,75.0,1,77.4,68.3,70.8,81.0,12.1
4,DXJS,2026-05-12,DarvasBox,59.66,73.5,1,76.5,70.9,96.9,80.3,6.3
5,LINC,2026-05-05,DarvasBox,45.09,72.3,1,87.2,31.5,44.3,75.3,0.0
6,BLBD,2026-05-07,DarvasBox,70.84,71.7,1,84.8,44.9,23.4,60.9,0.7
7,NXT,2026-05-11,CupHandle,126.26,70.3,1,76.0,71.0,20.3,93.4,2.9
8,LQDA,2026-05-11,CupHandle,53.13,69.9,1,78.6,54.0,29.2,100.0,5.7
9,KNSA,2026-04-28,DarvasBox,53.85,68.6,1,89.6,30.0,32.8,26.4,12.1
10,DRTS,2026-04-30,CupHandle,8.34,68.2,1,76.2,67.3,9.9,100.0,1.4
11,BBP,2026-05-06,DarvasBox,90.39,67.6,1,92.9,51.7,93.2,20.5,12.4
12,SPRX,2026-05-12,DarvasBox,47.03,67.5,1,77.7,58.2,62.5,52.8,0.0
13,UFO,2026-05-14,DarvasBox,57.97,67.4,1,81.6,72.4,60.9,60.7,0.0
14,NWPX,2026-04-30,DarvasBox,98.34,67.4,1,90.6,21.5,43.2,38.4,11.4
15,DHCNI,2026-05-14,DarvasBox,19.04,66.9,1,83.0,72.1,40.6,59.0,12.6
16,LGRO,2026-05-11,CupHandle,41.90,66.5,1,73.0,64.9,96.9,100.0,18.7
17,TTWO,2026-05-14,CupHandle,242.41,66.4,1,73.1,68.0,42.2,68.9,7.0
18,UCYB,2026-05-14,CupHandle,59.65,64.4,1,76.8,68.0,22.9,37.7,26.6
19,LRND,2026-05-13,CupHandle,44.46,64.3,1,70.1,55.8,92.7,100.0,6.9
20,DMAT,2026-05-14,CupHandle,33.85,64.1,1,75.7,59.2,90.6,77.5,11.4
21,WSTL,2026-05-12,CupHandle,7.05,64.1,1,64.2,74.8,79.7,68.0,14.9
22,DVXK,2026-05-08,CupHandle,35.15,64.0,1,79.0,18.4,50.0,100.0,17.2
23,APGE,2026-05-11,CupHandle,84.60,63.4,1,77.3,65.3,75.0,59.9,2.9
24,CRWD,2026-05-08,CupHandle,527.77,62.7,1,69.5,68.0,43.8,56.3,11.9
25,CBOE,2026-05-01,DarvasBox,326.96,62.4,1,80.6,34.4,9.4,53.5,3.1
26,JAZZ,2026-05-06,DarvasBox,228.57,61.9,1,78.2,50.2,28.6,50.3,8.2
27,ESGE,2026-05-06,DarvasBox,53.88,61.8,1,87.9,15.0,81.8,42.8,0.0
28,BGRO,2026-05-13,CupHandle,42.38,61.6,1,74.4,39.0,88.5,91.6,21.7
29,SFM,2026-05-13,CupHandle,88.27,61.5,1,73.9,55.0,25.0,52.9,12.1
30,VOXR,2026-05-13,CupHandle,6.28,61.2,1,65.4,68.9,80.7,74.2,0.0
31,NZUS,2026-05-07,CupHandle,37.63,61.0,1,71.3,44.0,89.6,100.0,15.3
32,RILYP,2026-05-01,CupHandle,13.50,61.0,1,66.9,62.1,60.4,56.5,12.1
33,CACC,2026-05-14,CupHandle,546.66,61.0,1,71.9,68.0,74.0,59.8,0.5
34,FGNXP,2026-05-13,CupHandle,25.75,60.8,1,85.5,73.6,3.1,25.5,14.9
35,TEKX,2026-05-05,DarvasBox,55.13,60.8,1,78.3,25.8,29.2,81.3,15.3
36,NOVT,2026-05-08,CupHandle,138.31,60.7,1,71.3,43.9,38.5,78.2,2.8
37,PANW,2026-05-14,CupHandle,238.21,60.5,1,71.5,68.0,13.5,67.6,12.0
38,OMDA,2026-05-07,CupHandle,16.40,60.3,1,64.1,71.0,50.0,73.1,11.4
39,SKYT,2026-05-12,CupHandle,35.59,60.2,1,74.1,59.8,48.4,75.7,0.7
40,ALKS,2026-05-12,DarvasBox,38.29,60.0,1,71.9,52.0,67.7,61.1,0.0
41,HAWK,2026-05-07,CupHandle,34.00,59.7,1,87.0,15.3,0.5,80.1,9.2
42,DECO,2026-05-12,CupHandle,67.00,59.3,1,80.5,24.0,24.5,38.5,16.3
43,VECO,2026-05-06,DarvasBox,62.01,59.3,1,83.3,18.8,0.5,40.9,2.6
44,AOTG,2026-05-12,CupHandle,59.90,59.2,1,78.8,17.8,59.9,100.0,18.9
45,PPIH,2026-05-14,CupHandle,33.50,59.2,1,77.5,18.8,77.6,48.5,12.6
46,FNY,2026-05-06,DarvasBox,104.72,59.0,1,84.4,15.0,81.2,41.9,11.3
47,CSCL,2026-04-29,CupHandle,38.09,58.9,1,65.7,57.4,50.0,100.0,12.4
48,VONG,2026-05-13,CupHandle,127.98,58.9,1,69.8,51.3,86.5,57.8,5.7
49,SPYQ,2026-05-08,CupHandle,182.97,58.7,1,77.3,20.6,90.1,42.2,14.1
50,SPAM,2026-05-11,CupHandle,34.83,58.5,1,63.5,72.1,57.3,100.0,25.0
