Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
A,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,4.011943,0.0,0.981827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.012257,-1.992177,0,0,,,,50.0
AA,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.827504,0.0,1.118033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.36332,-31.130858,0,0,,,,50.0
AAM,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.02905,0.0,1.479978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093723,0.178555,0,0,,,,50.0
AAMI,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.40262,0.0,1.068395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.681149,-1.576545,0,0,,,,50.0
AAP,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.752965,0.0,1.133388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.205347,2.307436,0,0,,,,50.0
AAPw,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.146365,0.0,0.723777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.666758,-14.043653,0,0,,,,50.0
AAT,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.4902,0.0,0.944285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.475249,6.609446,0,0,,,,50.0
AAUC,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.0662,0.0,1.422437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.337466,-10.584641,0,0,,,,50.0
AApB,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.95256,0.0,1.278345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.94566,-19.854638,0,0,,,,50.0
AB,NYSE,2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.666465,0.0,1.192294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.391548,-5.492733,0,0,,,,50.0
