Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AACB,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.5235,0.0,0.090748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290414,0.484959,0,0,,,,50.0
AACBR,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AACBU,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850663,0,0,,,,50.0
AACG,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.09513,0.0,0.534944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22222,-12.871287,0,0,,,,50.0
AACI,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AACIU,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0897,0.0,0.097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.308406,-2.672811,0,0,,,,50.0
AADR,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.0585,0.0,2.021453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66385,2.317734,0,0,,,,50.0
AAGR,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.00098,0.0,0.079765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020406,0.0,0,0,,,,50.0
AAGRW,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AAL,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.609875,0.0,0.874217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.776834,-7.199472,0,0,,,,50.0
AALG,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.15135,0.0,0.877215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.521239,-16.463804,0,0,,,,50.0
AAME,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.151,0.0,0.824046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383141,-13.245036,0,0,,,,50.0
AAOI,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,5.0213,0.0,0.833087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.368477,27.618219,0,0,,,,50.0
AAON,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,4.522249,0.0,1.011963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.387449,15.676235,0,0,,,,50.0
AAPB,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.364815,0.0,0.531457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.042999,0.411384,0,0,,,,50.0
AAPD,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.32145,0.0,1.098118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.185759,-1.019661,0,0,,,,50.0
AAPG,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.73375,0.0,0.596087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.092599,-18.079092,0,0,,,,50.0
AAPL,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,6.286503,0.0,0.889328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.139354,0.680882,0,0,,,,50.0
AAPU,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.462305,0.0,0.696519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.296275,-0.163236,0,0,,,,50.0
AARD,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.1281,0.0,0.708471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76882,-18.024031,0,0,,,,50.0
AATC,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.1355,0.0,1.477212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.862072,-2.542374,0,0,,,,50.0
AAUS,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.420049,0.0,0.153478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339327,-1.542453,0,0,,,,50.0
AAVM,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.31617,0.0,0.637863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.129728,5.653011,0,0,,,,50.0
AAXJ,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.469001,0.0,1.071217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28903,4.924356,0,0,,,,50.0
ABAT,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.490675,0.0,0.747168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.082153,-28.813559,0,0,,,,50.0
ABCB,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.63,0.0,0.705531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.327953,4.403465,0,0,,,,50.0
ABCL,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.28325,0.0,0.757509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.755399,-31.46853,0,0,,,,50.0
ABCS,NASDAQ,2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.28047,0.0,1.177324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.342785,-0.847838,0,0,,,,50.0
