Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AACB,NASDAQ,2026-08-26,-0.152454,0.269583,-0.076009,0.007812,0.592739,1.0,40.0,0,POS,0.009011,0.02275,-0.366062,0.0,61.306118,0.0,0.00085,1.012489,0.005059,4.393472,-0.105341,10.59,0.0,0.379147,18,7,100.0,100.0,80.0,50.0
IONX,NASDAQ,2026-08-26,0.008511,0.133707,0.023791,0.007812,0.640612,1.0,40.0,0,POS,0.521549,3.787885,-0.188163,0.985923,42.71215,-0.685353,0.130458,0.986932,-0.262086,2.899663,0.427473,24.379999,-16.678062,43.496171,18,7,100.0,100.0,80.0,50.0
INKT,NASDAQ,2026-08-26,-0.062449,0.133531,-0.058045,0.010417,0.402973,0.992688,40.0,0,POS,0.175647,0.595985,-0.550539,1.108723,54.558191,-0.385323,0.074558,0.990399,0.043945,2.537827,-0.079617,11.79,5.929918,11.859583,18,7,100.0,100.0,80.0,50.0
INOD,NASDAQ,2026-08-26,0.001851,0.138267,-0.063877,0.009549,0.566924,0.996763,40.0,0,POS,0.21852,4.926501,-0.682948,0.737785,36.368475,-0.82801,-0.229124,1.11349,-0.179646,3.755153,0.136234,55.84,-11.054474,0.794221,18,7,100.0,100.0,80.0,50.0
INRO,NASDAQ,2026-08-26,-0.049656,0.117506,-0.002057,0.007812,0.558423,1.0,40.0,0,POS,0.068487,0.308015,-0.140861,1.370546,52.859634,1.408177,-0.05841,1.075867,0.010984,3.46509,-0.004995,36.710701,-0.277071,3.562117,18,7,100.0,100.0,80.0,50.0
INTG,NASDAQ,2026-08-26,-0.01863,0.08119,-0.049882,0.009549,0.435725,0.996763,40.0,0,POS,0.280395,2.641,-0.013487,0.512686,50.696736,1.710907,0.381174,1.08336,-0.077126,2.458109,-0.047199,34.27,2.604787,21.740678,18,7,100.0,100.0,80.0,50.0
INTW,NASDAQ,2026-08-26,-0.012455,0.134926,-0.001344,0.007812,0.486426,1.0,40.0,0,POS,0.483369,2.67596,-0.299137,0.780342,32.129172,0.257471,4.014064,0.679086,-0.752339,17.069778,-2.677877,17.940001,-10.120234,11.014856,18,7,100.0,100.0,80.0,50.0
INVA,NASDAQ,2026-08-26,0.008782,0.101041,-0.07191,0.012153,0.558485,0.994677,40.0,0,POS,0.048227,0.522815,-0.080305,0.881619,50.116619,1.621465,0.080613,0.995671,-0.022361,2.437789,-0.00606,21.24,-1.117317,-1.848427,18,7,100.0,100.0,80.0,50.0
IONL,NASDAQ,2026-08-26,0.03717,0.111434,-0.014477,0.013021,0.516603,0.992688,40.0,0,POS,0.527964,2.06119,-1.187354,0.712864,43.009624,-0.7158,0.062773,0.669664,-0.249689,2.87849,0.393455,13.31,-16.289304,44.989107,18,7,100.0,100.0,80.0,50.0
IOSP,NASDAQ,2026-08-26,-0.024839,0.102269,-0.091539,0.013021,0.486083,0.992688,40.0,0,POS,0.135474,2.18875,0.700357,0.902542,72.948545,0.521861,-0.031227,1.084632,0.103918,7.419085,1.422702,95.660004,2.026452,12.607424,18,7,100.0,100.0,80.0,50.0
IGIB,NASDAQ,2026-08-26,-0.00849,0.066366,0.020071,0.010417,0.531218,0.994819,40.0,0,POS,0.008503,0.18,-0.477453,0.869427,52.343039,3.385516,0.039011,0.987296,-0.002513,2.46521,-0.049411,52.439999,0.095437,0.325231,18,7,100.0,100.0,80.0,50.0
IPAR,NASDAQ,2026-08-26,0.011574,0.143578,-0.012623,0.007812,0.671807,1.0,40.0,0,POS,0.150619,4.747701,-0.720875,0.835002,48.29107,-0.098116,-0.534628,1.194829,-0.000446,2.610281,-0.345097,116.669998,-0.290577,-8.155554,18,7,100.0,100.0,80.0,50.0
IRON,NASDAQ,2026-08-26,0.015167,0.105914,0.040506,0.007812,0.542082,1.0,40.0,0,POS,0.085011,3.04965,0.305239,1.112077,63.744626,2.087695,0.160629,1.032763,0.08187,3.966523,0.284236,82.669998,2.925795,12.216642,18,7,100.0,100.0,80.0,50.0
ISRL,NASDAQ,2026-08-26,-0.207999,0.278467,-0.149753,0.007812,0.558276,1.0,0.0,999,,0.260592,0.568,-0.099486,0.509789,48.306649,3.422051,0.000253,1.040491,-0.014648,4.93394,0.106816,13.4,-7.58621,-7.58621,18,7,100.0,100.0,80.0,50.0
ITEQ,NASDAQ,2026-08-26,-0.023392,0.088981,-0.021397,0.009549,0.55682,0.996763,40.0,0,POS,0.107448,1.104289,-0.788277,0.637952,42.139027,1.198898,-0.302913,1.055457,-0.035989,3.051074,0.312173,62.4133,-2.087106,-0.899809,18,7,100.0,100.0,80.0,50.0
ITIC,NASDAQ,2026-08-26,-0.067398,0.113744,-0.081474,0.012153,0.534543,0.991743,40.0,0,POS,0.083596,8.663243,0.539103,1.005359,68.620066,2.94453,1.124324,1.112811,0.08567,2.335532,0.093041,305.980011,4.6479,3.169474,18,7,100.0,100.0,80.0,50.0
