List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,OBE,2026-04-17,DarvasBox,10.10,92.0,1,81.7,68.0,100.0,85.5,23.6,,,,,
Top 50 Composite,2,LGCY,2026-04-09,CupHandle,13.70,91.6,1,100.0,68.0,100.0,43.7,32.2,,,,,
Top 50 Composite,3,OZ,2026-04-02,Spoon,56.00,90.1,1,100.0,68.0,100.0,22.2,34.0,,,,,
Top 50 Composite,4,INFU,2026-04-17,CupHandle,10.58,84.3,1,74.2,68.0,100.0,61.3,12.7,,,,,
Top 50 Composite,5,TRT,2026-04-17,CupHandle,7.05,80.4,1,71.6,68.0,100.0,56.7,17.1,,,,,
Top 50 Composite,6,COHN,2026-04-16,CupHandle,23.21,72.3,1,63.7,68.0,100.0,84.4,22.8,,,,,
Top 50 Composite,7,AAP,2026-04-10,CupHandle,54.59,72.3,1,64.2,68.0,100.0,50.6,14.3,,,,,
Top 50 Composite,8,AAp,2026-04-10,CupHandle,54.59,72.3,1,64.2,68.0,100.0,50.6,14.3,,,,,
Top 50 Composite,9,LGL,2026-04-17,CupHandle,7.18,67.4,1,60.8,68.0,100.0,88.5,36.4,,,,,
Top 50 Composite,10,UUU,2026-04-07,CupHandle,6.05,64.3,1,59.9,68.0,100.0,37.8,32.3,,,,,
Top 50 Composite,11,ESP,2026-04-15,CupHandle,64.80,62.4,1,54.4,68.0,100.0,89.7,23.0,,,,,
Top 50 Composite,12,ORLA,2026-04-14,CupHandle,17.79,62.1,1,55.6,68.0,100.0,62.9,24.3,,,,,
Top 50 Composite,13,CIX,2026-04-09,CupHandle,23.27,56.5,1,52.0,68.0,100.0,42.0,28.2,,,,,
Top 50 Composite,14,AXIL,2026-04-08,CupHandle,7.14,54.3,2,51.8,68.0,100.0,19.4,35.4,,,,,
Top 50 Composite,15,CVR,2026-04-16,CupHandle,10.77,53.5,2,65.6,68.0,100.0,30.7,26.7,,,,,
Top 50 Composite,16,BDL,2026-04-08,CupHandle,32.00,52.8,2,64.8,71.4,100.0,65.7,37.0,,,,,
Top 50 Composite,17,AULTpD,2026-04-09,CupHandle,22.00,51.9,2,63.4,68.3,100.0,34.1,26.2,,,,,
Top 50 Composite,18,CKX,2026-04-13,CupHandle,10.72,48.2,2,58.1,74.8,100.0,12.0,37.3,,,,,
Top 50 Composite,19,SIM,2026-04-08,CupHandle,34.35,45.0,2,65.2,58.7,21.4,29.6,16.4,,,,,
Top 50 Composite,20,AULTPD,2026-04-09,CupHandle,22.00,33.9,4,58.0,49.9,16.7,34.1,26.2,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,COE,,,    23.49,,,,,,,,AMEX_Yahoo,41.25,11560,,
Top 20 Momentum,2,ARMN,,,    20.83,,,,,,,,AMEX_Yahoo,24.21,1548760,,
Top 20 Momentum,3,AMBO,,,     2.38,,,,,,,,AMEX_Yahoo,17.49,10415,,
Top 20 Momentum,4,TLG,,,    26.70,,,,,,,,AMEX_Yahoo,10.66,7132,,
Top 20 Momentum,5,FFF,,,    23.60,,,,,,,,AMEX_Yahoo,9.67,1529,,
Top 20 Momentum,6,SPY,,,   708.72,,,,,,,,AMEX_Yahoo,8.14,78263606,,
Top 20 Momentum,7,DIT,,,    91.62,,,,,,,,AMEX_Yahoo,8.04,1107,,
Top 20 Momentum,8,NAS,,,   361.00,,,,,,,,AMEX_Yahoo,7.12,157277,,
Top 20 Momentum,9,SACHpA,,,    17.88,,,,,,,,AMEX_Yahoo,5.77,4502,,
Top 20 Momentum,10,SACHPA,,,    17.88,,,,,,,,AMEX_Yahoo,5.77,4502,,
Top 20 Momentum,11,PTHS,,,    22.95,,,,,,,,AMEX_Yahoo,4.32,12545,,
Top 20 Momentum,12,IOR,,,    18.26,,,,,,,,AMEX_Yahoo,1.39,598,,
Top 20 Momentum,13,SCCG,,,    23.76,,,,,,,,AMEX_Yahoo,1.32,3903,,
Top 20 Momentum,14,CKX,,,    10.50,,,,,,,,AMEX_Yahoo,0.96,4948,,
Top 20 Momentum,15,SIM,,,    31.05,,,,,,,,AMEX_Yahoo,0.81,436,,
Top 20 Momentum,16,SCCF,,,    23.62,,,,,,,,AMEX_Yahoo,0.75,2230,,
Top 20 Momentum,17,SCCE,,,    23.89,,,,,,,,AMEX_Yahoo,0.74,4756,,
Top 20 Momentum,18,TMI,,,    63.40,,,,,,,,AMEX_Yahoo,0.63,77328,,
Top 20 Momentum,19,GRAF,,,    10.75,,,,,,,,AMEX_Yahoo,0.37,5008,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,SPY,,,   708.72,,,,,,,,AMEX_Yahoo,,, 42396479324,4.84
Top 20 Volume,2,BMNR,,,    22.53,,,,,,,,AMEX_Yahoo,,,  1030734511,4.69
Top 20 Volume,3,UUUU,,,    21.51,,,,,,,,AMEX_Yahoo,,,    222933544,17.03
Top 20 Volume,4,LEU,,,   199.61,,,,,,,,AMEX_Yahoo,,,    163997560,4.99
Top 20 Volume,5,BTG,,,     4.94,,,,,,,,AMEX_Yahoo,,,    130515581,1.02
Top 20 Volume,6,EQX,,,    15.39,,,,,,,,AMEX_Yahoo,,,    119655401,0.72
Top 20 Volume,7,UEC,,,    15.13,,,,,,,,AMEX_Yahoo,,,    118087425,8.38
Top 20 Volume,8,UAMY,,,    10.64,,,,,,,,AMEX_Yahoo,,,    116566512,20.36
Top 20 Volume,9,DNN,,,     3.96,,,,,,,,AMEX_Yahoo,,,    100985586,12.18
Top 20 Volume,10,ROLR,,,     8.12,,,,,,,,AMEX_Yahoo,,,     83486910,120.65
Top 20 Volume,11,AAp,,,    57.27,,,,,,,,AMEX_Yahoo,,,     80790515,5.08
Top 20 Volume,12,AAP,,,    57.27,,,,,,,,AMEX_Yahoo,,,     80790515,5.08
Top 20 Volume,13,UMAC,,,    15.44,,,,,,,,AMEX_Yahoo,,,     73664397,20.16
Top 20 Volume,14,IMO,,,   122.82,,,,,,,,AMEX_Yahoo,,,     66963773,-5.34
Top 20 Volume,15,SEB,,,  5634.28,,,,,,,,AMEX_Yahoo,,,     65868675,-3.99
Top 20 Volume,16,NAS,,,   361.00,,,,,,,,AMEX_Yahoo,,,     64389524,7.76
Top 20 Volume,17,SVM,,,    12.44,,,,,,,,AMEX_Yahoo,,,     43656875,10.77
Top 20 Volume,18,ORLA,,,    16.15,,,,,,,,AMEX_Yahoo,,,     41220909,-8.91
Top 20 Volume,19,ASM,,,     7.60,,,,,,,,AMEX_Yahoo,,,     35673779,8.57
Top 20 Volume,20,TGB,,,     7.71,,,,,,,,AMEX_Yahoo,,,     34150653,6.64
