List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,F,2026-07-23,CupHandle,14.15,59.0,1,72.0,68.0,100.0,60.2,11.4,,,,,
Top 50 Composite,2,STRW,2026-07-17,DarvasBox,14.15,58.4,1,79.4,71.6,56.8,50.7,10.2,,,,,
Top 50 Composite,3,CDW,2026-07-09,CupHandle,140.21,58.1,1,78.4,68.0,65.1,42.8,17.1,,,,,
Top 50 Composite,4,CDw,2026-07-09,CupHandle,140.21,58.1,1,78.4,68.0,65.1,42.8,17.1,,,,,
Top 50 Composite,5,WAB,2026-07-22,DarvasBox,290.00,57.5,1,88.7,68.0,33.9,81.1,4.9,,,,,
Top 50 Composite,6,TECK,2026-07-14,CupHandle,60.09,57.1,1,69.0,69.9,93.2,58.7,2.9,,,,,
Top 50 Composite,7,DRH,2026-07-21,DarvasBox,12.97,56.4,1,81.2,60.8,44.8,53.3,0.0,,,,,
Top 50 Composite,8,BIPC,2026-07-23,CupHandle,41.61,54.6,2,70.0,59.3,90.6,69.3,11.4,,,,,
Top 50 Composite,9,HXL,2026-07-20,CupHandle,105.73,54.4,2,72.2,73.5,76.0,68.9,0.0,,,,,
Top 50 Composite,10,VVX,2026-07-23,CupHandle,83.98,54.2,2,71.5,68.0,70.3,98.4,0.0,,,,,
Top 50 Composite,11,DGX,2026-07-23,DarvasBox,227.90,53.2,2,92.8,50.7,10.9,82.9,2.0,,,,,
Top 50 Composite,12,CVLG,2026-07-16,DarvasBox,48.21,53.0,2,82.9,24.9,54.7,51.6,0.0,,,,,
Top 50 Composite,13,TXO,2026-07-13,CupHandle,13.13,52.8,2,63.3,66.6,100.0,43.0,2.9,,,,,
Top 50 Composite,14,BRC,2026-07-23,CupHandle,93.68,52.7,2,73.6,34.6,99.0,48.8,0.0,,,,,
