List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,TPB,2026-01-09,CupHandle,109.97,75.6,2,72.4,87.6,78.1,36.6,0.0,,,,,
Top 50 Composite,2,KVUE,2026-01-20,CupHandle,17.59,74.3,3,72.9,74.9,78.1,69.1,0.0,,,,,
Top 50 Composite,3,OOMA,2026-01-13,CupHandle,12.12,74.0,3,71.7,74.1,91.7,48.9,0.0,,,,,
Top 50 Composite,4,AVNS,2026-01-15,CupHandle,12.34,72.4,3,69.7,89.9,64.6,64.7,0.0,,,,,
Top 50 Composite,5,IHS,2026-01-07,CupHandle,7.64,72.1,3,75.0,64.9,72.9,53.0,0.0,,,,,
Top 50 Composite,6,LTM,2026-01-13,CupHandle,58.47,71.9,3,75.5,71.2,52.6,71.6,0.0,,,,,
Top 50 Composite,7,ASGN,2026-01-21,CupHandle,51.05,69.3,3,76.8,79.2,18.8,60.4,0.0,,,,,
Top 50 Composite,8,JKS,2026-01-12,CupHandle,29.18,69.1,3,74.6,72.0,44.8,60.3,1.0,,,,,
Top 50 Composite,9,JEF,2026-01-07,CupHandle,64.67,68.5,3,77.5,64.2,40.6,41.7,1.0,,,,,
Top 50 Composite,10,GFI,2026-01-15,CupHandle,49.84,67.3,3,72.1,67.3,57.8,60.1,0.0,,,,,
Top 50 Composite,11,PAGS,2026-01-21,CupHandle,10.49,67.3,3,67.6,73.3,78.6,55.7,0.0,,,,,
Top 50 Composite,12,CMP,2026-01-23,CupHandle,25.57,67.2,3,76.2,64.6,37.0,52.7,0.0,,,,,
Top 50 Composite,13,CNM,2026-01-15,CupHandle,57.86,66.3,3,76.2,56.9,42.2,59.0,0.0,,,,,
Top 50 Composite,14,GBCI,2026-01-15,CupHandle,48.39,66.2,3,67.6,84.1,55.2,52.4,0.0,,,,,
Top 50 Composite,15,DAR,2026-01-15,CupHandle,40.43,66.2,3,74.9,69.9,28.1,61.9,0.0,,,,,
Top 50 Composite,16,SNDR,2026-01-06,CupHandle,28.56,66.0,3,66.6,70.8,85.4,42.3,0.0,,,,,
Top 50 Composite,17,LYV,2026-01-23,CupHandle,146.97,65.6,3,71.6,66.1,52.1,61.9,0.0,,,,,
Top 50 Composite,18,MUX,2026-01-20,CupHandle,24.49,65.4,3,74.4,66.6,32.3,70.1,3.4,,,,,
Top 50 Composite,19,BAP,2026-01-13,CupHandle,311.50,65.3,3,74.6,50.0,62.0,67.9,8.0,,,,,
Top 50 Composite,20,AD,2026-01-14,CupHandle,57.19,65.2,3,70.3,67.1,50.0,84.2,0.0,,,,,
Top 50 Composite,21,RAL,2026-01-23,CupHandle,53.73,64.9,4,71.4,66.5,50.0,58.4,0.0,,,,,
Top 50 Composite,22,TDW,2026-01-23,CupHandle,60.38,64.9,4,69.2,66.0,66.7,58.4,2.0,,,,,
Top 50 Composite,23,GBX,2026-01-07,CupHandle,50.61,64.7,4,75.7,74.2,11.5,46.7,0.0,,,,,
Top 50 Composite,24,CYD,2026-01-21,CupHandle,44.17,64.7,4,78.4,42.0,48.4,43.4,1.0,,,,,
Top 50 Composite,25,INR,2026-01-26,CupHandle,15.41,64.6,4,68.1,79.9,50.0,50.6,0.0,,,,,
Top 50 Composite,26,SSB,2026-01-22,CupHandle,100.56,64.6,4,70.2,82.0,30.2,59.0,0.0,,,,,
Top 50 Composite,27,CVLG,2026-01-06,CupHandle,24.66,64.4,4,73.7,72.2,28.1,39.6,0.0,,,,,
