List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,FIHL,2026-06-26,DarvasBox,24.74,95.2,1,93.1,65.0,100.0,49.9,11.4,,,,,
Top 50 Composite,2,WT,2026-07-09,CupHandle,19.86,81.6,1,79.7,62.7,66.7,50.5,0.0,,,,,
Top 50 Composite,3,KWR,2026-07-07,CupHandle,153.41,81.0,1,75.4,68.9,63.0,40.2,11.4,,,,,
Top 50 Composite,4,MSM,2026-07-01,DarvasBox,123.34,80.5,1,83.2,73.8,9.9,46.2,2.9,,,,,
Top 50 Composite,5,CX,2026-07-14,CupHandle,12.80,77.7,1,66.0,72.6,92.7,65.2,0.0,,,,,
Top 50 Composite,6,AMG,2026-06-30,CupHandle,338.40,77.0,1,73.7,68.0,81.2,35.4,0.0,,,,,
Top 50 Composite,7,GS,2026-07-14,DarvasBox,1140.00,76.4,1,77.5,68.0,46.4,48.9,0.0,,,,,
Top 50 Composite,8,RVLV,2026-06-26,CupHandle,23.76,76.2,1,76.9,71.0,51.6,40.6,5.7,,,,,
Top 50 Composite,9,TXO,2026-07-13,CupHandle,13.13,75.9,1,63.3,69.1,100.0,42.3,0.0,,,,,
Top 50 Composite,10,BCS,2026-07-14,CupHandle,27.53,75.7,1,76.0,66.1,46.9,46.1,0.0,,,,,
Top 50 Composite,11,HXL,2026-07-06,CupHandle,101.30,75.7,1,68.8,68.0,89.1,38.1,0.0,,,,,
Top 50 Composite,12,MUFG,2026-07-14,DarvasBox,22.50,75.2,1,79.5,71.1,27.6,49.7,3.7,,,,,
Top 50 Composite,13,WINN,2026-07-14,CupHandle,33.10,75.1,1,68.0,72.3,64.6,41.2,0.0,,,,,
Top 50 Composite,14,KFRC,2026-07-07,DarvasBox,54.40,74.9,1,78.6,58.1,50.0,63.5,0.0,,,,,
Top 50 Composite,15,NXG,2026-06-30,DarvasBox,64.71,74.8,1,89.0,24.1,33.9,58.4,11.4,,,,,
Top 50 Composite,16,KREF,2026-07-01,CupHandle,7.12,74.7,1,78.6,47.8,51.0,41.7,5.7,,,,,
Top 50 Composite,17,UPS,2026-07-09,CupHandle,110.74,74.1,1,65.0,83.1,76.7,42.8,11.4,,,,,
Top 50 Composite,18,EOD,2026-07-01,CupHandle,6.60,73.9,1,66.7,63.5,72.9,40.0,0.0,,,,,
Top 50 Composite,19,OMF,2026-07-14,CupHandle,59.96,73.2,1,71.0,73.3,38.0,53.6,5.7,,,,,
Top 50 Composite,20,HBB,2026-06-29,CupHandle,21.74,73.1,1,75.0,73.2,35.9,86.1,20.7,,,,,
Top 50 Composite,21,NMAI,2026-07-13,CupHandle,14.11,72.7,1,64.4,72.4,72.4,46.8,7.3,,,,,
Top 50 Composite,22,CUBI,2026-06-30,CupHandle,79.10,71.9,1,70.3,42.1,75.5,38.2,2.9,,,,,
Top 50 Composite,23,CNNE,2026-07-01,CupHandle,14.84,71.9,1,67.7,74.9,65.1,54.2,5.7,,,,,
Top 50 Composite,24,RMT,2026-06-30,DarvasBox,14.64,71.7,1,80.2,57.6,74.0,32.2,11.4,,,,,
Top 50 Composite,25,ETW,2026-06-30,CupHandle,9.64,71.6,1,65.2,70.4,59.9,38.0,0.0,,,,,
Top 50 Composite,26,TEI,2026-07-07,CupHandle,6.71,71.5,1,63.9,69.5,86.5,40.4,11.4,,,,,
Top 50 Composite,27,SAN,2026-07-08,CupHandle,13.57,71.3,1,75.4,42.0,59.4,44.3,11.4,,,,,
Top 50 Composite,28,RBSpF,2026-07-02,CupHandle,9.02,71.0,1,70.7,39.0,96.4,37.2,16.1,,,,,
Top 50 Composite,29,CPA,2026-07-08,CupHandle,147.38,70.9,1,72.2,37.0,88.0,43.6,11.4,,,,,
Top 50 Composite,30,SPXX,2026-06-30,Spoon,18.64,70.9,1,71.9,68.5,18.8,39.9,0.0,,,,,
Top 50 Composite,31,GE,2026-06-25,CupHandle,371.36,70.7,1,73.2,33.0,81.8,39.2,0.0,,,,,
