List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,FIHL,2026-06-26,DarvasBox,24.74,97.1,1,93.1,65.0,100.0,82.5,11.4,,,,,
Top 50 Composite,2,ACA,2026-06-22,DarvasBox,144.90,90.9,1,87.8,55.0,100.0,45.9,0.7,,,,,
Top 50 Composite,3,VNOpN,2026-06-16,CupHandle,17.53,86.7,1,100.0,65.0,100.0,92.6,20.1,,,,,
Top 50 Composite,4,CW,2026-06-18,DarvasBox,771.93,82.6,1,84.2,72.4,36.5,48.3,4.5,,,,,
Top 50 Composite,5,GKOS,2026-07-02,CupHandle,148.34,78.0,1,71.3,74.0,92.2,55.6,0.0,,,,,
Top 50 Composite,6,IFF,2026-06-30,CupHandle,79.22,77.1,1,69.2,73.3,83.9,64.0,0.0,,,,,
Top 50 Composite,7,PSTL,2026-06-26,DarvasBox,24.88,77.1,1,86.2,31.0,50.5,46.0,0.0,,,,,
Top 50 Composite,8,S,2026-07-06,CupHandle,18.15,76.4,1,74.3,70.4,70.8,64.1,0.7,,,,,
Top 50 Composite,9,GUT,2026-06-23,DarvasBox,6.48,76.2,1,87.4,43.6,32.8,52.0,1.0,,,,,
Top 50 Composite,10,MSM,2026-07-01,DarvasBox,123.34,75.8,1,83.2,71.1,9.9,78.6,0.0,,,,,
Top 50 Composite,11,NXG,2026-06-30,DarvasBox,64.71,75.7,1,89.0,40.2,39.1,100.0,0.2,,,,,
Top 50 Composite,12,UBS,2026-06-16,CupHandle,50.46,73.6,1,76.0,68.6,35.9,34.8,0.0,,,,,
Top 50 Composite,13,AGM,2026-06-23,CupHandle,189.38,72.6,1,77.4,50.6,47.9,52.8,0.0,,,,,
Top 50 Composite,14,AMG,2026-06-30,CupHandle,338.40,72.2,1,73.7,62.7,68.2,52.6,11.4,,,,,
Top 50 Composite,15,LION,2026-06-16,DarvasBox,16.36,72.2,1,90.5,15.0,69.8,36.8,12.1,,,,,
Top 50 Composite,16,SAN,2026-07-01,CupHandle,13.81,71.7,1,73.5,73.4,41.1,48.6,1.2,,,,,
Top 50 Composite,17,DT,2026-06-26,CupHandle,43.37,70.9,1,72.4,72.6,70.3,47.8,5.7,,,,,
Top 50 Composite,18,GE,2026-06-25,CupHandle,371.36,70.8,1,73.8,55.0,65.1,37.7,0.0,,,,,
Top 50 Composite,19,BOW,2026-06-29,CupHandle,30.01,70.7,1,74.8,55.2,60.9,53.1,0.4,,,,,
Top 50 Composite,20,PPG,2026-06-23,CupHandle,117.70,70.7,1,70.9,64.5,45.8,47.5,0.0,,,,,
Top 50 Composite,21,TDG,2026-06-16,Spoon,1301.20,70.3,1,70.4,70.8,46.4,50.3,17.1,,,,,
