List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,OS,2026-03-27,CupHandle,23.98,59.1,1,71.6,72.8,83.9,73.7,0.0,,,,,
Top 50 Composite,2,SSBI,2026-03-26,CupHandle,13.36,53.5,2,70.9,72.1,72.9,52.4,28.0,,,,,
Top 50 Composite,3,ASTH,2026-03-20,CupHandle,24.23,53.3,2,82.4,67.2,57.3,37.5,11.4,,,,,
Top 50 Composite,4,ARKR,2026-03-27,CupHandle,6.90,53.3,2,70.2,71.7,60.4,62.6,25.6,,,,,
Top 50 Composite,5,INVA,2026-03-20,CupHandle,21.70,51.6,2,65.3,72.5,86.5,47.1,0.0,,,,,
Top 50 Composite,6,DVUT,2026-03-09,CupHandle,29.22,51.4,2,77.6,68.0,50.0,81.1,15.0,,,,,
Top 50 Composite,7,DMLP,2026-03-20,CupHandle,27.57,51.3,2,69.8,69.6,53.6,62.1,0.0,,,,,
Top 50 Composite,8,INTG,2026-03-18,CupHandle,37.51,50.1,2,79.7,37.1,63.0,36.7,20.6,,,,,
Top 50 Composite,9,WEEI,2026-03-24,DarvasBox,24.65,49.2,2,75.5,28.2,57.8,83.9,6.4,,,,,
Top 50 Composite,10,PALD,2026-03-27,CupHandle,29.09,49.0,2,73.4,69.4,55.2,58.5,15.6,,,,,
Top 50 Composite,11,METD,2026-03-27,CupHandle,19.36,47.5,2,72.1,71.3,39.1,58.0,3.7,,,,,
Top 50 Composite,12,FIVE,2026-03-19,DarvasBox,235.17,47.1,2,88.4,15.0,25.0,43.5,0.4,,,,,
Top 50 Composite,13,AVS,2026-03-20,CupHandle,10.36,47.1,2,67.2,73.5,59.9,44.9,12.9,,,,,
Top 50 Composite,14,EHLD,2026-03-24,CupHandle,7.32,46.9,2,72.3,72.2,18.2,66.8,18.5,,,,,
Top 50 Composite,15,IAC,2026-03-26,CupHandle,39.88,46.5,2,63.2,61.2,62.5,53.0,0.0,,,,,
Top 50 Composite,16,LFMDP,2026-03-27,CupHandle,23.31,46.3,2,70.5,58.1,29.7,39.9,14.0,,,,,
Top 50 Composite,17,VLGEA,2026-03-16,CupHandle,42.79,46.2,2,68.6,68.0,36.5,51.4,6.6,,,,,
Top 50 Composite,18,AOUT,2026-03-27,CupHandle,9.10,45.8,2,61.9,73.9,66.1,42.5,7.2,,,,,
Top 50 Composite,19,ORKA,2026-03-13,DarvasBox,40.00,45.2,2,74.7,65.4,13.0,63.9,0.0,,,,,
Top 50 Composite,20,LBTYB,2026-03-23,CupHandle,13.44,45.2,2,65.3,46.2,82.3,36.3,13.8,,,,,
Top 50 Composite,21,AMSC,2026-03-23,CupHandle,30.80,45.1,2,60.3,74.9,75.5,66.8,11.4,,,,,
Top 50 Composite,22,TERN,2026-03-18,CupHandle,47.78,44.8,3,70.8,33.2,70.3,100.0,0.7,,,,,
Top 50 Composite,23,FFWM,2026-03-25,CupHandle,5.98,44.1,3,57.8,72.1,81.8,55.7,2.9,,,,,
Top 50 Composite,24,BCBP,2026-03-20,CupHandle,8.25,44.1,3,60.1,68.8,68.8,43.7,2.5,,,,,
Top 50 Composite,25,CENTA,2026-03-24,CupHandle,32.61,44.1,3,61.3,74.0,54.2,53.0,0.0,,,,,
Top 50 Composite,26,VRSN,2026-03-25,CupHandle,251.70,43.9,3,65.8,49.5,50.5,57.1,11.4,,,,,
Top 50 Composite,27,SHEN,2026-03-20,CupHandle,13.98,43.8,3,68.8,73.3,6.2,36.3,2.9,,,,,
Top 50 Composite,28,CVGW,2026-03-27,CupHandle,26.40,43.6,3,64.9,73.3,29.7,56.3,0.0,,,,,
Top 50 Composite,29,CVLG,2026-03-24,CupHandle,26.61,42.6,3,65.4,72.8,61.5,46.0,2.9,,,,,
Top 50 Composite,30,LSTR,2026-03-20,CupHandle,148.73,42.5,3,61.7,68.0,59.9,43.7,0.0,,,,,
Top 50 Composite,31,VMD,2026-03-09,DarvasBox,9.29,42.5,3,78.4,31.0,4.7,27.0,7.9,,,,,
Top 50 Composite,32,QCMD,2026-03-19,CupHandle,27.82,42.4,3,66.2,59.0,50.0,44.2,25.6,,,,,
Top 50 Composite,33,INTJ,2026-03-20,DarvasBox,7.99,42.4,3,67.5,68.0,36.5,92.0,17.5,,,,,
Top 50 Composite,34,STRD,2026-03-12,CupHandle,79.00,42.0,3,66.2,69.3,50.0,35.5,11.4,,,,,
Top 50 Composite,35,QQDN,2026-03-20,CupHandle,32.24,41.9,3,67.3,68.0,50.0,58.4,28.9,,,,,
Top 50 Composite,36,CZFS,2026-03-27,CupHandle,60.31,41.4,3,54.5,68.6,73.4,52.8,15.5,,,,,
Top 50 Composite,37,ASO,2026-03-10,CupHandle,59.96,40.9,3,59.6,73.9,85.9,39.1,2.9,,,,,
Top 50 Composite,38,UNFI,2026-03-26,CupHandle,45.12,40.8,3,67.8,68.0,7.8,57.8,0.0,,,,,
Top 50 Composite,39,LIN,2026-03-20,CupHandle,488.15,40.6,3,64.1,68.0,19.8,46.1,2.9,,,,,
Top 50 Composite,40,AIRG,2026-03-20,CupHandle,4.77,40.2,3,66.9,56.2,44.8,49.9,2.5,,,,,
Top 50 Composite,41,ALOT,2026-03-27,CupHandle,9.50,40.0,3,61.7,72.4,23.4,31.8,23.4,,,,,
Top 50 Composite,42,VIRT,2026-03-24,CupHandle,43.33,40.0,3,72.8,18.3,39.6,46.1,0.0,,,,,
Top 50 Composite,43,ZION,2026-03-25,CupHandle,57.20,39.9,3,59.4,56.2,71.4,54.1,11.4,,,,,
Top 50 Composite,44,ARLP,2026-03-19,DarvasBox,28.43,39.7,3,69.8,24.1,32.3,54.0,0.0,,,,,
Top 50 Composite,45,ILPT,2026-03-19,CupHandle,6.11,39.2,3,61.3,64.1,56.2,37.3,14.3,,,,,
Top 50 Composite,46,PRPO,2026-03-25,CupHandle,27.24,39.1,3,71.4,18.2,62.0,81.2,25.9,,,,,
Top 50 Composite,47,CMCSA,2026-03-09,CupHandle,31.04,38.8,3,63.8,66.8,41.1,31.0,11.4,,,,,
Top 50 Composite,48,KRUS,2026-03-27,CupHandle,66.06,38.4,3,59.6,74.4,60.9,63.8,11.4,,,,,
Top 50 Composite,49,BOSC,2026-03-27,CupHandle,5.03,38.4,3,59.8,49.5,33.9,51.7,12.4,,,,,
Top 50 Composite,50,FNLC,2026-03-23,CupHandle,28.15,38.0,3,51.3,73.2,64.6,40.1,14.3,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,RENEW,,,%  $   171.5,,,,,,,,NASDAQ_Yah,oo 125861.82,6              0,,
Top 20 Momentum,2,VIVK,,,%  $     2.2,,,,,,,,NASDAQ_Yah,oo  17109.30,2      2974361,,
Top 20 Momentum,3,GSIW,,,%  $    15.9,,,,,,,,NASDAQ_Yah,oo  15188.46,0        328810,,
Top 20 Momentum,4,ENZN,,,%  $     6.0,,,,,,,,NASDAQ_Yah,oo   9900.00,0         58539,,
Top 20 Momentum,5,ADV,,,%  $    27.4,,,,,,,,NASDAQ_Yah,oo   4877.37,9        901837,,
Top 20 Momentum,6,STFS,,,%  $     4.0,,,,,,,,NASDAQ_Yah,oo   3850.98,3        418910,,
Top 20 Momentum,7,DXST,,,%  $     3.0,,,,,,,,NASDAQ_Yah,oo   2951.88,0    112660489,,
Top 20 Momentum,8,DTCK,,,%  $     2.0,,,,,,,,NASDAQ_Yah,oo   2480.25,9      3770717,,
Top 20 Momentum,9,XTKG,,,%  $     1.0,,,,,,,,NASDAQ_Yah,oo   2310.71,8      1205052,,
