Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
KEYS,NYSE,2026-09-21,-0.052206,0.184827,-0.010526,0.008681,0.586633,0.997551,40.0,0,POS,0.088841,9.226512,-0.79997,1.278711,58.255356,2.646566,1.568217,1.096368,0.047584,3.703058,-0.565256,342.029999,8.594745,6.84431,18,7,100.0,100.0,80.0,50.0
GAP,NYSE,2026-09-21,-0.084594,0.105742,-0.140688,0.010417,0.47318,0.996331,40.0,0,POS,0.15862,0.97825,-0.719061,0.722956,51.167415,1.703397,-0.158902,0.878435,0.024393,8.152569,1.153446,21.25,1.577437,5.459059,18,7,100.0,100.0,80.0,50.0
GDIV,NYSE,2026-09-21,-0.063558,0.107642,-0.08239,0.010417,0.506427,0.994819,40.0,0,POS,0.053309,0.11833,-0.414478,0.503828,42.641368,2.861843,-0.046679,1.05118,-0.015905,2.498186,-0.24758,18.5646,-0.262716,-2.435358,18,7,100.0,100.0,80.0,50.0
GDDY,NYSE,2026-09-21,0.039027,0.160505,0.083201,0.010417,0.513491,0.994819,61.4,0,CupHandle,0.132977,3.723905,0.769733,1.314436,59.025796,4.288414,0.023529,1.02253,0.088605,7.395756,-1.125492,104.769997,0.287159,4.990476,18,7,100.0,100.0,80.0,50.0
GD,NYSE,2026-09-21,-0.104401,0.116724,-0.079334,0.008681,0.508096,0.997551,40.0,0,POS,0.10008,6.911305,-0.213709,1.22756,33.865016,-0.523033,-0.218765,1.056299,-0.057256,3.450704,-0.018435,353.899994,-0.815561,-6.022623,18,7,100.0,100.0,80.0,50.0
RNST,NYSE,2026-09-21,-0.01328,0.124313,-0.12835,0.007812,0.627705,1.0,40.0,0,POS,0.03717,0.788,2.499148,1.640369,39.827056,0.230668,0.035045,1.060188,-0.040124,3.22361,0.365242,40.52,-1.146624,-1.194825,18,7,100.0,100.0,80.0,50.0
ROG,NYSE,2026-09-21,0.003381,0.08215,-0.004814,0.011285,0.572642,0.993546,40.0,0,POS,0.096768,4.191874,-0.225848,1.368175,49.3779,-0.788912,0.343,1.069934,-0.003022,3.237563,-0.467275,129.850006,-1.628783,4.096527,18,7,100.0,100.0,80.0,50.0
GCO,NYSE,2026-09-21,-0.046654,0.101601,-0.084286,0.009549,0.59611,0.995114,40.0,0,POS,0.117739,1.668746,-0.767088,0.8865,45.445419,1.523313,-0.06633,1.100389,-0.055761,2.709332,0.390279,33.630001,-3.831856,0.0,18,7,100.0,100.0,80.0,50.0
ROK,NYSE,2026-09-21,-0.046602,0.071333,-0.033829,0.009549,0.566937,0.996763,40.0,0,POS,0.06661,9.568237,-0.025019,1.198922,47.253182,6.688602,0.200739,1.043079,-0.037418,5.87446,-1.016279,424.890015,1.442046,-1.050298,18,7,100.0,100.0,80.0,50.0
GATX,NYSE,2026-09-21,-0.013294,0.125015,-0.100801,0.008681,0.627855,0.997551,40.0,0,POS,0.035753,3.400748,0.072727,1.556718,55.918156,-0.417671,0.366037,0.996664,0.008754,3.004193,-0.034325,180.399994,2.441787,0.641559,18,7,100.0,100.0,80.0,50.0
