List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,FTXL,2026-04-08,DarvasBox,167.02,86.2,1,86.8,71.8,68.2,38.3,4.0,,,,,
Top 50 Composite,2,PTF,2026-04-08,DarvasBox,98.66,83.8,1,88.7,53.6,62.5,63.1,2.2,,,,,
Top 50 Composite,3,EZPW,2026-04-08,DarvasBox,28.03,83.0,1,80.1,65.8,75.0,43.9,0.0,,,,,
Top 50 Composite,4,AIFD,2026-04-09,DarvasBox,42.22,79.5,1,88.4,69.4,35.9,56.8,12.5,,,,,
Top 50 Composite,5,ASO,2026-04-08,CupHandle,56.20,78.7,1,71.5,68.0,93.8,37.9,11.4,,,,,
Top 50 Composite,6,MCHP,2026-04-08,CupHandle,70.73,78.5,1,73.3,62.3,92.2,44.4,0.7,,,,,
Top 50 Composite,7,FOSL,2026-04-08,CupHandle,5.20,78.0,1,74.6,68.0,92.7,50.9,1.4,,,,,
Top 50 Composite,8,DSGN,2026-04-06,DarvasBox,12.53,78.0,1,83.0,44.4,71.4,44.0,0.0,,,,,
Top 50 Composite,9,RDNW,2026-03-30,CupHandle,6.40,75.0,1,79.1,27.8,96.4,35.6,7.8,,,,,
Top 50 Composite,10,GRMN,2026-04-08,Spoon,252.79,73.2,1,71.0,66.9,74.5,54.6,1.2,,,,,
Top 50 Composite,11,MXL,2026-04-08,CupHandle,19.14,72.3,1,70.1,73.5,80.2,54.1,2.7,,,,,
Top 50 Composite,12,PIE,2026-04-13,DarvasBox,28.89,72.3,1,74.3,75.0,41.1,100.0,5.0,,,,,
Top 50 Composite,13,DCOM,2026-04-08,CupHandle,35.72,72.2,1,73.8,30.3,99.5,39.1,0.0,,,,,
Top 50 Composite,14,ASTH,2026-04-07,CupHandle,27.75,72.0,1,73.3,58.6,84.4,40.8,5.7,,,,,
Top 50 Composite,15,OPRA,2026-04-08,CupHandle,15.60,71.4,1,71.9,71.5,76.6,51.9,5.7,,,,,
Top 50 Composite,16,PENN,2026-03-31,CupHandle,15.03,70.6,1,72.3,49.8,88.0,40.9,11.4,,,,,
Top 50 Composite,17,FRME,2026-04-08,Spoon,40.85,69.6,1,73.8,15.0,100.0,40.7,0.0,,,,,
Top 50 Composite,18,SIXG,2026-04-14,DarvasBox,75.68,68.9,1,77.0,71.6,16.7,50.3,9.8,,,,,
Top 50 Composite,19,GCT,2026-04-08,CupHandle,45.55,68.8,1,75.4,57.3,64.1,47.0,0.7,,,,,
Top 50 Composite,20,SGC,2026-04-09,CupHandle,10.65,67.9,1,70.1,68.7,99.0,48.0,15.0,,,,,
Top 50 Composite,21,ON,2026-04-08,CupHandle,68.38,66.8,1,69.4,61.6,67.2,46.3,1.6,,,,,
Top 50 Composite,22,PSNY,2026-04-13,CupHandle,20.40,66.8,1,66.8,60.6,89.1,57.5,11.4,,,,,
Top 50 Composite,23,IAC,2026-03-26,CupHandle,39.88,66.2,1,63.2,68.0,85.4,47.6,0.2,,,,,
Top 50 Composite,24,TCBI,2026-04-08,CupHandle,100.42,66.2,1,68.1,35.0,92.2,37.3,0.0,,,,,
Top 50 Composite,25,AOSL,2026-04-14,CupHandle,30.38,65.9,1,71.9,68.0,35.4,89.9,12.1,,,,,
Top 50 Composite,26,OS,2026-03-27,CupHandle,23.98,64.7,1,71.6,70.6,80.2,82.2,0.0,,,,,
Top 50 Composite,27,FRHC,2026-04-09,CupHandle,151.15,64.4,1,70.1,69.1,38.0,64.1,17.1,,,,,
Top 50 Composite,28,VOLT,2026-04-09,DarvasBox,37.47,64.1,1,75.5,42.1,39.6,71.8,0.0,,,,,
Top 50 Composite,29,RELY,2026-04-14,CupHandle,17.92,63.7,1,67.7,68.0,57.8,56.6,8.0,,,,,
Top 50 Composite,30,MRTN,2026-04-09,CupHandle,13.95,63.6,1,68.5,22.1,96.4,46.3,11.4,,,,,
Top 50 Composite,31,SSBI,2026-03-26,CupHandle,13.36,63.2,1,70.9,62.2,72.4,36.0,20.8,,,,,
Top 50 Composite,32,RCEL,2026-04-09,CupHandle,4.54,62.4,1,65.5,72.5,51.6,72.4,6.4,,,,,
Top 50 Composite,33,EWZS,2026-04-07,CupHandle,14.65,62.4,1,65.4,71.7,51.6,27.9,12.1,,,,,
Top 50 Composite,34,NBN,2026-04-09,CupHandle,124.52,62.2,1,64.9,32.6,100.0,49.5,0.0,,,,,
Top 50 Composite,35,ACMR,2026-04-08,CupHandle,46.14,61.3,1,64.1,74.1,96.4,42.3,4.3,,,,,
Top 50 Composite,36,AMLX,2026-04-06,CupHandle,15.82,60.5,1,66.7,43.3,84.9,40.5,0.0,,,,,
Top 50 Composite,37,CDRO,2026-04-14,CupHandle,8.65,60.4,1,69.7,47.3,59.9,68.9,12.5,,,,,
Top 50 Composite,38,RAPP,2026-04-14,CupHandle,36.15,60.3,1,62.8,66.4,72.9,42.0,0.0,,,,,
Top 50 Composite,39,MRVL,2026-03-31,CupHandle,99.05,60.1,1,72.8,65.7,3.1,61.8,5.2,,,,,
Top 50 Composite,40,LANDO,2026-03-30,DarvasBox,20.65,60.0,1,79.3,69.1,0.5,63.6,12.3,,,,,
Top 50 Composite,41,RELL,2026-04-08,CupHandle,11.76,60.0,1,67.7,22.3,81.2,96.2,0.7,,,,,
Top 50 Composite,42,GHRS,2026-04-13,CupHandle,16.34,60.0,1,64.9,70.8,53.1,42.2,0.7,,,,,
Top 50 Composite,43,JAZZ,2026-04-06,CupHandle,186.85,59.9,1,65.8,47.9,65.1,53.2,0.0,,,,,
Top 50 Composite,44,CGEM,2026-04-13,CupHandle,14.25,59.7,1,68.8,27.7,71.4,44.7,0.0,,,,,
Top 50 Composite,45,BCAX,2026-03-30,CupHandle,19.04,59.7,1,67.3,70.9,29.2,50.9,0.0,,,,,
Top 50 Composite,46,XP,2026-04-08,CupHandle,19.79,59.7,1,60.5,65.7,73.4,49.9,0.7,,,,,
Top 50 Composite,47,TVTX,2026-04-09,CupHandle,31.44,59.4,1,67.0,68.0,21.4,100.0,5.1,,,,,
Top 50 Composite,48,DGII,2026-04-08,CupHandle,54.16,59.3,1,72.4,22.9,85.4,39.2,0.0,,,,,
Top 50 Composite,49,BOTT,2026-04-14,CupHandle,51.19,58.9,1,72.2,68.0,92.2,65.0,18.5,,,,,
Top 50 Composite,50,MASS,2026-04-08,CupHandle,7.03,58.9,1,62.7,54.4,80.7,45.2,6.4,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,VIVK,,,%  $     1.7,,,,,,,,NASDAQ_Yah,oo  12508.70,4        886780,,
Top 20 Momentum,2,JTAI,,,%  $     7.6,,,,,,,,NASDAQ_Yah,oo   7126.42,6     33321724,,
Top 20 Momentum,3,YYGH,,,%  $     1.6,,,,,,,,NASDAQ_Yah,oo   4163.16,2     47779455,,
Top 20 Momentum,4,ADV,,,%  $    28.4,,,,,,,,NASDAQ_Yah,oo   3549.55,3        409023,,
Top 20 Momentum,5,LBGJ,,,%  $     1.0,,,,,,,,NASDAQ_Yah,oo   3254.84,4    116122883,,
Top 20 Momentum,6,CENN,,,%  $     4.0,,,,,,,,NASDAQ_Yah,oo   3090.48,2      1597176,,
Top 20 Momentum,7,HCAI,,,%  $     5.2,,,,,,,,NASDAQ_Yah,oo   3019.76,1     25147477,,
Top 20 Momentum,8,BCAB,,,%  $     4.5,,,,,,,,NASDAQ_Yah,oo   2459.66,1        834886,,
Top 20 Momentum,9,PSTV,,,%  $     5.6,,,,,,,,NASDAQ_Yah,oo   2160.00,5      4174125,,
Top 20 Momentum,10,AKTX,,,%  $     4.6,,,,,,,,NASDAQ_Yah,oo   2034.26,1        280037,,
Top 20 Momentum,11,ATXG,,,%  $     5.3,,,,,,,,NASDAQ_Yah,oo   2018.11,8      2851086,,
Top 20 Momentum,12,MSAI,,,%  $     6.1,,,,,,,,NASDAQ_Yah,oo   1960.81,0      1260820,,
Top 20 Momentum,13,MODD,,,%  $     4.6,,,,,,,,NASDAQ_Yah,oo   1925.97,8        628396,,
Top 20 Momentum,14,JEM,,,%  $     1.5,,,,,,,,NASDAQ_Yah,oo   1787.50,1     27121363,,
Top 20 Momentum,15,ORGN,,,%  $     2.1,,,,,,,,NASDAQ_Yah,oo   1747.46,8        334015,,
Top 20 Momentum,16,EJH,,,%  $     1.8,,,,,,,,NASDAQ_Yah,oo   1664.71,0        853589,,
Top 20 Momentum,17,JDZG,,,%  $     1.2,,,,,,,,NASDAQ_Yah,oo   1317.58,9      8769516,,
Top 20 Momentum,18,HTCR,,,%  $     3.4,,,,,,,,NASDAQ_Yah,oo   1316.33,7        258066,,
Top 20 Momentum,19,EUDA,,,%  $     6.4,,,,,,,,NASDAQ_Yah,oo   1163.78,2         53067,,
Top 20 Momentum,20,QNCX,,,%  $     1.2,,,,,,,,NASDAQ_Yah,oo   1142.42,3    110815056,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,QQQ,,,   637.40,,,,,,,,NASDAQ_Yah,,,oo$ 30186628712,9.09
Top 20 Volume,2,NVDA,,,   198.87,,,,,,,,NASDAQ_Yah,,,oo$ 28404871428,13.16
Top 20 Volume,3,TSLA,,,   391.95,,,,,,,,NASDAQ_Yah,,,oo$ 27729053480,2.80
Top 20 Volume,4,MU,,,   456.23,,,,,,,,NASDAQ_Yah,,,oo$ 21178376636,24.03
Top 20 Volume,5,SNDK,,,   891.72,,,,,,,,NASDAQ_Yah,,,oo$ 15015666880,28.73
Top 20 Volume,6,MSFT,,,   411.22,,,,,,,,NASDAQ_Yah,,,oo$ 12196577323,11.33
Top 20 Volume,7,AMZN,,,   248.50,,,,,,,,NASDAQ_Yah,,,oo$ 11271498585,18.01
Top 20 Volume,8,META,,,   671.58,,,,,,,,NASDAQ_Yah,,,oo$ 10876190426,15.94
Top 20 Volume,9,AAPL,,,   266.43,,,,,,,,NASDAQ_Yah,,,oo$ 10323788495,4.22
Top 20 Volume,10,AVGO,,,   396.72,,,,,,,,NASDAQ_Yah,,,oo$  9393235118,26.55
Top 20 Volume,11,GOOGL,,,   337.12,,,,,,,,NASDAQ_Yah,,,oo$  8297656680,13.36
Top 20 Volume,12,PLTR,,,   142.15,,,,,,,,NASDAQ_Yah,,,oo$  7912801714,-2.96
Top 20 Volume,13,AMD,,,   258.12,,,,,,,,NASDAQ_Yah,,,oo$  7852111770,22.79
Top 20 Volume,14,INTC,,,    64.94,,,,,,,,NASDAQ_Yah,,,oo$  7844962395,35.21
Top 20 Volume,15,LITE,,,   824.01,,,,,,,,NASDAQ_Yah,,,oo$  5347923350,7.76
Top 20 Volume,16,GOOG,,,   334.47,,,,,,,,NASDAQ_Yah,,,oo$  5212720354,13.42
Top 20 Volume,17,TQQQ,,,    55.65,,,,,,,,NASDAQ_Yah,,,oo$  4938552354,28.73
Top 20 Volume,18,CRWV,,,   118.69,,,,,,,,NASDAQ_Yah,,,oo$  4549116421,51.31
Top 20 Volume,19,MRVL,,,   134.60,,,,,,,,NASDAQ_Yah,,,oo$  4025564569,26.14
Top 20 Volume,20,SMH,,,   453.00,,,,,,,,NASDAQ_Yah,,,oo$  3613024942,15.57
