Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AACB,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0105,0.0,0.007115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09587,0.675021,0,0,,,,50.0
AACBR,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0245,0.0,1.57986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.66667,-26.470589,0,0,,,,50.0
AACBU,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.5435,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AACG,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.119285,0.0,0.335989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.680681,3.53982,0,0,,,,50.0
AACI,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.01625,0.0,0.756451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201405,0.505052,0,0,,,,50.0
AACIU,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0255,0.0,0.122538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699298,0,0,,,,50.0
AADR,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.25868,0.0,0.653512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.888738,2.120814,0,0,,,,50.0
AAGR,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.000995,0.0,1.689642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.898989,-89.898989,0,0,,,,50.0
AAGRW,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AAL,NASDAQ,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.465495,0.0,1.171035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.888275,12.608694,0,0,,,,50.0
