List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,GLP,2026-02-11,CupHandle,48.44,73.4,3,68.9,88.2,86.5,70.9,11.3,,,,,
Top 50 Composite,2,USPH,2026-02-11,CupHandle,88.14,67.9,3,72.5,69.4,56.8,54.4,0.0,,,,,
Top 50 Composite,3,SEM,2026-02-12,CupHandle,16.29,66.8,3,71.6,67.7,56.8,61.8,0.0,,,,,
Top 50 Composite,4,KVUE,2026-02-04,CupHandle,18.01,66.3,3,76.9,71.7,13.5,58.8,0.0,,,,,
Top 50 Composite,5,MPW,2026-02-11,CupHandle,5.70,65.6,3,71.5,69.9,50.0,51.7,0.0,,,,,
Top 50 Composite,6,EME,2026-02-12,CupHandle,782.93,64.8,4,71.1,89.2,18.2,59.4,6.0,,,,,
Top 50 Composite,7,WHR,2026-02-04,CupHandle,87.69,63.2,4,76.0,73.4,6.8,32.9,1.0,,,,,
Top 50 Composite,8,PEBpE,2026-02-12,CupHandle,20.20,62.7,4,64.1,73.3,92.2,43.7,18.6,,,,,
Top 50 Composite,9,HY,2026-02-05,CupHandle,34.81,62.6,4,70.4,74.3,34.4,45.7,0.7,,,,,
Top 50 Composite,10,CMP,2026-01-23,CupHandle,25.57,61.0,4,76.1,59.6,12.0,42.2,0.0,,,,,
Top 50 Composite,11,SITE,2026-02-10,CupHandle,148.78,60.3,4,70.3,73.6,12.0,79.0,0.0,,,,,
Top 50 Composite,12,CDLR,2026-01-30,CupHandle,23.90,59.6,4,75.3,52.7,21.9,40.2,1.0,,,,,
Top 50 Composite,13,CTOS,2026-02-03,CupHandle,6.55,59.5,4,70.3,67.0,26.0,52.8,0.0,,,,,
Top 50 Composite,14,SRV,2026-02-09,CupHandle,42.40,59.0,4,63.2,72.3,68.2,51.7,10.0,,,,,
Top 50 Composite,15,LYV,2026-01-23,CupHandle,146.97,58.7,4,71.6,73.6,1.6,55.0,0.0,,,,,
Top 50 Composite,16,TPB,2026-02-04,CupHandle,127.13,58.5,4,72.3,46.4,46.4,35.3,0.0,,,,,
Top 50 Composite,17,TCAI,2026-01-30,CupHandle,33.58,58.3,4,64.9,75.0,50.0,56.8,13.8,,,,,
Top 50 Composite,18,AVNT,2026-02-11,CupHandle,40.87,58.3,4,68.7,86.2,0.5,46.3,1.0,,,,,
Top 50 Composite,19,RAL,2026-02-04,CupHandle,56.28,58.3,4,67.4,57.3,50.0,71.2,2.3,,,,,
Top 50 Composite,20,ATR,2026-02-04,CupHandle,129.23,57.9,4,67.5,74.5,21.9,61.7,2.8,,,,,
Top 50 Composite,21,APD,2026-01-30,CupHandle,272.50,57.8,4,69.2,69.4,25.0,34.4,0.0,,,,,
Top 50 Composite,22,NVGS,2026-02-04,CupHandle,17.69,57.6,4,72.4,63.6,8.3,48.0,0.0,,,,,
Top 50 Composite,23,ECVT,2026-01-29,CupHandle,10.82,57.6,4,73.5,62.2,1.6,54.3,0.0,,,,,
Top 50 Composite,24,AXR,2026-02-12,CupHandle,23.69,57.6,4,65.4,50.0,76.6,97.5,20.9,,,,,
Top 50 Composite,25,CVEO,2026-02-06,CupHandle,27.55,57.5,4,71.2,60.2,13.5,97.0,10.3,,,,,
Top 50 Composite,26,AVY,2026-02-04,CupHandle,193.13,57.4,4,64.2,89.5,19.8,42.4,0.0,,,,,
Top 50 Composite,27,UNFI,2026-02-05,CupHandle,39.70,57.3,4,66.5,64.0,46.4,41.6,0.0,,,,,
Top 50 Composite,28,LIN,2026-02-05,CupHandle,459.69,57.3,4,67.3,87.1,0.5,56.8,2.9,,,,,
Top 50 Composite,29,BZH,2026-02-04,CupHandle,24.54,57.3,4,70.4,75.9,3.1,36.3,1.0,,,,,
Top 50 Composite,30,ASC,2026-02-12,CupHandle,13.10,57.0,4,68.9,60.9,30.7,52.1,0.0,,,,,
Top 50 Composite,31,CNM,2026-02-10,CupHandle,57.83,56.6,4,71.1,62.8,12.0,48.5,0.0,,,,,
Top 50 Composite,32,GXO,2026-01-28,CupHandle,57.56,56.4,4,74.9,50.0,0.5,72.5,1.2,,,,,
Top 50 Composite,33,SI,2026-02-02,CupHandle,14.25,55.9,4,68.5,45.4,50.0,78.2,8.3,,,,,
Top 50 Composite,34,CBT,2026-02-04,CupHandle,78.73,55.8,4,73.5,57.4,2.1,42.6,0.0,,,,,
Top 50 Composite,35,NYT,2026-02-02,CupHandle,73.70,55.6,4,69.9,66.6,3.6,64.9,1.1,,,,,
Top 50 Composite,36,ESI,2026-01-28,CupHandle,29.89,55.6,4,73.1,56.0,0.5,61.0,0.0,,,,,
Top 50 Composite,37,CE,2026-02-04,CupHandle,52.81,55.5,4,76.2,43.9,0.5,58.2,0.4,,,,,
Top 50 Composite,38,DECK,2026-01-30,CupHandle,119.34,55.3,4,71.6,64.7,4.7,28.3,1.0,,,,,
Top 50 Composite,39,PRLB,2026-02-06,CupHandle,67.17,55.3,4,67.3,72.8,4.2,87.0,4.4,,,,,
Top 50 Composite,40,OC,2026-02-04,CupHandle,132.83,55.2,4,74.6,49.0,6.8,38.5,0.0,,,,,
Top 50 Composite,41,NPO,2026-02-03,CupHandle,245.49,54.9,4,65.2,70.0,24.0,64.5,0.0,,,,,
Top 50 Composite,42,REZI,2026-02-11,CupHandle,36.40,54.7,4,69.2,44.6,42.7,49.8,0.0,,,,,
Top 50 Composite,43,HD,2026-02-04,CupHandle,387.20,54.6,4,63.9,65.2,46.4,37.1,0.0,,,,,
Top 50 Composite,44,ALG,2026-02-04,CupHandle,203.23,54.1,4,66.6,59.7,35.9,35.4,0.3,,,,,
Top 50 Composite,45,SDRL,2026-02-09,CupHandle,41.18,54.0,4,69.4,59.1,1.6,90.4,0.0,,,,,
Top 50 Composite,46,MTZ,2026-02-03,CupHandle,249.51,53.9,4,66.8,64.1,21.4,52.6,0.7,,,,,
Top 50 Composite,47,TWI,2026-02-04,CupHandle,10.65,53.6,4,69.9,62.7,0.5,54.3,0.0,,,,,
Top 50 Composite,48,STM,2026-01-28,CupHandle,30.33,53.2,4,66.9,70.3,0.5,74.6,2.0,,,,,
Top 50 Composite,49,GEF,2026-02-05,CupHandle,73.96,53.2,4,66.4,74.5,4.2,45.5,0.0,,,,,
Top 50 Composite,50,STNG,2026-02-12,CupHandle,67.77,53.1,4,68.3,58.5,13.5,59.5,0.0,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,AWP,,,    12.27,,,,,,,,NYSE_Yahoo,214.63,360628,,
Top 20 Momentum,2,FSLY,,,    16.04,,,,,,,,NYSE_Yahoo,74.92,9843669,,
Top 20 Momentum,3,MOD,,,   215.45,,,,,,,,NYSE_Yahoo,63.39,1700865,,
Top 20 Momentum,4,VAL,,,    88.89,,,,,,,,NYSE_Yahoo,62.45,2293848,,
Top 20 Momentum,5,GOLD,,,    60.91,,,,,,,,NYSE_Yahoo,51.93,1041586,,
Top 20 Momentum,6,PKST,,,    20.81,,,,,,,,NYSE_Yahoo,48.75,1094515,,
Top 20 Momentum,7,SKM,,,    30.78,,,,,,,,NYSE_Yahoo,47.20,2035490,,
Top 20 Momentum,8,BKD,,,    16.31,,,,,,,,NYSE_Yahoo,44.98,6490349,,
Top 20 Momentum,9,EGHT,,,     2.55,,,,,,,,NYSE_Yahoo,44.89,3103440,,
Top 20 Momentum,10,RRTS,,,     3.40,,,,,,,,NYSE_Yahoo,44.07,6817,,
Top 20 Momentum,11,GLW,,,   133.46,,,,,,,,NYSE_Yahoo,42.75,10674174,,
Top 20 Momentum,12,EVMN,,,    27.88,,,,,,,,NYSE_Yahoo,42.24,1127763,,
Top 20 Momentum,13,SRI,,,     8.58,,,,,,,,NYSE_Yahoo,42.05,227945,,
Top 20 Momentum,14,DVA,,,   149.97,,,,,,,,NYSE_Yahoo,41.70,1492234,,
Top 20 Momentum,15,DHX,,,     2.40,,,,,,,,NYSE_Yahoo,39.53,1156548,,
Top 20 Momentum,16,GNRC,,,   224.45,,,,,,,,NYSE_Yahoo,39.04,1397567,,
Top 20 Momentum,17,RIG,,,     6.03,,,,,,,,NYSE_Yahoo,38.94,56735325,,
Top 20 Momentum,18,CPS,,,    45.20,,,,,,,,NYSE_Yahoo,37.18,211863,,
Top 20 Momentum,19,CpS,,,    45.20,,,,,,,,NYSE_Yahoo,37.18,211863,,
Top 20 Momentum,20,VRT,,,   236.51,,,,,,,,NYSE_Yahoo,37.08,6290903,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,PLTR,,,   129.13,,,,,,,,NYSE_Yahoo,,,  9566458075,-11.91
Top 20 Volume,2,GEB.CL,,,  2870.00,,,,,,,,NYSE_Yahoo,,,  8423764265,-12.37
Top 20 Volume,3,ORCL,,,   156.48,,,,,,,,NYSE_Yahoo,,,  5799715099,-4.92
Top 20 Volume,4,TSM,,,   368.10,,,,,,,,NYSE_Yahoo,,,  5535986152,11.36
Top 20 Volume,5,LLY,,,  1038.27,,,,,,,,NYSE_Yahoo,,,  4540453535,0.11
