List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,BDL,2026-02-25,CupHandle,33.70,63.6,4,70.3,56.6,79.7,65.4,20.9,,,,,
Top 50 Composite,2,SIM,2026-02-20,CupHandle,32.48,62.9,4,83.0,31.7,34.9,64.8,21.9,,,,,
Top 50 Composite,3,BKTI,2026-02-25,CupHandle,85.98,58.3,4,65.6,68.2,57.8,51.0,13.7,,,,,
Top 50 Composite,4,SCCF,2026-02-23,CupHandle,23.55,57.6,4,57.1,70.4,96.4,97.5,19.7,,,,,
Top 50 Composite,5,ACU,2026-02-20,CupHandle,44.80,56.6,4,65.5,62.0,54.7,74.6,18.3,,,,,
Top 50 Composite,6,ESP,2026-02-09,DarvasBox,60.14,55.3,4,75.9,52.6,4.7,35.1,16.3,,,,,
Top 50 Composite,7,BHM,2026-02-17,CupHandle,10.82,54.2,4,75.4,30.0,45.8,20.3,20.3,,,,,
Top 50 Composite,8,LGL,2026-02-20,CupHandle,7.39,53.7,4,65.2,71.1,30.7,53.3,18.6,,,,,
Top 50 Composite,9,CIX,2026-02-13,CupHandle,24.58,48.7,4,63.4,43.7,62.0,37.4,19.4,,,,,
Top 50 Composite,10,LGCY,2026-02-13,CupHandle,11.55,48.5,4,62.0,67.6,17.2,63.7,10.3,,,,,
Top 50 Composite,11,CKX,2026-02-20,CupHandle,11.99,46.3,4,68.3,32.9,25.0,70.5,21.6,,,,,
Top 50 Composite,12,NML,2026-02-11,CupHandle,9.74,39.1,4,55.0,73.2,0.5,37.5,0.0,,,,,
Top 50 Composite,13,RLGT,2026-02-09,CupHandle,7.04,32.4,4,59.6,30.6,1.6,37.0,1.0,,,,,
Top 50 Composite,14,OBE,2026-02-11,DarvasBox,8.03,27.8,4,54.8,31.7,3.1,39.9,0.0,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,TCGL,,,   172.84,,,,,,,,AMEX_Yahoo,1879.84,2860967,,
Top 20 Momentum,2,MWG,,,     2.27,,,,,,,,AMEX_Yahoo,870.09,268972,,
Top 20 Momentum,3,SIF,,,    14.17,,,,,,,,AMEX_Yahoo,118.00,139923,,
Top 20 Momentum,4,CATX,,,     5.55,,,,,,,,AMEX_Yahoo,116.80,7324362,,
Top 20 Momentum,5,ARMP,,,    10.63,,,,,,,,AMEX_Yahoo,64.55,54409,,
Top 20 Momentum,6,PLX,,,     3.03,,,,,,,,AMEX_Yahoo,47.09,1846954,,
Top 20 Momentum,7,PZG,,,     2.43,,,,,,,,AMEX_Yahoo,35.00,3118060,,
Top 20 Momentum,8,LGCY,,,    13.50,,,,,,,,AMEX_Yahoo,34.19,77273,,
Top 20 Momentum,9,NEWP,,,     5.41,,,,,,,,AMEX_Yahoo,30.68,1185935,,
Top 20 Momentum,10,MI,,,     5.12,,,,,,,,AMEX_Yahoo,28.00,13954,,
Top 20 Momentum,11,PTN,,,    20.96,,,,,,,,AMEX_Yahoo,23.66,23746,,
Top 20 Momentum,12,MCRP,,,     4.00,,,,,,,,AMEX_Yahoo,22.32,296172,,
Top 20 Momentum,13,SENS,,,     8.31,,,,,,,,AMEX_Yahoo,21.85,504699,,
Top 20 Momentum,14,LCTX,,,     1.90,,,,,,,,AMEX_Yahoo,20.25,1234814,,
Top 20 Momentum,15,REI,,,     1.29,,,,,,,,AMEX_Yahoo,18.35,4050769,,
Top 20 Momentum,16,GENC,,,    15.99,,,,,,,,AMEX_Yahoo,18.18,29677,,
Top 20 Momentum,17,MGLD,,,     1.10,,,,,,,,AMEX_Yahoo,17.02,836921,,
Top 20 Momentum,18,NHC,,,   160.33,,,,,,,,AMEX_Yahoo,15.27,70550,,
Top 20 Momentum,19,EPM,,,     4.34,,,,,,,,AMEX_Yahoo,13.32,370343,,
Top 20 Momentum,20,NRXS,,,     5.28,,,,,,,,AMEX_Yahoo,13.30,81125,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,BMNR,,,    21.50,,,,,,,,AMEX_Yahoo,,,    831468904,8.92
Top 20 Volume,2,LEU,,,   210.63,,,,,,,,AMEX_Yahoo,,,    237992738,13.73
Top 20 Volume,3,BTG,,,     6.20,,,,,,,,AMEX_Yahoo,,,    236301745,23.51
Top 20 Volume,4,UUUU,,,    22.60,,,,,,,,AMEX_Yahoo,,,    218287855,6.10
Top 20 Volume,5,NGD,,,    12.19,,,,,,,,AMEX_Yahoo,,,    205545975,18.01
Top 20 Volume,6,EQX,,,    18.11,,,,,,,,AMEX_Yahoo,,,    199368862,20.25
Top 20 Volume,7,DNN,,,     4.23,,,,,,,,AMEX_Yahoo,,,    188311323,10.44
Top 20 Volume,8,AAp,,,    50.44,,,,,,,,AMEX_Yahoo,,,    142293652,-13.36
Top 20 Volume,9,UEC,,,    15.63,,,,,,,,AMEX_Yahoo,,,    124542592,2.76
Top 20 Volume,10,SEB,,,  5010.00,,,,,,,,AMEX_Yahoo,,,    115506051,-10.34
Top 20 Volume,11,SVM,,,    13.13,,,,,,,,AMEX_Yahoo,,,     78342430,28.98
Top 20 Volume,12,IMO,,,   116.21,,,,,,,,AMEX_Yahoo,,,     73981610,-0.12
Top 20 Volume,13,UAMY,,,     9.15,,,,,,,,AMEX_Yahoo,,,     73880889,23.82
Top 20 Volume,14,USAS,,,     8.92,,,,,,,,AMEX_Yahoo,,,     69042029,24.23
Top 20 Volume,15,VZLA,,,     3.93,,,,,,,,AMEX_Yahoo,,,     57659923,8.26
Top 20 Volume,16,PLMr,,,   121.68,,,,,,,,AMEX_Yahoo,,,     52956110,-4.20
Top 20 Volume,17,TGB,,,     8.28,,,,,,,,AMEX_Yahoo,,,     51407642,5.48
Top 20 Volume,18,ASM,,,     8.89,,,,,,,,AMEX_Yahoo,,,     44991464,-4.20
Top 20 Volume,19,ORLA,,,    19.94,,,,,,,,AMEX_Yahoo,,,     39794604,23.85
Top 20 Volume,20,NG,,,    11.85,,,,,,,,AMEX_Yahoo,,,     39069559,16.52
