List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,OPHC,2026-06-15,DarvasBox,5.75,86.2,1,81.3,71.6,82.3,100.0,9.9,,,,,
Top 50 Composite,2,AAXJ,2026-06-01,DarvasBox,122.28,82.8,1,91.1,62.1,32.8,39.9,0.0,,,,,
Top 50 Composite,3,PCB,2026-06-18,DarvasBox,26.80,81.1,1,86.9,43.7,61.5,56.5,10.6,,,,,
Top 50 Composite,4,PLXS,2026-06-03,DarvasBox,287.55,80.9,1,82.3,70.1,37.0,46.5,0.6,,,,,
Top 50 Composite,5,EMXC,2026-06-01,DarvasBox,103.67,80.1,1,83.6,62.0,31.8,44.4,0.0,,,,,
Top 50 Composite,6,SUPP,2026-06-11,CupHandle,83.97,80.1,1,78.6,67.8,67.2,32.9,15.9,,,,,
Top 50 Composite,7,BWFG,2026-06-09,DarvasBox,55.31,79.5,1,81.0,34.8,74.5,77.9,5.9,,,,,
Top 50 Composite,8,AFSC,2026-06-16,DarvasBox,37.50,79.4,1,82.5,64.9,40.6,88.8,30.7,,,,,
Top 50 Composite,9,AMLX,2026-06-04,CupHandle,14.31,78.3,1,74.2,68.9,62.5,61.8,0.0,,,,,
Top 50 Composite,10,CACC,2026-05-29,CupHandle,573.64,77.8,1,79.4,59.8,54.2,78.8,3.2,,,,,
Top 50 Composite,11,VCEL,2026-06-18,CupHandle,40.10,77.6,1,72.6,73.5,81.8,63.9,5.7,,,,,
Top 50 Composite,12,PKOH,2026-06-18,DarvasBox,36.00,76.9,1,78.4,62.3,58.9,53.4,4.1,,,,,
Top 50 Composite,13,WLFC,2026-06-11,CupHandle,191.84,76.7,1,69.7,68.0,93.2,61.3,0.4,,,,,
Top 50 Composite,14,HWBK,2026-06-17,DarvasBox,38.09,76.7,1,81.4,60.4,28.1,85.9,13.0,,,,,
Top 50 Composite,15,PTF,2026-06-01,DarvasBox,130.47,76.1,1,80.3,62.0,21.9,83.9,0.7,,,,,
Top 50 Composite,16,TRVI,2026-06-16,CupHandle,15.40,75.7,1,70.8,68.0,93.2,90.8,3.8,,,,,
Top 50 Composite,17,JBLU,2026-06-15,CupHandle,5.36,74.5,1,73.0,57.1,83.9,59.3,0.7,,,,,
Top 50 Composite,18,VACHU,2026-06-03,DarvasBox,18.15,74.3,1,85.9,28.7,31.8,95.3,20.6,,,,,
Top 50 Composite,19,QQQA,2026-06-15,DarvasBox,85.93,74.0,1,83.8,62.7,0.5,80.6,5.9,,,,,
Top 50 Composite,20,EXPE,2026-06-18,CupHandle,240.90,74.0,1,65.0,66.8,88.0,54.9,5.7,,,,,
Top 50 Composite,21,NFXS,2026-06-18,CupHandle,20.12,73.3,1,77.4,44.2,68.8,69.8,13.0,,,,,
Top 50 Composite,22,SEEM,2026-06-03,DarvasBox,40.65,72.4,1,79.6,54.2,26.0,48.1,9.0,,,,,
Top 50 Composite,23,ARWR,2026-06-18,CupHandle,81.82,72.4,1,71.3,68.0,56.8,63.9,0.0,,,,,
Top 50 Composite,24,AIFD,2026-06-02,DarvasBox,57.29,72.0,1,80.1,58.7,10.9,55.7,10.5,,,,,
