Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
A,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.551245,0.0,1.118103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960536,0.486707,0,0,,,,50.0
AA,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.503041,0.0,0.85197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878172,-13.487606,0,0,,,,50.0
AAM,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.02905,0.0,1.479978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093723,0.178555,0,0,,,,50.0
AAMI,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.314624,0.0,0.894476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794624,10.818661,0,0,,,,50.0
AAP,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.26455,0.0,0.983007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.717459,2.857669,0,0,,,,50.0
AAPw,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.921682,0.0,1.060342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.362359,14.042922,0,0,,,,50.0
AAT,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.39894,0.0,0.915304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251204,8.34192,0,0,,,,50.0
AAUC,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.704695,0.0,0.705576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.544272,-6.152872,0,0,,,,50.0
AApB,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.385425,0.0,0.906596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.224634,25.669953,0,0,,,,50.0
AB,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.69088,0.0,1.315372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.012396,2.839868,0,0,,,,50.0
ABBV,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,5.327827,0.0,0.824288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.444338,-2.268881,0,0,,,,50.0
ABCB,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.636,0.0,0.64538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122019,4.417084,0,0,,,,50.0
ABEV,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.095745,0.0,1.63183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.448271,3.134793,0,0,,,,50.0
ABG,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,7.633503,0.0,0.842377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.290574,-1.769608,0,0,,,,50.0
ABM,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.798424,0.0,0.804126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.927301,2.472601,0,0,,,,50.0
ABR,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.244385,0.0,1.884677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.079443,-3.866666,0,0,,,,50.0
ABT,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.372458,0.0,0.997969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.745584,-15.404797,0,0,,,,50.0
ABX,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.346195,0.0,1.289198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.813556,11.822661,0,0,,,,50.0
ACA,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,4.50059,0.0,1.115912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.151972,16.484677,0,0,,,,50.0
ACB,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.2015,0.0,0.489349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.011492,-0.58309,0,0,,,,50.0
ACCO,NYSE,2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.1559,0.0,1.122022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278479,34.219268,0,0,,,,50.0
