Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
A,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.102016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.918656,9.055931,0,0,,,,50.0
AA,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.921956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.14651,11.88406,0,0,,,,50.0
AAM,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.02905,0.0,1.479978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093723,0.178555,0,0,,,,50.0
AAMI,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.3201,0.0,1.020782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71839,28.165226,0,0,,,,50.0
AAP,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.258926,0.0,1.015648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312331,18.928427,0,0,,,,50.0
AAPB,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.14841,0.0,1.453203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555004,16.680436,0,0,,,,50.0
AAPW,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.80893,0.0,0.43384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.080287,7.748317,0,0,,,,50.0
AAPw,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.80893,0.0,0.43384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.080287,7.748317,0,0,,,,50.0
AAT,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.4005,0.0,0.758133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.157566,10.10582,0,0,,,,50.0
AAUC,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.302745,0.0,0.821991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078339,2.740169,0,0,,,,50.0
AApB,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.14841,0.0,1.453203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555004,16.680436,0,0,,,,50.0
AB,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.951225,0.0,0.556729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.261374,3.817406,0,0,,,,50.0
ABBV,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.916719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211601,1.04253,0,0,,,,50.0
ABCB,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.662249,0.0,0.951164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.920587,14.270403,0,0,,,,50.0
ABEV,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.083245,0.0,0.868317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.388718,8.928572,0,0,,,,50.0
ABG,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,5.982555,0.0,0.952446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64706,11.890777,0,0,,,,50.0
ABM,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.893,0.0,0.609357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.854955,7.599996,0,0,,,,50.0
ABR,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.772871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800003,2.298854,0,0,,,,50.0
ABT,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.090912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.479567,-9.683743,0,0,,,,50.0
ABX,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.469765,0.0,0.725577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.039413,2.660751,0,0,,,,50.0
ACA,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.621926,0.0,0.770836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58065,12.048552,0,0,,,,50.0
ACB,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.153255,0.0,1.008298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70554,8.284023,0,0,,,,50.0
ACCO,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.107415,0.0,0.749319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.295678,10.92715,0,0,,,,50.0
ACEL,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.290755,0.0,0.805461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.359176,8.401087,0,0,,,,50.0
ACH,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.185795,0.0,0.969459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.572952,65.517239,0,0,,,,50.0
ACHR,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.337,0.0,0.939096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.148149,1.663892,0,0,,,,50.0
ACI,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.537885,0.0,1.514355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.356481,-3.690885,0,0,,,,50.0
ACIW,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.297,0.0,1.17523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.481579,12.071575,0,0,,,,50.0
ACIw,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.297,0.0,1.17523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.481579,12.071575,0,0,,,,50.0
ACL,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,747.5,0.0,1.566835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.616162,35.168196,0,0,,,,50.0
ACLO,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.05292,0.0,2.618073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150944,0.119682,0,0,,,,50.0
ACM,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.580506,0.0,0.825576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.612878,-4.107616,0,0,,,,50.0
ACN,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,7.862111,0.0,0.728025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.093018,-2.898555,0,0,,,,50.0
ACP,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.082415,0.0,1.174449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.694918,2.079398,0,0,,,,50.0
ACPPA,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.315272,0.0,0.939872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000504,-1.751819,0,0,,,,50.0
ACPpA,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.315272,0.0,0.939872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000504,-1.751819,0,0,,,,50.0
ACR,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.371555,0.0,0.700502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.371896,8.395324,0,0,,,,50.0
ACRE,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.137885,0.0,0.840735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.577693,9.730855,0,0,,,,50.0
ACV,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.81159,0.0,0.971027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.230157,0.47263,0,0,,,,50.0
ACVA,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.2775,0.0,0.833756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.935336,6.131077,0,0,,,,50.0
AD,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.166245,0.0,0.284589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.355182,7.095532,0,0,,,,50.0
ADC,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.304001,0.0,0.802464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.650251,1.004196,0,0,,,,50.0
ADCT,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.24747,0.0,1.410417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.438508,5.9406,0,0,,,,50.0
ADM,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.33208,0.0,0.801918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.85774,-2.331,0,0,,,,50.0
ADNT,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.909995,0.0,0.983244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709113,10.16178,0,0,,,,50.0
ADT,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.169395,0.0,0.782081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.023774,10.318662,0,0,,,,50.0
ADX,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.41424,0.0,1.149038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042551,7.197133,0,0,,,,50.0
AEB,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AEE,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.00625,0.0,0.826603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.652268,2.875138,0,0,,,,50.0
AEFC,NYSE,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.255375,0.0,0.783209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.050673,1.476583,0,0,,,,50.0
