List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,IHD,2026-06-03,DarvasBox,8.02,94.6,1,93.7,69.5,67.7,100.0,0.0,,,,,
Top 50 Composite,2,BNS,2026-05-27,DarvasBox,80.68,89.1,1,83.8,59.2,64.1,43.3,0.0,,,,,
Top 50 Composite,3,XHR,2026-06-03,DarvasBox,17.76,87.7,1,81.8,74.3,68.2,62.2,0.8,,,,,
Top 50 Composite,4,RCpC,2026-05-28,CupHandle,13.00,85.8,1,86.1,67.2,76.0,6.9,37.8,,,,,
Top 50 Composite,5,PDM,2026-06-04,CupHandle,8.92,85.8,1,78.5,74.3,80.2,59.6,5.7,,,,,
Top 50 Composite,6,VIRT,2026-05-19,DarvasBox,54.16,85.7,1,82.1,87.5,37.5,58.6,0.0,,,,,
Top 50 Composite,7,TD,2026-05-27,DarvasBox,112.20,85.6,1,84.3,51.8,52.1,65.4,0.0,,,,,
Top 50 Composite,8,RCPC,2026-05-28,CupHandle,13.00,85.4,1,84.1,67.1,77.6,6.9,37.8,,,,,
Top 50 Composite,9,KREF,2026-06-04,CupHandle,7.04,85.0,1,76.6,71.9,94.8,52.2,22.9,,,,,
Top 50 Composite,10,NFJ,2026-06-02,DarvasBox,15.06,83.6,1,74.1,67.7,76.0,58.8,0.0,,,,,
Top 50 Composite,11,FRT,2026-05-29,DarvasBox,119.63,82.3,1,81.3,68.0,45.8,44.8,7.1,,,,,
Top 50 Composite,12,RDDT,2026-05-29,CupHandle,176.00,81.7,1,78.1,55.1,100.0,47.0,11.4,,,,,
Top 50 Composite,13,SPMC,2026-05-29,CupHandle,11.25,81.7,1,81.1,65.0,56.2,46.3,22.3,,,,,
Top 50 Composite,14,OMF,2026-05-29,CupHandle,55.31,81.0,1,69.7,69.4,97.4,46.4,11.4,,,,,
Top 50 Composite,15,NAZ,2026-06-03,DarvasBox,13.14,79.9,1,74.1,73.5,60.4,65.0,11.6,,,,,
Top 50 Composite,16,SLF,2026-05-26,CupHandle,73.01,79.7,1,73.9,69.3,75.0,33.2,11.4,,,,,
Top 50 Composite,17,VMI,2026-06-02,CupHandle,543.48,79.7,1,74.7,55.0,87.0,58.8,0.0,,,,,
Top 50 Composite,18,MGA,2026-06-02,CupHandle,68.11,79.6,1,76.7,55.0,70.8,50.7,0.0,,,,,
Top 50 Composite,19,ODC,2026-06-04,DarvasBox,84.08,79.1,1,88.2,68.0,14.6,57.6,3.1,,,,,
Top 50 Composite,20,IHG,2026-05-27,CupHandle,159.17,78.8,1,70.4,68.0,94.3,55.6,0.0,,,,,
Top 50 Composite,21,MS,2026-05-29,CupHandle,208.00,78.4,1,74.2,50.4,100.0,57.0,11.4,,,,,
Top 50 Composite,22,RS,2026-05-29,CupHandle,380.77,77.8,1,79.2,68.0,39.1,39.8,0.0,,,,,
Top 50 Composite,23,IX,2026-06-03,CupHandle,39.25,77.7,1,79.5,39.1,58.9,86.7,0.0,,,,,
Top 50 Composite,24,ZGN,2026-05-28,DarvasBox,14.92,77.3,1,78.0,52.9,63.0,84.3,0.0,,,,,
Top 50 Composite,25,ATI,2026-05-29,DarvasBox,175.16,77.2,1,76.4,55.0,76.6,46.1,0.0,,,,,
