Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
A,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.7325,0.0,1.108862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.976742,-8.805123,0,0,,,,50.0
AA,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.6594,0.0,1.015941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.946239,-7.485508,0,0,,,,50.0
AAM,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.02905,0.0,1.479978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093723,0.178555,0,0,,,,50.0
AAMI,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.19675,0.0,0.762121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619914,-3.797005,0,0,,,,50.0
AAP,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.546745,0.0,1.448982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247355,37.35173,0,0,,,,50.0
AAPw,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.141122,0.0,0.931384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.035604,6.211383,0,0,,,,50.0
AAT,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.44145,0.0,0.703575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.575636,3.765229,0,0,,,,50.0
AAUC,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.7221,0.0,0.314671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.634319,7.111111,0,0,,,,50.0
AApB,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.551685,0.0,0.538752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.493921,12.88484,0,0,,,,50.0
AB,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.57553,0.0,0.635814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80857,3.834583,0,0,,,,50.0
ABBV,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,6.400746,0.0,1.082436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.684408,8.792753,0,0,,,,50.0
ABCB,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.68625,0.0,0.684878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.073624,6.233369,0,0,,,,50.0
ABEV,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.07887,0.0,0.856985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666664,18.46154,0,0,,,,50.0
ABG,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,8.79305,0.0,0.959931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.507527,-7.111639,0,0,,,,50.0
ABM,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.177249,0.0,0.77901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.165254,-2.530805,0,0,,,,50.0
ABR,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.28205,0.0,1.224213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.743005,-8.603497,0,0,,,,50.0
ABT,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.010001,0.0,0.604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01781,-7.330359,0,0,,,,50.0
ABX,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.4802,0.0,1.148159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42804,-0.468933,0,0,,,,50.0
ACA,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.087695,0.0,0.840652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.364047,10.821822,0,0,,,,50.0
ACB,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.200165,0.0,0.73299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123594,-13.043478,0,0,,,,50.0
ACCO,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.10993,0.0,0.720094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.435405,4.834601,0,0,,,,50.0
ACEL,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.26765,0.0,0.768883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.530447,-1.885099,0,0,,,,50.0
ACH,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.18893,0.0,0.885972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.680681,6.36363,0,0,,,,50.0
ACHR,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.47985,0.0,0.797513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.881449,-21.156064,0,0,,,,50.0
ACI,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.490376,0.0,0.872663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.122366,8.708771,0,0,,,,50.0
ACIw,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.58725,0.0,1.038093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.337568,-4.269869,0,0,,,,50.0
ACL,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,747.5,0.0,1.566835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.616162,35.168196,0,0,,,,50.0
ACLO,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.034425,0.0,1.400587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099175,-0.009909,0,0,,,,50.0
ACM,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.97225,0.0,1.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.160598,-4.958844,0,0,,,,50.0
ACN,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,10.777251,0.0,1.322277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.706303,-19.368558,0,0,,,,50.0
ACP,NYSE,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.051969,0.0,0.959315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.408458,4.665663,0,0,,,,50.0
